Perusahaan,Sektor
OTO TRAC,Automobile/Automotive Ancillary/Vehicle
Otodidako.id,Others
Otomotif,Others
OtoSpector Indonesia,Automobile/Automotive Ancillary/Vehicle
Otro Design Company,Arts/Design/Fashion
Otten Coffee,Food & Beverage/Catering/Restaurant
Ottenville Ville,Hotel/Hospitality
OTTO International (Hongkong) Ltd,Textiles / Garment
Ottomec Company Limited,Heavy Industrial/Machinery/Equipment
Otuna Gari Indonesia,General & Wholesale Trading
OTW Food Street,Food & Beverage/Catering/Restaurant
Ouh la la Lingerie,Apparel
Ous Utama Indonesia,Advertising/Marketing/Promotion/PR
Out of Ordinary,Others
Outlook,Others
Outward Bound Indonesia,Consulting (Business & Management)
Overdream Production,Exhibitions / Event management / MICE
Overseas Chinese Investment Management Pte Ltd,Banking/Financial Services
Overseas Employment Centre,Others
OVERSEAS EMPLOYMENT CENTRE LMITED,Human Resources Management/Consulting
Overseas Transport Services,Transportation/Logistics
OVO (PT Visionet Internasional),Computer/Information Technology (Software)
Ow My Plate,Food & Beverage/Catering/Restaurant
Owens-Illinois,Manufacturing/Production
Owlexa Healthcare,Others
OX Parabola,Telecommunication
Oxalis Regency Hotel,Hotel / Hospitality
Oxcy Advertising,Property/Real Estate
Oxford Business Group,Education
Oxford Society,Apparel
Oxford University Press – ELT Indonesia Rep. Office,Education
Oxford University Press Indonesia,Others
OXXO CARE CLEANERS,General & Wholesale Trading
OYO Rooms,Hotel/Hospitality
Ozeva Technology,Computer/Information Technology (Software)
Ozimi Consultant,Consulting (Business & Management)
Ozindo Property,Others
"OZORA PUBLISHING CO., LTD",Printing/Publishing
Ozz Hotel Kuta,Hotel/Hospitality
