Perusahaan,Sektor
One3 Motoshop,Automobile/Automotive Ancillary/Vehicle
OneByOne Digital Solution,Computer/Information Technology (Software)
onecasestore,Others
OneVision,"Consulting (IT, Science, Engineering & Technical)"
ONEWORLDMIHOME,Telecommunication
Oninyon Software Solution,Computer/Information Technology (Software)
Onity Pty Ltd (Denpasar),Electrical & Electronics
ONIWA,Oil/Gas/Petroleum
Online Booking Group Pty Ltd,Manufacturing / Production
Online jaya makmur,Others
Online naga,General & Wholesale Trading
Online shop,General & Wholesale Trading
Only Accessories,Others
OntelStudio,Computer / Information Technology (Software)
Onwoods Interior,Arts/Design/Fashion
Oops Restaurant and Bar,Food & Beverage / Catering / Restaurant
Opal Coffee Indonesia,Food & Beverage/Catering/Restaurant
"OPCO INDONESIA and PT BANK OCBC NISP , Tbk",Others
Open Doors Network,Consulting (Business & Management)
Opera Kopi,Food & Beverage/Catering/Restaurant
operator,Others
Ophir Energy Indonesia,Oil/Gas/Petroleum
Opi Nail Spa,Grooming / Beauty / Fitness
opiepeyek,Others
Opium Spa (Bali),Grooming / Beauty / Fitness
OPTIK 99,Retail/Merchandise
Optik Arif,Retail/Merchandise
Optik Boston,Healthcare / Medical
Optik Diamond,Apparel
Optik General,Retail / Merchandise
Optik Mentari Indonesia,Retail / Merchandise
Optik Modern,Retail / Merchandise
Optik Modern (Lampung),Retail/Merchandise
Optik Modern Bandung,Retail/Merchandise
Optik Surya 3 Palembang,Retail/Merchandise
Optik Tunggal (Batam),Retail/Merchandise
OPTIK WINSEE,Retail/Merchandise
OPTILOG,Transportation/Logistics
Optima Educational Services (PT Emka Ausindo Pratama),Consulting (Business & Management)
Optima English Training,Education
Optima Intan Landmark Cemerlang,Construction / Building / Engineering
Optima Komputer,Computer/Information Technology (Hardware)
Optima Musik Yamaha Music School,Education
Optima Preparation,Education
Optima Preparation,Others
"Optima Struktur Desain, CV",Construction/Building/Engineering
Optimal Graphics,Arts / Design / Fashion
Optimal Knowledge,Education
Optimized Indonesia,Others
Optimo Advertising Inc (solo),Advertising / Marketing / Promotion / PR
optimo indonesia,Others
optimo international,Others
Option Cafe,Food & Beverage / Catering / Restaurant
OracleCMS International / PT Prima Alih Daya Internasional (PADI),Consulting (Business & Management)
Orang Tua Group,Consumer Products/FMCG
Orang tua grup,Others
Orange Forest Interprise ( internet & Game Online ),Computer / Information Technology (Software)
Orange Pulsa,Telecommunication
Orangebites Technologies,Computer / Information Technology (Software)
"ORBIT CLUB , KARAOKE & SPACE BAR",Entertainment/Media
Orbit Computer,Retail / Merchandise
ORBIT Corp,Food & Beverage/Catering/Restaurant
Orbit Group Computer,Computer / Information Technology (Software)
Orcee,Food & Beverage/Catering/Restaurant
Orchard Ice bread Singapore,Exhibitions/Event management/MICE
Orchardz Hotel Pontianak,Hotel / Hospitality
Orchid Florist,Entertainment / Media
Orchid Florist & Decoration,Retail/Merchandise
order fox pleasant individual softly,Others
OrderPlus,Computer/Information Technology (Software)
Ore Store,General & Wholesale Trading
ORGA Furniture,Architectural Services/Interior Designing
ORGA SIGN,Others
"Organica Water Inc, SE Asia Representative Office",Science & Technology
Organicwood Jewelry,Arts / Design / Fashion
ORI Group,Manufacturing/Production
Oribel Salon,Others
ORIENT (Love Phone Shop),Others
Orient Express Tour,Travel/Tourism
Orient Group,Heavy Industrial/Machinery/Equipment
Orient Restaurant,Food & Beverage / Catering / Restaurant
Oriental Spa,Grooming/Beauty/Fitness
Oriflame (Bali),Retail / Merchandise
Oriflame Makassar Branch,Grooming / Beauty / Fitness
Orins Adv,Advertising / Marketing / Promotion / PR
Orion Education Course,Education
ORLY CONSULTING (PT. Orlytama Reksa Indonesia),Human Resources Management/Consulting
Osaka Motor,Repair & Maintenance Services
Osalon,Grooming / Beauty / Fitness
OSB INVESTMENT AND TECHNOLOGY JOINT STOCK COMPANY,Retail/Merchandise
Osbond Gym,Sports
Osbond Gym,Grooming/Beauty/Fitness
osbornnutrindo,Others
OSC Consulting,Consulting (Business & Management)
Oscar Furniture,Retail/Merchandise
OSCT Indonesia,Environment/Health/Safety
Osmopure (Medan),Manufacturing / Production
Otive Studio,Advertising/Marketing/Promotion/PR
OTO Group,Banking/Financial Services
Oto Onderdil,Automobile/Automotive Ancillary/Vehicle
