Perusahaan,Sektor
Y Resort Ubud (Bali),Hotel / Hospitality
Y Resort Umalas Bali,Hotel / Hospitality
Y&R Group Companies Indonesia,Advertising/Marketing/Promotion/PR
Yabes Dental Center,Healthcare/Medical
yafi ali sa'at,Others
Yafurni Plaza Perabot,Retail/Merchandise
Yakiniku Garden,Food & Beverage / Catering / Restaurant
Yakita School,Education
Yam Yam Restaurant Yogyakarta,Others
Yamaha Berlian Pabelan,Automobile / Automotive Ancillary / Vehicle
Yamaha Deta Jogja,Automobile/Automotive Ancillary/Vehicle
Yamaha Music Manufacturing Asia,Manufacturing / Production
Yamaha Music School Pontianak,Education
Yamaha Music Stanwoods,Arts/Design/Fashion
yamahamusic,Others
Yamaica Dino,General & Wholesale Trading
"Yamato Denki Co.,Ltd",Construction / Building / Engineering
Yamie Panda,Food & Beverage/Catering/Restaurant
Yandex Learning Center,Others
Yang Master Komputer,Computer / Information Technology (Software)
Yang Ming Marine Transport Corp,Transportation/Logistics
Yani,Others
Yani Hotel,Hotel/Hospitality
Yanmar Antenna Shop Klaten,Agricultural/Plantation/Poultry/Fisheries
Yasaka Sports Indonesia,Retail / Merchandise
Yasero Group,Food & Beverage / Catering / Restaurant
Yasmin Group (Yasmin Corporation),Retail / Merchandise
Yasmin SIlver,Others
Yatim Mandiri,Non-Profit Organisation/Social Services/NGO
Yatim Mandiri Cabang Purwokerto,Non-Profit Organisation / Social Services / NGO
Yatim Mandiri Semarang,Non-Profit Organisation/Social Services/NGO
Yatra Ananda,Healthcare/Medical
Yava Optical,Retail/Merchandise
Yay Habakkuk Generation,Education
Yay Kesetiakawanan Sosial Indonesia,Education
Yay Pendidikan Singapura - Indonesia,Education
YAY Rumah Sakit Islam Surakarta,Healthcare / Medical
YAY. Bunda Delima,Education
Yay. Fuji Hoiku Indonesia,Education
Yay. Institute Indonesia Untuk Ekonomi Energi,Mining
Yay.Cahaya Gemilang Lestari,Education
Yay.Konservasi Ekosistem Hutan Sumatera,Non-Profit Organisation/Social Services/NGO
Yay.Rumah Sakit Islam Malahayati Medan,Healthcare/Medical
Yayasan 1 Hijriyah 1427,Education
Yayasan Abdi Karya,Healthcare/Medical
Yayasan Abdi karya (Yadika),Healthcare / Medical
Yayasan ABNR,Non-Profit Organisation / Social Services / NGO
YAYASAN ABU FACHRY,Education
Yayasan Administrasi Indonesia,Education
Yayasan Airlangga,Education
Yayasan Aitam Indonesia Mandiri,Non-Profit Organisation/Social Services/NGO
Yayasan Aksa Mahmud,Non-Profit Organisation / Social Services / NGO
Yayasan Al Abidin,Education
Yayasan Al Irsyad Al Islamiyyah Purwokerto,Education
Yayasan Al Kaffah,Education
Yayasan Al-sofwa,Education
Yayasan Alam Sehat Lestari,Healthcare/Medical
Yayasan Alkausar,Education
Yayasan Alya Zhafirah,Education
Yayasan Amal Bakti Ananda,Education
Yayasan Anak Bali Cerdas,Education
Yayasan Anak Maju Sejahtera (IDEAR TAIWAN PRESCHOOL),Education
Yayasan Anak Mandiri (Jakarta),Education
Yayasan Anak Pelita Bangsa,Education
Yayasan Anak Raja,Education
Yayasan Angkasa Biru Anugerah,Education
YAYASAN AQIL GLOBAL ISLAMI,Education
Yayasan Aqila,Education
YAYASAN AR-RIDHA AL SALAAM,Education
Yayasan As-Syifa Al-Khoeriyyah,Education
Yayasan Asrama Pelajar Islam,Education
Yayasan Asti Dharma,Education
Yayasan Badan Wakaf Universitas Islam Indonesia,Education
Yayasan Baitul Karunia,Others
Yayasan Bali Dewata Paradise,Education
Yayasan Bali Peduli,Consulting (Business & Management)
Yayasan Bali Wise,Non-Profit Organisation/Social Services/NGO
Yayasan Bambini Pelita Bangsa,Education
Yayasan Bangun Bina Anak Indonesia (YBBAI),Education
Yayasan Bangun Cipta Negeri,Education
Yayasan Batin Cahaya Bangsa,Education
Yayasan Beelya,Sports
Yayasan Begawan,Non-Profit Organisation/Social Services/NGO
Yayasan Bejana Kasih Karunia,Education
Yayasan Bekal Indonesia,Education
Yayasan Berkat kasih Puteri,Education
Yayasan Bernardus,Education
Yayasan Bersama Lestarikan Nusantara (Belantara),Education
Yayasan Bimbel Ganesha Operation Semarang,Education
Yayasan Bimbingan Mandiri Indonesia,Non-Profit Organisation / Social Services / NGO
Yayasan Bina Anak Bangsa,Education
Yayasan Bina Anak Kebanggaan Bangsa,Education
Yayasan Bina Antarbudaya,Non-Profit Organisation/Social Services/NGO
Yayasan Bina Dana Mandiri,Education
Yayasan Bina Darma Palembang,Education
Yayasan Bina Insan Mulia Mandiri,Consulting (Business & Management)
Yayasan Bina Kreativitas Montessori,Education
Yayasan Bina Mandiri ASEAN,Education
Yayasan Bina Mustika Bangsa,Education
Yayasan Bina Nusa Anugerah Bersama ( Palembang),Education
Yayasan Bina Nusantara,Education
Yayasan Bina Tunas Cemerlang,Education
Yayasan Bintang Hati,Education
Yayasan Bintang Ikhlas Gemilang,Education
Yayasan Bintang Kemenangan Bakti Bangsa,Education
Yayasan BKSP Bakti Mulya 400,Education
Yayasan BOPKRI Yogyakarta,Education
Yayasan BPK Penabur,Education
Yayasan BPK Penabur Jakarta,Education
Yayasan Buddha Tzu Chi Indonesia,Education
Yayasan Budha Tzu Chi Wiyata Indonesia,Education
Yayasan Budi Pekerti Luhur,Education
Yayasan Bunda Siti Banun,Education
Yayasan Bunga Bangsa,Education
Yayasan Cahaya Binekas,Education
Yayasan Cahaya Harapan Bangsa,Education
Yayasan Cahaya Keluarga,Education
Yayasan Cahaya Maitreya Palembang,Education
Yayasan Cahaya Mutiara,Education
Yayasan cahaya Pelita Utama,Education
Yayasan Cakra Buana,Education
Yayasan Cakrawala Citra Bangsa Mandiri,Education
Yayasan Catur Insan Cendekia,Education
Yayasan Cerdas Bahasa (Global Language Centre),Education
Yayasan Cerdas Bangsa (Bambini School Makassar),Education
Yayasan Cinta Anak Bangsa,Non-Profit Organisation/Social Services/NGO
Yayasan Cinta Harapan Indonesia (YCHI),Non-Profit Organisation / Social Services / NGO
Yayasan Cinta Kasih Bangsa Ungaran,Healthcare / Medical
Yayasan Cipta Lintas Samitra,Non-Profit Organisation/Social Services/NGO
Yayasan Cita Pradana,Education
Yayasan Citra Bangsa Jaya (EF English First),Education
Yayasan Citra Mulia Nusa Bangsa,Education
Yayasan Coca-Cola Indonesia,Others
Yayasan Compassion East Indonesia,Non-Profit Organisation / Social Services / NGO
Yayasan Da'wah Islamiyah Ashabul Kahfi,Education
Yayasan Dakwah Islam Daar El Dzikir,Education
Yayasan dan LPK ANS Tulungagung,Others
Yayasan Dandika,Education
Yayasan Darfa Mulia,Education
Yayasan Darul Hikmah Mandiri,Education
Yayasan Dayabunaya,Education
Yayasan Dedikasi Guru Terpadu,Education
Yayasan DEL,Education
Yayasan DennisCu Austism Centre,Non-Profit Organisation / Social Services / NGO
Yayasan Dharma Bhakti Astra,Automobile / Automotive Ancillary / Vehicle
Yayasan Dharma Bhakti Berau Coal,Education
Yayasan Dharma Bumiputera,Education
Yayasan Dian Anugerah Lestari,Education
Yayasan Dian Mandala,Manufacturing / Production
Yayasan Diannanda,Education
Yayasan Dipa Citta,Education
Yayasan Discessio Primary Foundation,Education
Yayasan Dompet Dhuafa Jatim,Non-Profit Organisation / Social Services / NGO
Yayasan Dompet Dhuafa Republika,Non-Profit Organisation / Social Services / NGO
Yayasan Duhup Haduhup,Education
Yayasan Dunia Anak Islam,Education
Yayasan Ecclesia Semanan International,Education
Yayasan Ecole Internationale Francaise de Bali,Education
Yayasan Edufa Salamanca,Education
Yayasan Eduka Bahasa,Education
Yayasan Edukasi Putra Bangsa Internasional (Godwins School),Education
Yayasan Ekowisata Indonesia,Non-Profit Organisation/Social Services/NGO
Yayasan ELITE SANG TUNAS,Education
Yayasan ENS Indonesia,Education
Yayasan Esatu Sarana Abadi,Education
Yayasan Farsya Bangsa,Education
Yayasan Generasi Hijau Indonesia,Human Resources Management/Consulting
Yayasan Generasi Muda (Gramuda),Education
Yayasan Generasi Muda (Play Group dan TK Kancil Cendekia),Education
Yayasan Gerdy Karya Pratama,Education
Yayasan German Garment Trading Centre,Education
Yayasan GG Kampus,Education
Yayasan GIPA,Education
Yayasan GKI Pondok Indah Tirtamarta,Education
Yayasan GKT Hosana,Others
Yayasan Gracia Mitra Selaras,Education
Yayasan Graha Bina Asuh,Non-Profit Organisation/Social Services/NGO
Yayasan Griya Anak,Others
Yayasan Gugah Nurani Indonesia,Exhibitions / Event management / MICE
Yayasan Haji Anif,Education
Yayasan Hang Tuah Batam,Education
Yayasan Hanna Filia Batam Indonesia,Education
Yayasan Harapan Bangsa (Bandung),Education
Yayasan Harapan Cita Kasih Bangsa,Education
Yayasan Harapan Generasi Bangsa,Education
Yayasan Harapan Global Mandiri,Education
Yayasan Harapan Sentosa,Education
Yayasan Harapan Tritunggal,Education
Yayasan Hasnur Centre Banjarmasin,Education
Yayasan Hati Suci,Education
Yayasan Heesu,Education
YAYASAN HELVETIA,Education
Yayasan Hidung Merah,Non-Profit Organisation / Social Services / NGO
Yayasan Hooray Kids (Bali),Education
Yayasan Hosana Indonesia,Education
Yayasan Ibad Ar Rahman Islamic Boarding School,Education
Yayasan Ichtiar Kasih Anak Nusantara,Education
Yayasan Idep Selaras Alam,Education
Yayasan Ignatius Edukasi Cendekia,Education
YAYASAN IKATAN KASIH BO-AI,Hotel / Hospitality
Yayasan Imamat Rajani,Others
Yayasan Immanuel (Immanuel Publishing  house & bookstore ),Retail/Merchandise
Yayasan Indonesia Bisnis Links,Non-Profit Organisation / Social Services / NGO
Yayasan Indonesia Cerdas Unggul,Education
Yayasan Indonesia Mengajar,Education
Yayasan Inisiasi Alam Rehabilitasi Indonesia,Non-Profit Organisation/Social Services/NGO
Yayasan Inovasi Teknologi Indonesia,Non-Profit Organisation / Social Services / NGO
Yayasan Insan Baru / The New You Institute,Education
Yayasan Insan Cendikia Kalianda Lampung Indonesia,Education
Yayasan Insan Madani Sejahtera,Education
Yayasan Insan Mandiri Sejahtera,Education
Yayasan Inspirasi Indonesia Membangun,Non-Profit Organisation/Social Services/NGO
Yayasan Institut Bisnis Ekonomi dan Keuangan,Education
Yayasan Institute Bhaktivedanta Indonesia (YIBI),Education
Yayasan Intan Eduka,Education
Yayasan International Cahaya Fajar,Non-Profit Organisation/Social Services/NGO
Yayasan Inti Nusa Dharmabhakti Optima,Non-Profit Organisation / Social Services / NGO
Yayasan Intiland,Education
Yayasan Islam Al huda,Education
Yayasan Islam Al-Hamidiyah,Education
Yayasan Jakarta Taipei School,Education
Yayasan Jangkar Kehidupan,Non-Profit Organisation / Social Services / NGO
Yayasan Jantung Indonesia,Environment/Health/Safety
Yayasan Jemari Nusantara,Others
Yayasan Kalam Kudus Indonesia Batam,Education
Yayasan Kaldip,Education
Yayasan Kaliandra Sejati Pandaan,Education
Yayasan Kampus Tercinta - IISIP Jakarta,Education
Yayasan Kanaan,Education
yayasan kanaan nusantara,Education
Yayasan Kanaan/Sekolah Kristen Kanaan Cianjur,Education
Yayasan Kasih Bagi Dunia,Exhibitions / Event management / MICE
Yayasan Kasih Immanuel(Perguruan Methodist Tj. Morawa),Education
Yayasan Kasih Kibar Kreasi Indonesia,Education
Yayasan Kasih Mulia,Healthcare / Medical
Yayasan Kasih Mulia Sejahtera,Non-Profit Organisation / Social Services / NGO
Yayasan Katolik Prasekolah St Aurelia,Education
Yayasan Kehati,Others
Yayasan Kelola,Government/Defence
Yayasan Keluarga Sejahtera,Education
Yayasan Kesatuan,Education
Yayasan Kesehatan Bank Mandiri,Healthcare / Medical
Yayasan Kesehatan Telogorejo,Healthcare/Medical
Yayasan Kesejahteraan Hewan Indonesia (Inaw),Non-Profit Organisation / Social Services / NGO
yayasan kesindo,Non-Profit Organisation / Social Services / NGO
Yayasan Kids Funschool Indonesia,Education
Yayasan Kidsworld Indonesia,Education
Yayasan Komunitas Kasih Indonesia,Education
Yayasan Kopernik,Non-Profit Organisation/Social Services/NGO
Yayasan Kubu Tenang Bali,Healthcare/Medical
Yayasan Kusuma Husada Purwokerto,Education
Yayasan Laroche Preschool,Education
Yayasan Lazuardi Hayati,Education
Yayasan LBH Indonesia,Law / Legal
Yayasan Leadership As Discipleship (LAD),Human Resources Management/Consulting
Yayasan Lembaga Pendidikan Al Firdaus,Education
Yayasan Lembaga Pendidikan AL Firdaus Surakarta,Others
Yayasan Lembaga Pendidikan Islam Al-Hikmah,Education
Yayasan Lembaga Pengembangan CSR Indonesia,Others
Yayasan Lembaga Sertifikasi Profesi Spa Tirtanirwana Indonesia,General & Wholesale Trading
Yayasan Lengis Hijau,Non-Profit Organisation / Social Services / NGO
Yayasan Lentera Unggul,Education
Yayasan Lilli Pilly Indonesia,Education
Yayasan Literasi Anak Indonesia,Non-Profit Organisation/Social Services/NGO
Yayasan Lokal Rute Indonesia,Non-Profit Organisation/Social Services/NGO
"Yayasan LPIA (Pondok Cabe, Pondok Labu)",Education
Yayasan Machiko,Education
Yayasan Maju Langgeng Mitra Bangsa,Education
Yayasan Makarima,Education
Yayasan Manajemen Sukses Internasional (Lembaga Edukasi Sukses),Education
Yayasan Mara Sarz,Education
Yayasan Margaasah Talenta,Education
Yayasan Masji Al Akbar Surabaya,Government / Defence
Yayasan Masyarakat Dan Perikanan Indonesia,Non-Profit Organisation/Social Services/NGO
Yayasan Medica Sejahtera,Hotel/Hospitality
Yayasan Melania Regina,Education
Yayasan Mencerdaskan Anak Bangsa,Education
Yayasan Mencerdaskan Bangsa Indonesia,Education
Yayasan Mentari Indonesia Jaya,Education
Yayasan Mentari Taruna Bangsa,Education
Yayasan Mercu Suar Abadi,Education
Yayasan Meta Edutech,Education
Yayasan MI Al Hasanah,Education
Yayasan MICRA Indonesia,Non-Profit Organisation / Social Services / NGO
Yayasan Miftahul Jannah Cikupa,Education
Yayasan Mitra Industri Mandiri,Construction / Building / Engineering
Yayasan Mitra Kasih Tunas Harapan Bangsa,Education
Yayasan Mitra Netra,Non-Profit Organisation / Social Services / NGO
Yayasan Mitra Sehat (Klinik Mitra Sehat),Healthcare / Medical
Yayasan Modern Kawai Indonesia,Education
Yayasan Moriah,Education
Yayasan Muamalat Institute,Banking / Financial Services
Yayasan Mudra Swari Saraswati,Non-Profit Organisation/Social Services/NGO
Yayasan Muhammad Syahri,Education
YAYASAN MULIA MEISOU INDONESIA,Non-Profit Organisation/Social Services/NGO
Yayasan Multi Data Palembang,Education
Yayasan Mulya Mandiri,Education
Yayasan Murni Sadar (Wilmar Bisnis Indonesia),Education
YAYASAN MUSIK INDONESIA (YMI),Education
Yayasan Musik Jakarta,Education
Yayasan Muslim Asia (AMCF),Non-Profit Organisation/Social Services/NGO
Yayasan Mutiara Cinta Budaya Bangsa,Education
Yayasan Nak Cenik,Education
Yayasan Nalar Budi,Education
Yayasan Nasional Cendekia Bangsa Jakarta,Education
Yayasan Nasional Global Sejahtera,Education
Yayasan Nathanisa,Education
Yayasan Naungan Kasih Tuhan Yesus,Education
YAYASAN NIAGA EKASARI,Education
Yayasan Noerchadiah Alzahir,Education
Yayasan Notre Dame Jakarta,Education
Yayasan Nurani Luhur Masyarakat,Government / Defence
Yayasan Nurul Hayat,Human Resources Management / Consulting
Yayasan Nurul Hayat (Semarang),Non-Profit Organisation / Social Services / NGO
Yayasan Nurul Hayat Cabang Yogyakarta,Non-Profit Organisation / Social Services / NGO
Yayasan Nurul Iman Pondok Bambu,Education
Yayasan Nusa Alam,Education
Yayasan P4M,Hotel / Hospitality
Yayasan Panca Bumi Indonesia,Education
Yayasan Panca Dharma,Education
Yayasan Pancaran Berkat,Education
Yayasan Pangudi Luhur (Pusat),Education
Yayasan Paramita,Education
Yayasan Peduli Kanker Indonesia,Non-Profit Organisation / Social Services / NGO
Yayasan Peduli Kemanusiaan Bali,Non-Profit Organisation/Social Services/NGO
yayasan pelangi kasih,Education
Yayasan Pelita Bangsa,Education
Yayasan Pelita Emas,Education
Yayasan Pelita Hidayah,Education
Yayasan Pelita Kasih Sejati,Education
Yayasan Pelita Nusantara,Education
Yayasan Pemacu Pendidikan Anak Bangsa,Education
Yayasan Pendidikan Abdi Negara Nusantara,Education
Yayasan Pendidikan Adria Pratama Mulya,Education
Yayasan Pendidikan Akasa,Education
Yayasan Pendidikan An Namiroh,Education
Yayasan Pendidikan Anak Anak Bangsa Asing,Education
Yayasan Pendidikan Anak Bangsa,Education
Yayasan Pendidikan Assalam,Education
Yayasan Pendidikan Australia,Education
Yayasan Pendidikan Belajar Aktif,Education
Yayasan Pendidikan Bethel,Education
Yayasan pendidikan boma mandiri,Education
Yayasan Pendidikan BUDAYA MULIA,Education
Yayasan Pendidikan Budi Insan Cendikia,Education
Yayasan Pendidikan Bukit Sion,Education
Yayasan Pendidikan Cemara Asri (Chandra Kusuma School),Education
Yayasan Pendidikan Ceria,Education
Yayasan Pendidikan Charisma Global School,Education
Yayasan Pendidikan Cili Bali,Education
Yayasan Pendidikan Dan Pengajaran Indonesia,Education
Yayasan Pendidikan dan Pengajaran PAHOA,Education
Yayasan Pendidikan Daya Multibudaya,Education
Yayasan Pendidikan Dharmawidya,Education
Yayasan Pendidikan Diakonia,Education
Yayasan Pendidikan Diana,Education
Yayasan Pendidikan Dwi Puspita,Education
Yayasan Pendidikan Genius,Education
Yayasan Pendidikan Getsempena Banda Aceh,Education
Yayasan Pendidikan Haji Ihutan Ritonga (Yaspenhir),Education
Yayasan Pendidikan Harapan Bangsa Indonesia,Education
Yayasan Pendidikan Islam (YPI) Hikmatul Fadhillah,Education
Yayasan Pendidikan Islam AL Khoiriyyah,Education
Yayasan Pendidikan Islam Al-Huda,Education
Yayasan Pendidikan Islam Jiwa Nala,Education
Yayasan Pendidikan Islam Nuruzzaman,Education
Yayasan Pendidikan Jaya,Education
Yayasan Pendidikan Jaya,Education
Yayasan Pendidikan Katholik Saint John,Education
Yayasan Pendidikan Kembang,Education
Yayasan Pendidikan Kesatuan Bangsa Mandiri,Education
YAYASAN PENDIDIKAN KRISTA CITRA PARAKAN,Education
Yayasan Pendidikan Kristen Air Kenanga,Education
Yayasan Pendidikan Kristen Bina Bakti,Education
Yayasan Pendidikan Kristen Buah Hati,Education
Yayasan Pendidikan Kristen El Shaddai,Education
Yayasan Pendidikan Kristen Gloria Surabaya,Education
Yayasan Pendidikan Kristen Ketapang,Education
Yayasan Pendidikan Kristen Saint john,Education
Yayasan Pendidikan Latihan TBI,Education
Yayasan Pendidikan Madani,Others
Yayasan Pendidikan Metta (Surabaya),Education
Yayasan Pendidikan Mimi School,Education
Yayasan Pendidikan MIMI School TK-SMA MIMI,Others
Yayasan Pendidikan Multi Bahasa,Education
Yayasan Pendidikan Musik Basuki,Education
YAYASAN PENDIDIKAN MUTIARA BARU,Education
Yayasan Pendidikan Nasional Karangturi,Education
Yayasan Pendidikan Padesan,Education
Yayasan Pendidikan Pembangunan Surabaya,Education
Yayasan Pendidikan Permai,Education
Yayasan Pendidikan Pramita,Education
Yayasan Pendidikan Prima Swarga Bara,Education
Yayasan Pendidikan Saint Peter (Saint Peter Int'l School),Education
Yayasan Pendidikan Santo Yohanes,Education
Yayasan Pendidikan Setiapada Nusantara,Education
YAYASAN PENDIDIKAN SINGAPURA INDONESIA,Education
Yayasan Pendidikan SR Indonesia,Education
Yayasan Pendidikan St Fransiskus,Education
Yayasan Pendidikan Stanford International School,Education
Yayasan Pendidikan Teknologi Informasi,Education
Yayasan Pendidikan Tiara Bunda,Education
Yayasan Pendidikan Tiara Bunda Yogyakarta,Education
Yayasan Pendidikan Trisila,Education
Yayasan Pendidikan Vidya Dahana Patra,Education
Yayasan Pendidkan Petra Alpha,Education
Yayasan Pengembangan Anak Indonesia - biMBA-AIUEO,Education
Yayasan Pengembangan Perpustakaan Indonesia,Library / Museum
Yayasan Perguruan Al Irsyad Surabaya,Education
Yayasan Perguruan Cikini,Education
Yayasan Perguruan Mataram,Education
Yayasan Perguruan Nasional Nusaputera,Education
Yayasan Perguruan Sumbangsih,Education
Yayasan Perguruan Sutomo,Education
Yayasan Perguruan Tamansiswa Cabang Jetis,Education
Yayasan Perguruan Tinggi Kristen Maranatha,Education
Yayasan Perguruan Wiyata Dharma,Education
Yayasan Perintis Bangsa,Education
Yayasan Permata Pendidikan Nusantara,Education
Yayasan Pesantren Islam Al Azhar,Education
Yayasan Pesantren Islam Al Irsyady,Education
Yayasan Pesantren Sabilil Muttaqien,Education
Yayasan Petra Harapan Bangsa,Education
Yayasan Pharmasi Semarang,Education
Yayasan PJ Global School,Education
Yayasan Pondok Indah Don Bosco,Education
Yayasan Pondok Kasih,Healthcare / Medical
Yayasan Prajnamitra Maitreya,Education
Yayasan Prakarya International,Education
Yayasan Praktek Psikolog Indonesia,Healthcare/Medical
