Perusahaan,Sektor
K & I,Textiles / Garment
K&K Advocates,Law/Legal
K- IMAGE (PT Kesuma Media Nusantara),Consulting (Business & Management)
K-24 Indonesia Cab. Kedungmundu,BioTechnology/Pharmaceutical/Clinical research
K-Beauty Academy Indonesia,Manufacturing/Production
K-Globals tour n travel,Travel / Tourism
K-Soft Indonesia,Manufacturing/Production
K-Solutions (Namu Partners),Computer / Information Technology (Software)
K.D. Feddersen,Polymer/Plastic/Rubber/Tyres
K2 Karaoke Keluarga,Entertainment/Media
KAABA Virtual Experience,Computer/Information Technology (Software)
KaBaTaKu Sub Master Sidoarjo,Education
Kabobs Premium Kebab,Food & Beverage/Catering/Restaurant
KACA coffee & eatery,Others
Kacamata Creation,Construction / Building / Engineering
KADOISTIMEWA.COM,Exhibitions/Event management/MICE
Kafe Bola,Food & Beverage / Catering / Restaurant
Kafe Rute15,Food & Beverage/Catering/Restaurant
Kafila Group,Banking / Financial Services
Kaflah Gadget,Others
Kaftan Kaftan,Arts/Design/Fashion
Kagum Group,Property / Real Estate
Kagum Hotels Management,Hotel/Hospitality
Kagum Land Property,Property / Real Estate
KAHA Group,Travel/Tourism
Kail Mas Offset Printing,Printing / Publishing
Kaingamis,Others
Kairos Gracia,Education
Kairos Sukses Sejati,Retail / Merchandise
Kairoz Printing,Printing/Publishing
Kajima Corporation,Others
Kakei Company,Textiles / Garment
KalaKao Indonesia,Agricultural / Plantation / Poultry / Fisheries
Kalandara (Semarang),Consulting (Business & Management)
KALBE NUTRITIONALS,Consumer Products/FMCG
"Kalbe Vision (part of PT. Kalbe Farma, Tbk)",Healthcare/Medical
KALBIS Institute,Education
Kalfi Katering,Others
Kalidjodo Transportation,Transportation / Logistics
KALINDO LAND,Property/Real Estate
Kalindojava Manufactured,Manufacturing/Production
Kaloka Realty,Property / Real Estate
Kalpa Tree Dine & Chill,Food & Beverage/Catering/Restaurant
Kaltimgpsdotcom,Electrical & Electronics
Kalyana Karunia Resort,Hotel / Hospitality
Kalysa Wedding Galery,Grooming/Beauty/Fitness
Kam & Co (Jakarta),Manufacturing/Production
KAMALTEK,Others
Kamandoko Multi Persada,Architectural Services/Interior Designing
Kamar Dagang dan Industri Indonesia (Kadin),Non-Profit Organisation / Social Services / NGO
Kamar Hukum Kepailitan Indonesia,Law/Legal
Kamar Kreasi Desain,Advertising/Marketing/Promotion/PR
Kamar Murah,Healthcare / Medical
Kamar Parfum,Accounting/Audit/Tax Services
Kamboja Computer College,Education
Kami Studio,Advertising/Marketing/Promotion/PR
Kamikadomu,Telecommunication
Kampoeng  Steak (Surabaya),Food & Beverage/Catering/Restaurant
Kampoeng Semarang,Retail / Merchandise
Kampoeng Tjoekir Distro,Arts / Design / Fashion
Kampoeng Villa,Hotel / Hospitality
Kampung Group,General & Wholesale Trading
Kampung Labasan Resto,Food & Beverage / Catering / Restaurant
Kampung Sampireun Resort & SPA,Hotel/Hospitality
Kampus AMIK-ASM LAKSI 31,Education
Kampus Galileo Batam (Stie Galileo),Education
kams roast,Food & Beverage/Catering/Restaurant
KAN's Property,Others
Kana Komputer,Computer / Information Technology (Hardware)
Kana Software Inc.,Computer/Information Technology (Hardware)
Kanaan Christian School Semarang,Education
Kanaan Global School,Education
Kanaan Global School Jambi,Education
Kang Bang,Others
Kang Bang Konstruksi Bangunan,Others
Kangen Water Indonesia,Chemical / Fertilizers / Pesticides
Kanmo Group,Retail/Merchandise
KANSAI MARUA,Others
Kantar Indonesia,Consulting (Business & Management)
