Perusahaan,Sektor
G R U Z Z E,Others
G+ Services,Consulting (Business & Management)
G. I. EFICTETUS SIMBOLON SPS,Others
G7 Residence,Hotel/Hospitality
Gadget Addict,Electrical & Electronics
GadgetCiti.Com,Computer / Information Technology (Software)
GadgetCiti.Com (Bali),Computer/Information Technology (Software)
Gadgetmanias,Retail/Merchandise
Gading Kostum,Arts/Design/Fashion
Gading Mas Swalayan,Retail/Merchandise
Gading Raya Padang Golf & Klub,Sports
Gading Serpong Bakery,Food & Beverage/Catering/Restaurant
Gadjian.com,Computer/Information Technology (Software)
Gado Gado Boplo,Food & Beverage/Catering/Restaurant
Gadri Resto,Food & Beverage/Catering/Restaurant
Gafa Kursus,Education
Gagasceria Innovative Education,Education
GAGASREKA,Architectural Services/Interior Designing
Gaha Interior,Architectural Services/Interior Designing
Gaia Cosmo Hotel,Hotel/Hospitality
GAIA Hotels & Resorts,Hotel/Hospitality
Gaintactics.Com,Education
Gajah  Surya  Plastik,Polymer/Plastic/Rubber/Tyres
Gajah Mada Food Street,Food & Beverage/Catering/Restaurant
Gajah Tour,Travel/Tourism
Gajahmada House of CCTV,Electrical & Electronics
"Gala Megah Investment, JO",Property / Real Estate
Galang Furniture,Retail/Merchandise
Galaxy CNC,Printing/Publishing
Galaxy English & Mathematics Course,Education
Galaxy Holiday,Travel/Tourism
Galaxy of Watches,Retail/Merchandise
Galaxy Property,Property/Real Estate
Galaxy Tour &Travel,Travel / Tourism
Galeni Decoration,Exhibitions/Event management/MICE
Galenium Pharmasia Laboratories Surabaya,Manufacturing/Production
Galeri Alternator,Automobile/Automotive Ancillary/Vehicle
Galeri Ciumbuleuit Hotel & Apartement,Hotel / Hospitality
Galeri Medika,BioTechnology/Pharmaceutical/Clinical research
Galeri Olahraga,General & Wholesale Trading
Galeri Pot,General & Wholesale Trading
Galeri Teknologi Bali,Computer / Information Technology (Hardware)
GALERIA JAKARTA,Retail / Merchandise
GaleriMedika,Others
GALFAST,Retail/Merchandise
Galih Setiawan,Others
Galleri,Others
Gallery Carpet,Textiles/Garment
Gallery Kohinoor,Accounting/Audit/Tax Services
Gallery Living Architect,Advertising / Marketing / Promotion / PR
Gallery Property,Entertainment/Media
Gallery Tenun Ananda Balinese,Textiles / Garment
Galuh,Others
Galuh Citarum,Electrical & Electronics
GAMA 88 SURAKARTA,Education
Gama English Course,Education
Gama Ikan Bakar & Seafood,Food & Beverage / Catering / Restaurant
Gama'88 Bekasi,Education
