Perusahaan,Sektor
Klinik Pratama Tanjunglaya Medika,Healthcare/Medical
Klinik Pucang Anom Utama 30,Healthcare/Medical
KLINIK PUSPITA,General & Wholesale Trading
Klinik Ratnasari Sehat Group,Healthcare/Medical
Klinik Rumah Sunatan Cabang Medan,BioTechnology / Pharmaceutical / Clinical research
Klinik Sahabat Medika (Surabaya),Healthcare/Medical
Klinik Sakti Medika,Healthcare/Medical
Klinik Sapta Medika Mustika,Healthcare / Medical
Klinik Sinshe Phan,Healthcare/Medical
Klinik Spesialis Griya Medika Batam,Healthcare / Medical
Klinik Spesialis Rumah Sakit Sari Mulia Banjarmasin,Healthcare / Medical
KLINIK SYIFA KASIH MEDICAL CENTER,Healthcare/Medical
Klinik Takshing,BioTechnology/Pharmaceutical/Clinical research
Klinik Tlajung,Healthcare/Medical
Klinik Trinity Medika,Healthcare/Medical
Klinik UHC,BioTechnology/Pharmaceutical/Clinical research
Klinik Utama An Nur,BioTechnology / Pharmaceutical / Clinical research
KLINIK UTAMA ARDITA,Healthcare/Medical
Klinik Utama CMI,Healthcare/Medical
Klinik Utama Dharma Sidhi,Healthcare / Medical
Klinik Utama Mutiara Cikutra,Healthcare/Medical
Klinik Utama QUEEN,Healthcare/Medical
Klinik Via Medika,Healthcare / Medical
Klinik Wati,Others
Klinik Zamzam,Healthcare/Medical
Klinik&Apotik Selaras Serpong,BioTechnology / Pharmaceutical / Clinical research
Klook Travel,Travel/Tourism
KLOTS Home Furnishing (PT Prima Karya Cipta),Architectural Services/Interior Designing
Klub Kelapa Gading & The Spring Club,Hotel/Hospitality
KlubEvent Indonesia,Computer / Information Technology (Software)
kmi,Food & Beverage/Catering/Restaurant
KMK Online,Entertainment/Media
KMO PARIS,Gems/Jewellery
KMP SEP KEMAPI FIKP UNHAS,Others
KNIGHT FRANK,Property/Real Estate
KNS TOKO HERO,Automobile/Automotive Ancillary/Vehicle
KodeKiddo,Education
Koding Next,Education
Kofera Technology,"Consulting (IT, Science, Engineering & Technical)"
Koffiesoft Group,Computer/Information Technology (Software)
KogenMedia Jakarta,Advertising/Marketing/Promotion/PR
KOI365,Others
KOINON,Others
Kok Ice cream,Consumer Products / FMCG
KOKARMINDO (koperasi karyawan Media Group),Human Resources Management / Consulting
Koki Kita,Food & Beverage/Catering/Restaurant
Koko pramono,Others
kokomerlin,Others
Kolabo Mitra Indonesia,Computer/Information Technology (Software)
Kolabora Group,Grooming/Beauty/Fitness
Kolam Renang Paragon,Others
Kolega Coworking Indonesia,Consulting (Business & Management)
Kolektiv,Others
Kolon Global Corporation,Chemical/Fertilizers/Pesticides
Komaneka Resort,Hotel / Hospitality
KOMARA DECORATION,Others
Komisi Penanggulangan AIDS Nasional,Non-Profit Organisation / Social Services / NGO
KOMITE 3 BPH MIGAS,Oil/Gas/Petroleum
Komite Olahraga Nasional Indonesia (KONI DKI Jakarta),Non-Profit Organisation / Social Services / NGO
Kompas Gramedia Group Of Book Publishing,Printing / Publishing
Kompas Gramedia Group of Magazine,Journalism
Kompas Gramedia Group of Manufacture,Printing/Publishing
Komune Resorts Bali,Hotel / Hospitality
Komunitas Digital,Others
Komunitas Indonesia Demokrasi,Non-Profit Organisation / Social Services / NGO
Komunitas Organic Bekasi,Retail/Merchandise
KOMURI,"Consulting (IT, Science, Engineering & Technical)"
Kona Hawaii,Food & Beverage / Catering / Restaurant
Kongkalikong Dine & Coffee House,Food & Beverage/Catering/Restaurant
Kongkow Boek Bengkong,Food & Beverage / Catering / Restaurant
Kongkow Village,Food & Beverage/Catering/Restaurant
Konica Minolta Business Solutions Asia Pte. Ltd,Computer/Information Technology (Hardware)
Kono Kene,Food & Beverage/Catering/Restaurant
Konsentra Duta Semesta,Computer/Information Technology (Software)
Konsorsium SPBG Indonesia,Oil/Gas/Petroleum
konstruksi,Others
Konsulan Pajak Tan Alim,Accounting/Audit/Tax Services
Konsulat Jenderal Jepang (Surabaya),Government/Defence
konsultan arsitektur,Architectural Services/Interior Designing
Konsultan Harry,Consulting (Business & Management)
Konsultan Pajak Karim James Tan dan Rekan,Consulting (Business & Management)
Konsultan Pajak Ratna widjajanti,Accounting/Audit/Tax Services
Konsultan Pajak Tjandradajaja,Consulting (Business & Management)
Konsultan Pajak Tjandradjaja,Law/Legal
Konsultan Pajak Yayang Abram & Rekan,Accounting/Audit/Tax Services
KONSULTAN PERTANAHAN,Consulting (Business & Management)
Kontakperkasa Futures,Others
Kontiki Cafe Bali,Food & Beverage/Catering/Restaurant
Kontraktor Alat Berat,Others
KONTRAKTOR SWASTA,Others
konveksi,Others
KOOLVA,Computer/Information Technology (Software)
KOP Karya Persada,Banking/Financial Services
Kop Sejahtera Bersama (Kosama),Banking/Financial Services
KOP Serba Usaha Rizky Abadi,General & Wholesale Trading
Kop. Simpan Pinjam Central Artha Mandiri,Banking/Financial Services
KOP.TELKOMSEL,Banking/Financial Services
KOPBALPU,Retail/Merchandise
Kopegmar Tanjung Priok,General & Wholesale Trading
KOPELINDO 3,Others
