Perusahaan,Sektor
Koperasi Simpan Pinjam Mekarsari Cabang Semarang,Banking/Financial Services
Koperasi Simpan Pinjam Mekarsari Cabang Tegal,Banking/Financial Services
KOPERASI SIMPAN PINJAM MITRA MAJU MAKMUR,Banking/Financial Services
koperasi simpan pinjam palomak artha mas,Banking/Financial Services
Koperasi Simpan Pinjam Primadana,Banking/Financial Services
Koperasi Simpan Pinjam Sejahtera Bersama,Banking/Financial Services
Koperasi Simpan Pinjam Sejahtera Bersama (KSP-SB),Banking/Financial Services
Koperasi Simpan Pinjam Setia Kawan,Banking / Financial Services
Koperasi Simpan Pinjam Sukses Bersama,Banking/Financial Services
Koperasi Simpan Pinjam Syariah BMT PAS,Banking/Financial Services
Koperasi Telekomunikasi Seluler (Yogyakarta),Human Resources Management / Consulting
Koperasi Telkomsel,Telecommunication
Koperasi Telkomsel (KISEL) Cabang Samarinda,Human Resources Management/Consulting
Koperasi Trikarya Dana Sejahtera,Banking/Financial Services
Koperasi Tugu Arta Jawa Timur,General & Wholesale Trading
Koperasi Ummi,Banking / Financial Services
KOPERASI USPI,Others
Koperasi Wahana Mandiri Selaras,Banking/Financial Services
Koperasi Warga Semen Gresik (KWSG),General & Wholesale Trading
Kopertare Mitra Indonesia,Human Resources Management/Consulting
kopi bung besar,Others
KOPI ENDEUS,Food & Beverage/Catering/Restaurant
Kopi Kalyan,Food & Beverage/Catering/Restaurant
Kopi Pao,Food & Beverage/Catering/Restaurant
Kopi Progo,Construction/Building/Engineering
Kopi Sidikalang.com,Food & Beverage/Catering/Restaurant
Kopilot Khitchen & Coffee,Food & Beverage/Catering/Restaurant
KOPIMANA27,Food & Beverage/Catering/Restaurant
Kopingintau,Food & Beverage/Catering/Restaurant
Kopkar Coca - Cola Unit Bali,Banking / Financial Services
Kopmira Holiday Tour & Travel,Travel / Tourism
Koppasindo,Agricultural/Plantation/Poultry/Fisheries
KOPPEDI,Consulting (Business & Management)
Koral Home,Architectural Services/Interior Designing
Korea Desk-BKPM,Non-Profit Organisation/Social Services/NGO
Korea International Trade Association,Non-Profit Organisation/Social Services/NGO
"Korea Investment & Securities Co., Ltd.",Banking/Financial Services
Korea Motor,Others
Korea Resources Corporation,Mining
Korea South-East Power Co.LTD,Mining
Korea-Indonesia Industry & Technology Cooperation Center,Non-Profit Organisation / Social Services / NGO
Korean Air,Aerospace/Aviation/Airline
Korean Cuisine,Others
korean fast food MIM,Others
Korean Mission to ASEAN,Government/Defence
Korean28,Food & Beverage/Catering/Restaurant
Korin Cosmetics,Grooming / Beauty / Fitness
KORINDO GROUP,Agricultural/Plantation/Poultry/Fisheries
Koryu Nikko Indonesia,Retail/Merchandise
Koseeker,Others
Kosky Packaging Machine,Manufacturing / Production
KOSPIN SEKARTAMA,Banking/Financial Services
Kospin Sekartama Weleri,Banking / Financial Services
Kospin Sumber Rizki,Banking/Financial Services
KotakFoto,Retail/Merchandise
Kotakom,Computer / Information Technology (Hardware)
Kotamobagu Data Center,Others
KOTRA (Korea Trade-Investment Promotion Agency) Surabaya,Non-Profit Organisation / Social Services / NGO
Kowa Company ltd,General & Wholesale Trading
Kowok,Others
Kp sempu gardu rt 004/02 no.20,Others
KPA,Others
KPI Consultancy,Consulting (Business & Management)
KPM Cabang Klaten,Banking / Financial Services
KPMG Hadibroto,Consulting (Business & Management)
KPP Syaiful Basri,Others
KPP Technology Solution,Computer/Information Technology (Software)
KPPA Dropmysite Pte Ltd ( Dropsuite ),Computer/Information Technology (Software)
KPPA Mando Corporation,Automobile/Automotive Ancillary/Vehicle
KPPA Starborn Creations Inc,Manufacturing / Production
Kproject,Others
KPSG,Human Resources Management/Consulting
KPU (Komisi Pemilihan Umum),Government/Defence
Kraft Heinz ABC Indonesia,Consumer Products/FMCG
Krakatau Information,Others
Krakatau Poschem Dong-Suh Chemical,Manufacturing/Production
Kraton International LLC,Apparel
Kreasi Acrylic,Manufacturing/Production
Kreasi Rasa Budaya Nebula,Food & Beverage/Catering/Restaurant
Kreasi Selatan,Exhibitions/Event management/MICE
Kreasi Utama Pusaka,General & Wholesale Trading
Kreatebar,Food & Beverage/Catering/Restaurant
Kreatif Computer,Computer / Information Technology (Hardware)
Kredit Plus Jambi,Others
Kresna Life,Insurance
KRETA Kripik Tempe Indonesia,Food & Beverage/Catering/Restaurant
Kriptoku,Others
KRIS Sumber Berkat,Food & Beverage/Catering/Restaurant
Krisenko,Human Resources Management / Consulting
"KRISH Incorporation PTE, LTD",Textiles/Garment
Krisna Holding Company,Others
Krista Aulia Cakrawala,Human Resources Management/Consulting
Kristal Alumunium & Kaca,Construction / Building / Engineering
"Kristamedia Pratama,PT",Accounting/Audit/Tax Services
Kristel Tampubolon,Others
kristin maddalena munthe,Others
kristo,Others
Kriston Jaya,General & Wholesale Trading
Krya Desa,Agricultural/Plantation/Poultry/Fisheries
Krya Mantra,Others
