Perusahaan,Sektor
Indonesia Patisserie School,Education
Indonesia Representative Office,Manufacturing/Production
indonesia vape store,Others
Indonesian Center for Logistics and Value Chain,Consulting (Business & Management)
Indonesian Cloud,Computer/Information Technology (Software)
Indonesian Corporate Secretary Association (ICSA),Non-Profit Organisation/Social Services/NGO
Indonesian Creative School,Education
Indonesian Diatrans Kidney Foundation,Healthcare/Medical
Indonesian French Chamber of Commerce & Industry,Non-Profit Organisation/Social Services/NGO
INDONESIAN NETHERLANDS ASSOCIATION,Non-Profit Organisation / Social Services / NGO
Indonesian Tax Review,Journalism
INDONESIAN TRAVELAS,Travel/Tourism
Indonusa Raffseal,General & Wholesale Trading
Indoprima Gemilang,Manufacturing/Production
INDOPRINTING,Others
Indopromo Advertising,Advertising / Marketing / Promotion / PR
Indoproperty Bandung,Property/Real Estate
Indoproperty Parahyangan,Property / Real Estate
indoproteam,Others
Indoproteam Event Communication,Exhibitions / Event management / MICE
INDORAYA ENERGI,Manufacturing/Production
Indorental,Others
Indosat Ooredoo,Telecommunication
Indoscale Instrument,Heavy Industrial / Machinery / Equipment
Indoscript International,Law/Legal
Indosipa Beton,Manufacturing/Production
IndoSpaceTech,Others
indostar,Others
IndoSterling Ariamedia,Arts/Design/Fashion
IndoSterling Group,Food & Beverage/Catering/Restaurant
Indosurya life surabaya,Insurance
Indosurya Super Denpasar,Banking/Financial Services
Indotax Mitra Jasa,Accounting/Audit/Tax Services
Indotech Group,Consulting (Business & Management)
Indotim (Jakarta),Computer/Information Technology (Software)
Indotrading.com,Computer/Information Technology (Software)
Indotravelgo,Travel/Tourism
INDOTRAVELONLINE,Others
IndoTravelStore,Travel/Tourism
INDOVAPING NET ALAM SUTERA,General & Wholesale Trading
Indovidgram,Advertising/Marketing/Promotion/PR
Indovisual Group,Electrical & Electronics
Indra Bakery,Food & Beverage/Catering/Restaurant
Indra Tax Management,Consulting (Business & Management)
Indra yana,Others
INDRACO GROUP,Manufacturing/Production
Indri Agusnawansi,Others
"Indrillco Hulu Energy, LTD",Oil / Gas / Petroleum
INDRIYAH EKA KUMALAH SARI,Others
IndTuition,Education
Indus Restaurant,Food & Beverage/Catering/Restaurant
"Industri Liftindo Nusantara, PT.",Manufacturing/Production
Industrial Bank Of Korea Jakarta Representative Office,Banking/Financial Services
Industrial Engineering,Others
INDUSTRIAL MARINE SERVICE ENGINEERING,Heavy Industrial/Machinery/Equipment
Industries,Others
INEWS BALI,Entertainment/Media
INFIGYGROUP,Banking/Financial Services
Infinia Pictures,Arts/Design/Fashion
Infinita Consulting,Consulting (Business & Management)
Infinite Consulting,Accounting/Audit/Tax Services
Infinite Craft,Arts / Design / Fashion
Infinite Indonesia,Others
Infiniti Media Promosindo,Advertising/Marketing/Promotion/PR
Infinitt Indonesia,Healthcare/Medical
InfinitumSoft,Computer/Information Technology (Software)
Infinity Architecture & Interior,Architectural Services/Interior Designing
Infinity Education,Education
Infinity Lifestyle Adventures,Travel/Tourism
Infinity Plus One (IPI),Computer/Information Technology (Software)
Infistudio,Computer / Information Technology (Software)
Info Tepat,Entertainment / Media
Infocom Elektrindo,Advertising/Marketing/Promotion/PR
Infodata Solusi Cipta,Computer / Information Technology (Software)
Informatika Nusantara,Others
Inge Febbiola,Others
Ingredientrade.com Inc Indonesia,Manufacturing/Production
Inibaru Media,Entertainment/Media
INKATAMA Group,Manufacturing/Production
Inkatama Group,Manufacturing/Production
Inke Maris & Associates,Advertising/Marketing/Promotion/PR
INKOP PAMSI (Induk Koperasi Perusahaan Air Minum Seluruh Indonesia),Others
InLine Creative Agency,Others
Inlingua Education center (Puri Indah),Education
Inmark Indonesia Marketing Services,Consulting (Business & Management)
Inna Sindhu Beach,General & Wholesale Trading
Innika Choo,Retail/Merchandise
Inno Instrument,Telecommunication
Innology Solutions Pte Ltd,Computer/Information Technology (Software)
Innopath Int'l Inc,Healthcare/Medical
Innovative Electronics,Electrical & Electronics
Innovative Expert Zone,Others
Innovative Learning Center,Education
Innovative Learning Centre,Education
Innovative Plastic,Others
innovision design,Consulting (Business & Management)
Innuendo,Manufacturing / Production
INOVASI JARINGAN NUSANTARA PT.,Computer/Information Technology (Software)
INOVASI MUTLIMEDIA,Computer/Information Technology (Software)
Inpex Corporation,Oil / Gas / Petroleum
