Perusahaan,Sektor
The Clinton Health Access Initiative Indonesia,Non-Profit Organisation/Social Services/NGO
The Coffee Crowd,Food & Beverage/Catering/Restaurant
The Coffee Hoot,Food & Beverage / Catering / Restaurant
The Coffee Pahoman,Retail / Merchandise
The Colony Hotel Bali,Hotel / Hospitality
The Consulate,Food & Beverage/Catering/Restaurant
The Cufflinks Store,Retail/Merchandise
The Damai Lovina Villas,Hotel/Hospitality
The Design Studio,Arts / Design / Fashion
The Dharmawangsa,Hotel/Hospitality
The Dinar Hotel,Hotel / Hospitality
The Dipan Resort Petitenget,Hotel/Hospitality
The Distillery,Arts/Design/Fashion
The Djakarta Auto,Automobile / Automotive Ancillary / Vehicle
The Dome Sports Arena,Food & Beverage/Catering/Restaurant
The Dose Bali,Healthcare/Medical
The Double Six Seminyak,Hotel / Hospitality
The Double View Mansions Bali,Hotel/Hospitality
The Dreamland luxury Villas & Spa,Hotel / Hospitality
The Edelweiss Hotel Yogyakarta,Hotel/Hospitality
The Elysian Boutique Villa Hotel,Hotel / Hospitality
The English Garden,Education
The English Resource Centre (ERC),Education
The Escape Hostel,Others
The Executive Centre Indonesia,Property / Real Estate
The Export Import Bank of Korea,Banking/Financial Services
The Fair Furniture,Manufacturing / Production
The First Day Care,Education
The First Edition Kencana Mandiri,Electrical & Electronics
The Fix House,Consumer Products/FMCG
The Florence Institute,Education
The Food Opera Bandung,Food & Beverage/Catering/Restaurant
The Forests Trust,Oil / Gas / Petroleum
The Frieds Gold,Retail/Merchandise
The Future English School,Education
The Future is here,Hotel/Hospitality
The Gala Hotels Group,Hotel/Hospitality
The Gandhi Memorial International School,Education
The Gangsa Private Villa,Hotel / Hospitality
The Golf Wedding Hall,Hotel / Hospitality
The Good Grub,Others
The Grand Palace Hotel,Hotel/Hospitality
The Grand Palace Hotel Yogyakarta,Hotel/Hospitality
The Green Zhurga Suite,Hotel / Hospitality
The Griya Sanur Hotel,Hotel / Hospitality
The Griya Villas and Spa,Hotel / Hospitality
The H Residence At Soetta,Property/Real Estate
THE HALAL GUYS,Food & Beverage/Catering/Restaurant
The Harmony Legian Bali,Hotel/Hospitality
THE HARVEST YOGYAKARTA,Food & Beverage/Catering/Restaurant
The Healing East,Others
The Heaven Mens Sauna & Spa,Healthcare / Medical
The Heavenly Residence,Hotel / Hospitality
The Hill Villas Bali,Hotel / Hospitality
The Hills Hotel Batam,Hotel / Hospitality
The Himalaya Network,Textiles / Garment
The Indonesian Business Coalition on AIDS (IBCA),Non-Profit Organisation / Social Services / NGO
The Indonesian International Education Foundation,Education
The International Chamber of Commerce,Consulting (Business & Management)
The Jabrix Family Barbershop,Grooming / Beauty / Fitness
THE JAKARTA CONSULTING GROUP,Consulting (Business & Management)
The Jakarta Consulting Group (Surabaya),Human Resources Management / Consulting
The Japan Foundation,Education
The Jawa Pos Institute of Pro Otonomi,Others
"The Jayakarta Bali Beach Resorts, Residence & Spa",Others
The Jayakarta Daira Hotel Palembang,Hotel / Hospitality
The Jayakarta SP Jakarta Hotel & Spa,Hotel/Hospitality
The Jayakarta Yogyakarta Hotel,Hotel/Hospitality
The Jehans Hotel,Hotel/Hospitality
The Joglo,Food & Beverage/Catering/Restaurant
The Kayana Seminyak Bali,Hotel / Hospitality
The Key Global Consultan Food & Beverages,Food & Beverage / Catering / Restaurant
The Kiosk,Food & Beverage/Catering/Restaurant
The Koki Instan,Food & Beverage / Catering / Restaurant
The Kunja Villa Hotel and Spa,Hotel / Hospitality
The Kuta Playa Hotel & Villas,Hotel / Hospitality
The Laguna Resort & Spa Nusa Dua Bali ( St. Regis Resort ),Hotel/Hospitality
The Lash Bar,Others
The Layar Villas Seminyak,Architectural Services / Interior Designing
The Lodge Group,Entertainment/Media
The Losari Hotels & Villas Bali,Hotel / Hospitality
The Loud Minority Communication,Advertising/Marketing/Promotion/PR
The Lovina,Hotel / Hospitality
The Luxton Bandung,Hotel/Hospitality
The Mansion Resort Hotel & Spa,Hotel/Hospitality
The Mayflower,Property / Real Estate
The Menthilis Project,Education
The Meridian Training,Education
The Mind Café,Food & Beverage / Catering / Restaurant
The Mobile Gamer Pte Ltd,Computer / Information Technology (Software)
The Modern Group,Manufacturing/Production
The Mongolian Camp,Hotel / Hospitality
The Mountain Park,Entertainment/Media
The Natsepa Resort & Conference Center,Hotel / Hospitality
The Nature Conservancy Indonesia,Non-Profit Organisation/Social Services/NGO
The Nest Hotel (Bali),Hotel/Hospitality
The Netherland's International School ( NIS ),Education
The New Bounty Ship (Bounty Discotheque),Entertainment / Media
The New You Institute,Education
The Nielsen Company,Consulting (Business & Management)
