Perusahaan,Sektor
Hotel Grage Jogja,Hotel/Hospitality
Hotel Grage Ramayana,Hotel/Hospitality
Hotel Graha,Hotel / Hospitality
Hotel Grand Arabia Banda Aceh,Hotel/Hospitality
Hotel Grand Darmo Suite,Hotel / Hospitality
Hotel Grand Nikko Bali,Hotel / Hospitality
Hotel Grand Pujon View,Hotel/Hospitality
Hotel Grand Viveana,Hotel/Hospitality
Hotel Grasia,Hotel/Hospitality
Hotel Gren Alia Cikini,Hotel/Hospitality
Hotel Griya Santrian,Hotel/Hospitality
Hotel Gunawangsa Manyar,Hotel/Hospitality
Hotel Hakmaz Taba Syariah,Hotel/Hospitality
Hotel Hawaii Bali,Hotel / Hospitality
Hotel Horison,Hotel / Hospitality
Hotel Horison Bekasi,Hotel / Hospitality
Hotel Horison Makasar,Hotel/Hospitality
Hotel Horison Pekalongan,Hotel / Hospitality
Hotel Horison Ultima Makassar,Hotel/Hospitality
Hotel Ibis Arcadia,Hotel / Hospitality
Hotel Ibis Bali Kuta,Hotel / Hospitality
Hotel Ibis Jakarta Tamarin,Hotel/Hospitality
Hotel IBIS Kemayoran,Hotel / Hospitality
Hotel Ibis Malioboro Yogyakarta,Hotel/Hospitality
Hotel Ibis Rajawali Surabaya,Hotel/Hospitality
Hotel Ibis Semarang Simpang Lima,Hotel/Hospitality
Hotel Ibis Styles Medan Pattimura,Hotel/Hospitality
Hotel Ibrahim Syariah,Hotel/Hospitality
Hotel Indah Palace,Hotel/Hospitality
Hotel Indomas,Hotel / Hospitality
Hotel Indonesia Kempinski Jakarta,Hotel / Hospitality
Hotel InterContinental MidPlaza Jakarta,Hotel/Hospitality
Hotel Istana (Luwuk),Hotel / Hospitality
Hotel Jakarta Makassar,Hotel / Hospitality
Hotel Kartika Chandra,Hotel / Hospitality
Hotel Kartika Wijaya Batu,Hotel / Hospitality
Hotel Kencana Pemalang,Hotel / Hospitality
Hotel Kristal Jakarta,Hotel / Hospitality
Hotel Kristalia,Hotel/Hospitality
HOTEL KRISTINA,Hotel/Hospitality
Hotel Latief Inn,Hotel/Hospitality
Hotel Le Beringin Salatiga,Hotel / Hospitality
Hotel Legian Beach Bali,Hotel/Hospitality
HOTEL LUMINOR - JEMURSARI,Hotel/Hospitality
Hotel Makassar Golden,Hotel/Hospitality
Hotel Matahari,Hotel/Hospitality
Hotel Maven fatmawati,Hotel/Hospitality
Hotel Mawar Asri,Hotel/Hospitality
Hotel Maximillian,Hotel / Hospitality
Hotel Mega Lestari,Hotel / Hospitality
Hotel Melia Purosani [Yogyakarta],Hotel / Hospitality
Hotel Merapi Merbabu Yogyakarta,Hotel/Hospitality
HOTEL MERCURE BANDUNG SETIABUDI,Hotel/Hospitality
Hotel Mercure Convention Center Ancol,Hotel/Hospitality
Hotel Mercure Jakarta Simatupang,Hotel / Hospitality
Hotel Mercure Surabaya,Hotel / Hospitality
Hotel Merdeka Kediri,Hotel/Hospitality
Hotel Metro,Hotel/Hospitality
Hotel Mustika,Hotel/Hospitality
Hotel Mutiara Malioboro,Hotel/Hospitality
Hotel Nagoya Plasa,Hotel / Hospitality
Hotel Nanda,Hotel/Hospitality
Hotel Narita,Hotel / Hospitality
Hotel Neo Aston Tendean,Hotel/Hospitality
Hotel Neo Candi Semarang,Hotel / Hospitality
Hotel Neo Legian Jelantik,Hotel / Hospitality
Hotel Neo Melawai,Hotel/Hospitality
Hotel New Idola,Hotel/Hospitality
Hotel Novotel Mangga Dua,Hotel / Hospitality
Hotel Novotel Surabaya Hotel & Suites,Hotel / Hospitality
Hotel Nusantara,Hotel/Hospitality
Hotel Nyland Cipaganti,Hotel / Hospitality
hotel oakwood premier cozmo jakarta,Hotel/Hospitality
Hotel Odaita,Hotel/Hospitality
Hotel Olive,Hotel/Hospitality
Hotel Orchardz,Hotel/Hospitality
Hotel Pandanaran,Hotel/Hospitality
Hotel Paniisan (Bandung),Hotel / Hospitality
Hotel Panorama Regency Batam,Hotel / Hospitality
Hotel Permata  Bandung,Hotel/Hospitality
Hotel Permata In,Hotel/Hospitality
Hotel Pondok Serata,Hotel / Hospitality
Hotel Promenade Bandung,Hotel/Hospitality
Hotel Properti Internasional,Property/Real Estate
Hotel Puri Asri,Hotel/Hospitality
Hotel Puri Garden Semarang,Hotel/Hospitality
Hotel Puri Inn,Hotel / Hospitality
Hotel Purnama,Hotel/Hospitality
Hotel Quirin,Hotel / Hospitality
Hotel Ratumayang Garden Pekanbaru,Hotel/Hospitality
Hotel Rizz Calton,Others
Hotel Ro & Vi Boutique,Hotel/Hospitality
Hotel Royal Kuningan,Hotel/Hospitality
Hotel Sahid Jaya International Tbk,Hotel / Hospitality
Hotel Sahid Jaya Solo,Hotel / Hospitality
Hotel Sahid Montana Malang,Hotel/Hospitality
Hotel Sahid Pekanbaru,Hotel / Hospitality
Hotel Sampurna Jaya International (tanjung Pinang),Hotel / Hospitality
Hotel Sandjaja Palembang,Hotel/Hospitality
Hotel Santika Makassar,Hotel / Hospitality
