Perusahaan,Sektor
Canai International,"Consulting (IT, Science, Engineering & Technical)"
CANAI INTERNATIONAL,Others
CANARA GROUP,Food & Beverage/Catering/Restaurant
Candi Elektronik,Electrical & Electronics
Candle Reflexology,Grooming/Beauty/Fitness
Candle Tree School,Education
Candra,Others
Canela,Arts / Design / Fashion
Canggu Community School (Badung),Education
CANOPI RIMBAWAN INDONESIA &  COS LOMBOK,Others
canopus kreasindo,Advertising/Marketing/Promotion/PR
CantikMenawan.Com,Arts/Design/Fashion
Canton,Food & Beverage/Catering/Restaurant
Canvas Creative Indonesia,Advertising/Marketing/Promotion/PR
CapAsia,Banking/Financial Services
Capella Group,Automobile/Automotive Ancillary/Vehicle
Capital Bakery & Cake,Food & Beverage/Catering/Restaurant
Capital Building,Food & Beverage/Catering/Restaurant
Capital Group,Others
Capotrait Photography,Others
Captain Fix,Manufacturing / Production
Caption,Retail/Merchandise
Caption,Retail/Merchandise
Caption Hospitality,Hotel/Hospitality
car ice lungs worse branch,Others
Care 4 Kids Indonesia,Education
CARE International Indonesia,Non-Profit Organisation/Social Services/NGO
Care Law Protection,Law/Legal
Career Buma,Others
career pt.freeport,Advertising/Marketing/Promotion/PR
Careind,Non-Profit Organisation/Social Services/NGO
Cargill Tropical Palm,Agricultural/Plantation/Poultry/Fisheries
CARLA,Arts/Design/Fashion
Carla for Media,Entertainment/Media
Carleen Resto,Food & Beverage/Catering/Restaurant
Carmudi Indonesia,Automobile/Automotive Ancillary/Vehicle
Carousel Production House,General & Wholesale Trading
CARPET SHOP INDONESIA,Others
Carpetshop.co.id,Others
Carshop fifauto,Others
Cartenz Indonesia,Retail/Merchandise
Carut marut PT,Others
Casa Artista Hotel,Hotel / Hospitality
Casa Bella Indonesia,Construction/Building/Engineering
Casa Decor BSD,Architectural Services/Interior Designing
Casa Jardin,Property/Real Estate
Casa Luna Restaurant,Food & Beverage/Catering/Restaurant
Casa Property,Property / Real Estate
Casa Uma Home Gallery,Retail/Merchandise
Casablanca Realty,Accounting / Audit / Tax Services
CasaGoya Residence,Property / Real Estate
Casaka Wood & Living,Architectural Services/Interior Designing
Casamoderno interior,Others
Case Education,Education
Caseivy,Others
CASERA (Holistic Intervention of Brain),Education
CashShield Indonesia,Banking/Financial Services
Cashwagon,Others
Casino in Malaysia,Others
Caspia School,Education
CASSA DESIGN,Architectural Services/Interior Designing
Cassiopeia Coffe and Brunch,Food & Beverage/Catering/Restaurant
Castell Laundry,Others
CASTILLO,Construction / Building / Engineering
Catalyst Consultan,Human Resources Management / Consulting
Catalyze Communications,Advertising/Marketing/Promotion/PR
Catering Ivander 168,Food & Beverage/Catering/Restaurant
Caterpillar Learning Center,Education
Cathay Foto,Arts / Design / Fashion
Cathay Pacific Airways Ltd,Aerospace/Aviation/Airline
Catherine Wong,Apparel
Catstudio,Arts / Design / Fashion
Catur Adiyasa,Construction/Building/Engineering
Causehyder Media,Advertising/Marketing/Promotion/PR
CAVA PRIVE,Others
CAVINTON Hotel Yogyakarta,Hotel/Hospitality
Caya Laboratorium Klinik,BioTechnology/Pharmaceutical/Clinical research
Cazasuki Restaurant,Food & Beverage / Catering / Restaurant
Cazh,Computer/Information Technology (Software)
CAZH,Computer/Information Technology (Software)
CB Ceratizit Asia Limited,Manufacturing/Production
CBI Group,Others
CBM Indonesia,Non-Profit Organisation/Social Services/NGO
CBN INDONESIA,Entertainment/Media
CBSA Online (Yogyakarta),Computer / Information Technology (Software)
CBSA Online Sdn Bhd,Consumer Products/FMCG
CCI Tours & Travel,Others
CCL Master Label,Others
CCM design,Arts / Design / Fashion
CCM Holding,Manufacturing/Production
CCM Indonesia,Non-Profit Organisation / Social Services / NGO
Ccm Pharmaceuticals Representatif Office,Healthcare/Medical
CCTV Mart,General & Wholesale Trading
CDC Universitas Indonesia,Education
CDC Universitas Muhammadiyah (UM) Palembang,Education
CDC Universitas Sriwijaya,Education
CDI Tours & Travel,Travel/Tourism
Cedar World Academy,Education
Cedeka Teknologi Nusantara,Others
CEIC Data Co. Ltd,Accounting / Audit / Tax Services
