Perusahaan,Sektor
Cookies Kingdom,Food & Beverage / Catering / Restaurant
Cool Stuff,Others
Coolbeng,Others
Cooling Service,Manufacturing / Production
Coppal Utama Indomelt,Consumer Products / FMCG
Coptershoot,Entertainment / Media
Coral Triangle Center Foundation,Marine/Aquaculture
Coralis Studio,Computer/Information Technology (Software)
core laboratories,Transportation/Logistics
CORIANINDO CORNELIUS,Architectural Services / Interior Designing
Coriate,"Consulting (IT, Science, Engineering & Technical)"
CORNELL ENGLISH CENTER,Education
Cornell Language Center,Education
Corner House,Food & Beverage / Catering / Restaurant
Corp,Others
Corpnet Bandung,Telecommunication
Corpus English Tutorial Medan,Education
Cortina Watch,Arts/Design/Fashion
Cory Beauty Center,Grooming / Beauty / Fitness
Cosmic Diner,Food & Beverage/Catering/Restaurant
Cosmo Education,Education
Cotecna,Others
Cottonology,Textiles/Garment
"Counsellours At Law Supramono,Vyori,Santoso&Partners",Law / Legal
country,Food & Beverage/Catering/Restaurant
Country Kitchen,Food & Beverage/Catering/Restaurant
COUNTRY SAKE BAR,Others
COUPLEWISHES DESIGN STUDIO,Arts / Design / Fashion
Course-Net Indonesia,Education
Courtesy Agents,Consulting (Business & Management)
Courtyard by Marriott Bali Seminyak Resort,Hotel/Hospitality
CoverSuper Indonesia,Retail/Merchandise
COVITA SPARKLING PROBIOTIC,Others
"Cow Brand Soap Kyoshinsha Co, Ltd",Consumer Products/FMCG
COZER ID,Computer/Information Technology (Software)
Cozy Bali Property,Property/Real Estate
Cozy Design Studio,Arts / Design / Fashion
Cozy Guest House (Malang),Hotel/Hospitality
Cozy Homestay,Hotel / Hospitality
Cozylila Maju Mapan,Others
CP J & T EXPRESS SUNTER PARADISE,Transportation/Logistics
CP PLUS,Others
CP Royal Steakhouse and Lounge,Food & Beverage / Catering / Restaurant
CPLUSco,Property/Real Estate
CPM Arson Bangun Mandiri,Property / Real Estate
CPP Radionet,Entertainment/Media
CPP Radionet,Entertainment/Media
CPR Vision Management,Computer/Information Technology (Hardware)
CR Web Studio,Computer/Information Technology (Software)
Craft Kalimantan Network,Non-Profit Organisation / Social Services / NGO
Craftdale,Apparel
Cranium Royal Aditama - Jakarta,Computer/Information Technology (Software)
Cranky Crab and Frosted Beer,Food & Beverage/Catering/Restaurant
CRBC,Construction/Building/Engineering
Creamfotokraft (CV Unggul Selaras),Advertising / Marketing / Promotion / PR
Create Design Studio,Others
Creatheavity,Architectural Services/Interior Designing
CREATIFACTORY,Advertising/Marketing/Promotion/PR
Creating Creative Solution & Improvement,Human Resources Management/Consulting
Creating Creative Solution & Improvement (CCSI),Consulting (Business & Management)
CREATIVE ART PRINTING,Printing/Publishing
Creative Clutters,Arts/Design/Fashion
Creative Generation,Education
Creative Mandiri Putra,Repair & Maintenance Services
creative sains computer,Others
Creative Smile Kids,Education
Creative Solutions Architechs,Architectural Services / Interior Designing
Creative Studio,Others
Creativkids (Kalideres),Education
Creativkids (Kelapa Gading),Education
Creativkids Indonesia,Education
Creazi Citra Cemerlang,Consulting (Business & Management)
CREC First Section,Others
Credit card BNI,Others
Creids,Computer / Information Technology (Hardware)
CRELender,Others
Creo Pictura,Advertising/Marketing/Promotion/PR
Crewdible.com,"Consulting (IT, Science, Engineering & Technical)"
Crontier,General & Wholesale Trading
CropLife Indonesia,Agricultural/Plantation/Poultry/Fisheries
Crosskins Management Consultant,Consulting (Business & Management)
CrossTechno,Computer/Information Technology (Software)
Crowe Indonesia,Consulting (Business & Management)
Crowe Indonesia (KOKAS),Accounting/Audit/Tax Services
Crown Benang,Retail/Merchandise
Crown Design Interior,Others
Crown Interior Design,Architectural Services/Interior Designing
Crown Paper Stickers,Manufacturing/Production
Crown Parahyangan Hotel Academy,Education
Crown Relocations,Transportation/Logistics
CRS Indonesia,Others
Cryptopedians,Others
Crystal Box,Retail/Merchandise
Crystal Cruises Line Australia,Others
Crystal Jade Culinary Concepts Holdings,Food & Beverage/Catering/Restaurant
"CSCEC Strait Construction and Development Co., Ltd",Consumer Products/FMCG
CSCEC-SAJR JO,Construction/Building/Engineering
CSCSC-SAJR JO DIV 3,Others
CSI,Computer/Information Technology (Software)
Cskra,Others
