Perusahaan,Sektor
CV. Kurnia Jaya Perkasa,Manufacturing/Production
CV. La Granola,Manufacturing/Production
CV. LAJU JAYA PRIMA,General & Wholesale Trading
CV. LARIS ABADI,Property/Real Estate
CV. Laris Jaya,Others
CV. LIK PURWOKERTO,Electrical & Electronics
CV. LINTIKA MULTI PERSADA,Others
CV. LOZ INDONESIA,Retail/Merchandise
CV. Lumitech Solution,Computer/Information Technology (Hardware)
CV. Lumitechindo,Others
CV. Madani Property,Others
CV. MADANI PROPERTY GROUP,Property/Real Estate
CV. Maharani,Manufacturing/Production
CV. Makmur,Others
CV. MAKMUR PRIMA MANDIRI,General & Wholesale Trading
CV. Mandala Sakti Kencana,Others
CV. MANDIRI CIPTA SARANA,Construction/Building/Engineering
CV. MANGGALA VIRIYA PRAKARSA,Others
CV. MANSGROUP,Automobile/Automotive Ancillary/Vehicle
CV. Media Citra Lagaligo,Printing / Publishing
CV. Media Jaya Utama,Electrical & Electronics
CV. Media Kreasi Grafika,Arts/Design/Fashion
CV. Mega Karya,Retail/Merchandise
CV. MEGAH AGUNG ABADI,Consumer Products/FMCG
CV. Megah Sejahtera,Others
CV. Menara Teknik,Others
cv. mitra agung,Others
CV. MITRA ALAT TERNAK,General & Wholesale Trading
CV. MITRA INFINITI,General & Wholesale Trading
CV. MITRA SUKSES SEJAHTERA,General & Wholesale Trading
CV. MITRA SUPER PERKASA,General & Wholesale Trading
CV. MITRA TUNAS BALI,Food & Beverage/Catering/Restaurant
CV. MORA ARTA ADVERTISING,Advertising/Marketing/Promotion/PR
CV. Mulkindo Perkasa,Electrical & Electronics
CV. MULTI CASA SEMARANG,Others
CV. MULTI INDO PRATAMA,Others
CV. MW Riche Medika,Healthcare/Medical
CV. My Tamara,Others
CV. MYPETS,General & Wholesale Trading
CV. NADA SUKSES BERSAMA,Others
CV. Nadi Inspira Edumedia,Education
CV. NGT,General & Wholesale Trading
CV. Nineod,Others
CV. Noqtah Art,Architectural Services/Interior Designing
CV. Nusa Teknik Cemerlang,Others
CV. Nusantara Bangun Perkasa,Property/Real Estate
CV. Okef Digital,Computer/Information Technology (Software)
"CV. Omah lapis, Surabaya",Others
CV. OMMA,Food & Beverage/Catering/Restaurant
CV. Omni Trade,Retail/Merchandise
CV. OTTO SERVICE,Automobile/Automotive Ancillary/Vehicle
CV. Palmy Globe Nusantara,Manufacturing/Production
CV. Panca Pekerti Paperindo,Others
CV. Pancar Gradia,Others
CV. Pangan Jaya Sejahtera,Advertising/Marketing/Promotion/PR
CV. Parama Kreatif,Arts/Design/Fashion
CV. Pelangi,Food & Beverage/Catering/Restaurant
CV. Pelangi Rex's,Others
CV. Perfection Nature Birdnest,Retail/Merchandise
CV. Perkasa Jaya Karunia,Food & Beverage/Catering/Restaurant
CV. PLT,Others
CV. POSITIVE MEDIA KREASINDO,Advertising/Marketing/Promotion/PR
CV. PRIMA BAGOJA INDONESIA,Others
CV. Prima Sentosa,Manufacturing/Production
CV. Prima Windextama,Retail/Merchandise
CV. PRISMA CAHYATAMA MANDIRI,Transportation/Logistics
CV. PURNAMA GEMILANG,Accounting/Audit/Tax Services
CV. PURNAMA PRIMA,Construction/Building/Engineering
CV. PUTRA MAHKOTA,Others
CV. Putra Mas Pratama,General & Wholesale Trading
CV. Quantum Media Solusindo,Computer/Information Technology (Hardware)
CV. Rajaka Multi Jasa,Transportation/Logistics
CV. Rajawali,General & Wholesale Trading
CV. Rajawali Perkasa Transindo,Others
CV. RAPI MOTOR,Transportation/Logistics
CV. Rasyid Sejahtera,Construction/Building/Engineering
CV. Revon Teknologi,Manufacturing/Production
CV. Rich Group Indonesia,Construction/Building/Engineering
CV. Rizal Jaya Steel,Others
CV. Rotan Jepara,Others
CV. Sahabat Sentra Niaga,Others
CV. SAIRA TEKNIK,"Consulting (IT, Science, Engineering & Technical)"
CV. SARANA CIPTA TEKNIK,Manufacturing/Production
CV. SARANA SOLUSI BERSAMA,Retail/Merchandise
CV. SASMITA,Consumer Products / FMCG
CV. Satria Jaya Mandiri,Others
CV. Satunama,Advertising/Marketing/Promotion/PR
CV. Satya,Consulting (Business & Management)
CV. SEHAT PRIMA PERKASA,Retail/Merchandise
CV. SEJAHTERA,Others
CV. Sejahtera Acap,Others
CV. Sejahtera Aluminium,Manufacturing/Production
CV. SEJAHTERA BERKARYA,Architectural Services/Interior Designing
CV. Sekundo Berjaya,Others
CV. Senyum Pelita Kaltim,Others
CV. Serasi Mitra Lestari,Manufacturing/Production
CV. SERBA INDAH JAYA,Manufacturing/Production
CV. Serenade,"Consulting (IT, Science, Engineering & Technical)"
CV. Seven Media Technology,"Consulting (IT, Science, Engineering & Technical)"
CV. SIEMS,Heavy Industrial/Machinery/Equipment
