Perusahaan,Sektor
LIA (Gayungsari),Education
Lia Gallery Semarang,Arts / Design / Fashion
lia s. Associates Branding & Design,Advertising/Marketing/Promotion/PR
Liana Chemical & Cosmetics Industry,Chemical/Fertilizers/Pesticides
LIANSUINDO PRATAMA,Construction/Building/Engineering
Liawati,Others
Libellule Floristry,Others
Liberty Education Centre,Education
Libra Food Service,Food & Beverage / Catering / Restaurant
Libratama Bali,Repair & Maintenance Services
Lidah Buaya Group,General & Wholesale Trading
LIECO GROUP,Consulting (Business & Management)
LIECO GROUP,General & Wholesale Trading
LIECO GROUP,General & Wholesale Trading
"LIEZA YAP Salon, Spa & Bridal",Grooming / Beauty / Fitness
LIFEPHARM GLOBAL NETWORK,Healthcare/Medical
Lifespa Fitnes,Sports
lifestyle,Others
LIFETIME DESIGN FURNITURE,Architectural Services/Interior Designing
Lifetripp.com,Others
Lifework Nusantara (Bandung),Textiles/Garment
"LIG NEX1 Co., Ltd",General & Wholesale Trading
Ligaolahraga.com,Entertainment/Media
Light Art Bridal and photography,Arts/Design/Fashion
Lighthouse Learning Center,Education
Lighting Showroom,Retail/Merchandise
Lihataja.com,Arts / Design / Fashion
Lika Logic Expert,Education
Like Minds Services,Others
Lilay Cakes and Bakery,Retail / Merchandise
Lili Vicky,Others
Lilin Bangsa International School,Education
Liling Grand,Manufacturing/Production
Lily Joaillerie,Gems/Jewellery
Lily Tours (Surabaya),Travel / Tourism
Lily's Music Shool,Education
Lilydale Home & Living,Arts/Design/Fashion
Lima Warna Laundry,Repair & Maintenance Services
Limas Printing,Printing/Publishing
Limback,Retail/Merchandise
Limcharoen Hughes & Glandville Co. Ltd,Advertising / Marketing / Promotion / PR
Lime mart,Others
Lime Property Bali,Property / Real Estate
Limited Shoping,Retail/Merchandise
Limman Property,Property/Real Estate
Limo Regency,Property/Real Estate
Lin Ice Cream,Food & Beverage / Catering / Restaurant
Lin Residence,Others
Lincoln Education,Education
LIND'S Resto $ Cafe,Food & Beverage/Catering/Restaurant
Linda Jaya Tour & Travel,Others
Line Interior,Architectural Services/Interior Designing
Line Up Design,Architectural Services / Interior Designing
LINEA INTERIOR,Architectural Services/Interior Designing
Linea Kitchen,General & Wholesale Trading
LINES Concept,Architectural Services/Interior Designing
Lingkar Multi Pertiwi,Others
Lingua,Education
Lingua Knowledge,Education
Lingua Knowledge,Education
Linindo Pacific International Group,Electrical & Electronics
Link & Match Graphic,Printing/Publishing
Link Group,Computer/Information Technology (Software)
LINK Integrasi,Computer/Information Technology (Software)
LINKAFE RESTAURANT,Food & Beverage/Catering/Restaurant
linkstarindo mitradata,Computer/Information Technology (Hardware)
linkzlabel,Others
Lintang Suminar,Healthcare / Medical
lintas bangun nusantara,Retail/Merchandise
Lintas Global Samudra,General & Wholesale Trading
Lintas Media Telekomunikasi,Others
Lintas Tour & Travel,Travel / Tourism
Lintas Warta,Others
"LINTASMEDIA BALISOFT, PT",Others
Linx Design,Architectural Services/Interior Designing
Lion Education,Others
Lion Hotel and Plaza Manado,Others
LIP persada,Others
Lip Photography,Arts / Design / Fashion
LIQUN SPENCER,Others
Lisa Donna Hair & Make Up,Grooming / Beauty / Fitness
Lisa Fitriani,Others
LITE Hotel Management,Hotel/Hospitality
Lito Lighting,"Consulting (IT, Science, Engineering & Technical)"
Little Angels School,Education
Little Ants Preschool,Education
Little Big Paper,Arts/Design/Fashion
Little Box,Retail / Merchandise
Little Champion (bali)preschool,Education
Little Champion Preschool,Education
Little Dragon – Mandarin for Kids,Education
Little Einstein Preschool,Education
Little Ello Learning Center,Education
Little Harvard Learning Center,Education
Little India Restaurant,Food & Beverage/Catering/Restaurant
Little Italy Restaurant,Hotel/Hospitality
Little Jumps Preschool & Kindergarten,Education
Little Lambs International Preschool,Education
Little Learning,Others
Little Panda Mandarin,Education
