Perusahaan,Sektor
Rumah Sakit Bedah Surabaya,Healthcare / Medical
Rumah Sakit Bella,Healthcare/Medical
Rumah Sakit Bersalin Pasutri Bogor,Hotel/Hospitality
Rumah Sakit Bhakti Husada,Others
Rumah Sakit Columbia Asia,Healthcare/Medical
Rumah Sakit Dera Asyifa,Hotel / Hospitality
Rumah Sakit Dharmanatha Pupuan,Healthcare / Medical
Rumah Sakit Dinda,Healthcare/Medical
Rumah Sakit Dr Moedjito Dwidjosiswojo,Hotel / Hospitality
Rumah Sakit Duta Indah,Hotel/Hospitality
Rumah Sakit Fatimah,Healthcare/Medical
Rumah Sakit Haji Darjad,Hotel/Hospitality
Rumah Sakit Harapan Bunda,Healthcare / Medical
Rumah Sakit Harapan Keluarga,Healthcare/Medical
Rumah Sakit Husada,Healthcare/Medical
Rumah Sakit Ibu & Anak Sayyidah,Hotel / Hospitality
Rumah Sakit Ibu & Anak Stella Maris,Hotel/Hospitality
Rumah Sakit Ibu & Anak Ummi Tasikmalaya,Others
Rumah Sakit Indriati Solo Baru,Healthcare/Medical
Rumah Sakit Islam Al Ikhlas Pemalang,Healthcare / Medical
Rumah Sakit Islam Lumajang,Healthcare / Medical
Rumah Sakit Jakarta,Healthcare/Medical
Rumah Sakit Jati Sampurna,Healthcare / Medical
Rumah Sakit JIH,Healthcare/Medical
Rumah Sakit Kartika Husada Tambun,Others
Rumah Sakit Khusus THT - Bedah CIRANJANG,Healthcare/Medical
Rumah Sakit Marien (yayasan budi luhur),Healthcare / Medical
Rumah Sakit Mata Fatma,Healthcare / Medical
Rumah Sakit Mata PrimaSana,Healthcare/Medical
Rumah Sakit Mediros,Healthcare/Medical
Rumah Sakit Mekar Sari (Bekasi),Hotel / Hospitality
Rumah Sakit Orthopedi & Traumatologi (Surabaya),Hotel / Hospitality
Rumah Sakit Panti Waluya Sawahan Malang,Hotel/Hospitality
Rumah Sakit Pelni,Healthcare / Medical
Rumah Sakit Permata Depok,Healthcare / Medical
Rumah Sakit Permata Pamulang,Healthcare/Medical
Rumah Sakit Premier Bintaro,Healthcare/Medical
Rumah Sakit Prima Husada Malang,Hotel/Hospitality
Rumah Sakit Prima Medika Pemalang,Healthcare/Medical
Rumah Sakit Pupuk Kaltim Bontang,Healthcare/Medical
Rumah Sakit Pura Raharja,Healthcare/Medical
Rumah Sakit Puspa,Hotel/Hospitality
Rumah Sakit Qurrata A'yun,Healthcare/Medical
Rumah Sakit Rama hadi,Healthcare/Medical
Rumah Sakit Restu Ibu Balikpapan,Healthcare / Medical
Rumah Sakit Royal Prima,Healthcare/Medical
Rumah Sakit Samarinda,Others
Rumah Sakit Sansani,Hotel / Hospitality
Rumah Sakit Santo Antonio,Healthcare / Medical
Rumah Sakit Santo Borromeus,Healthcare/Medical
Rumah Sakit Satya Negara,Healthcare / Medical
Rumah Sakit Sentra Medika,BioTechnology/Pharmaceutical/Clinical research
Rumah Sakit Setia Mitra,Healthcare/Medical
Rumah Sakit Sumber Waras,Hotel / Hospitality
Rumah Sakit Tebet,Healthcare / Medical
Rumah Sakit UII,Healthcare/Medical
Rumah Sakit Umum Bidadari,Healthcare/Medical
Rumah Sakit Umum Bungsu Bandung,Healthcare/Medical
Rumah Sakit Umum Fikri Medika,Others
Rumah Sakit Umum Karina Medika,Others
Rumah Sakit Umum Manuaba,Hotel / Hospitality
Rumah Sakit Unggul Karsa Medika,Healthcare/Medical
Rumah Sakit Wali Songo I,Hotel/Hospitality
Rumah Sakit Wiyung Sejahtera,Healthcare/Medical
Rumah Sakit Ya Wan,Healthcare/Medical
Rumah Sakit Yadika Pondok Bambu,Environment / Health / Safety
Rumah Sangrai Bung Besar,Retail/Merchandise
RUMAH SEAFOOD RESTO,Others
Rumah Sehat,Consumer Products / FMCG
Rumah Sehat Firmax,Healthcare/Medical
Rumah Sehat Holistik,Healthcare / Medical
Rumah Sehat Ternak (Saung Domba International),Others
Rumah Sekolah Cendekia,Education
Rumah Sempoa,Education
Rumah Sepeda Sukajadi,Retail/Merchandise
Rumah Singgah Belajar Zero,Education
Rumah Siput Indonesia Foundation,Healthcare/Medical
rumah tahfidz aushaf indonesia,Others
RUMAH TAHFIZH DAN PANTI ASUHAN AL-MAA'UUN,Education
Rumah Tani Cianjur,Agricultural / Plantation / Poultry / Fisheries
Rumah Warna Corporation,Retail/Merchandise
RumahParfum.com,Grooming/Beauty/Fitness
Rumahphoto,Computer / Information Technology (Software)
Rumakopi,Food & Beverage / Catering / Restaurant
Rumantak Seki Indotama,General & Wholesale Trading
Rumbel,Education
Rumex,Entertainment/Media
RUMOURS FASHION GROUP,Arts/Design/Fashion
Rupiah Plus,Banking/Financial Services
Rurallab,General & Wholesale Trading
Rusdin Resto,Food & Beverage / Catering / Restaurant
Rusli Education Center,Education
Russian Centre Bali,Entertainment / Media
Russindo,Others
Rutan Group,Heavy Industrial/Machinery/Equipment
RYNE CLOTHING,Others
Ryowa Iinternational,General & Wholesale Trading
