Perusahaan,Sektor
PT Ratna Asia,Manufacturing/Production
PT Ratna Dewi Tunggal Abadi Textile,Manufacturing/Production
PT Ratna Megah Abadi Textile,Textiles/Garment
PT Ratu Karya,Construction / Building / Engineering
PT Ratu Kecantikan Abadi,Grooming/Beauty/Fitness
PT Ratu Mobil Sejagat,Automobile / Automotive Ancillary / Vehicle
PT Ratu Nusantara,Food & Beverage/Catering/Restaurant
PT Ratu Oceania Raya,Human Resources Management/Consulting
PT Ratu Oceania Raya (Yogyakarta),Human Resources Management/Consulting
PT Ratu Oceania Raya Bali,Travel / Tourism
PT Ratu Perdana Indah Jaya,Automobile/Automotive Ancillary/Vehicle
PT Ratu Prabu Energi Tbk,Property/Real Estate
PT Ratu Samban Mining,Mining
PT Ratu Sayang International,Construction/Building/Engineering
PT Ratu Setalu Indah,Architectural Services/Interior Designing
PT Ratu Sima International,Manufacturing/Production
PT Ratu Widjajakusuma,Manufacturing / Production
PT Ratulangi Medica Center,General & Wholesale Trading
PT Rava Athaya,General & Wholesale Trading
PT Ravinco Process & Packaging,General & Wholesale Trading
PT Ravindo Putra Mandiri,Oil / Gas / Petroleum
PT RAW Indonesia,General & Wholesale Trading
PT Rawfish Bali Indonesia,Computer/Information Technology (Software)
PT Raxi Indonesia,Heavy Industrial/Machinery/Equipment
PT Ray Propertindo,Property/Real Estate
PT Ray Propertindo (Kuta),Property / Real Estate
PT Ray White Puri Indah,Property / Real Estate
PT RAYA,Others
PT Raya Abadi Jaya Agung,Others
PT Raya Adiwisesa Bali,General & Wholesale Trading
PT Raya Bumi Nusantara Permai (Jakarta),Property/Real Estate
PT Raya Gemilang Mandiri,General & Wholesale Trading
PT Raya Indo Fortuna,Automobile / Automotive Ancillary / Vehicle
PT Raya Komunika,Advertising / Marketing / Promotion / PR
PT Raya Rame Internusa,Advertising/Marketing/Promotion/PR
PT Raya Sachti,Arts / Design / Fashion
PT Raya Sugar Indo Inti,Manufacturing/Production
PT Rayan Tour & Travel,Travel/Tourism
PT Rayindo Cahaya Sakti,Construction/Building/Engineering
PT Rayon Utama Makmur,Manufacturing / Production
PT RAYON UTAMA MAKMUR SUKOHARJO,Chemical/Fertilizers/Pesticides
PT RAYS Solusi Informasi,Computer/Information Technology (Hardware)
PT Rayy Empat Pilar,Transportation / Logistics
PT Rayyan Bahari Wisata,Travel/Tourism
PT Razaaqi selaras Persada,Consumer Products/FMCG
PT Razer Brothers,Manufacturing / Production
PT Razio Setia Mukti,Accounting/Audit/Tax Services
PT Raztel Solusindo Telematika,Telecommunication
PT RBFood Supply Indonesia,Food & Beverage/Catering/Restaurant
PT RD Pacific International,Consumer Products / FMCG
PT RD&R Consultant,Architectural Services / Interior Designing
PT RDG Indosupply,Others
PT RDS,Others
PT RDUAEMPAT,General & Wholesale Trading
PT Rea Kaltim Plantations,Agricultural/Plantation/Poultry/Fisheries
PT Reacs Precision Batam,Mining
PT Readboy Indonesia,Consumer Products/FMCG
PT Ready Indah,Property/Real Estate
PT Real Estate Bali,Property / Real Estate
PT Real Estate Teknologi,Computer/Information Technology (Software)
PT Realfood Winta Asia,Manufacturing/Production
PT Realin Polim Indonesia,Manufacturing / Production
PT RealNetworks Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Realta Chakradarma,Computer/Information Technology (Software)
PT Realta Chakradarma Semarang,Computer/Information Technology (Hardware)
PT Reasuransi Indonesia Utama (Persero),Insurance
PT Reasuransi Maipark Indonesia,Insurance
PT Reasuransi Nasional Indonesia,Insurance
PT Reasuransi Syariah Indonesia (ReINDO Syariah),Insurance
PT Recapital General Insurance (Surabaya),Insurance
PT Recci Indonesia,Advertising / Marketing / Promotion / PR
PT Rechand Elektrikindo,Heavy Industrial/Machinery/Equipment
PT Reckitt Benckiser Indonesia,Manufacturing/Production
PT Rect Media Komputindo,Computer/Information Technology (Software)
PT Rectra Consulting,Human Resources Management / Consulting
PT Red Apple Travel Indonesia,Travel/Tourism
PT Red Eye Utama,Advertising/Marketing/Promotion/PR
PT Red Planet Hotels Indonesia,Hotel / Hospitality
PT Red Sun Trading,General & Wholesale Trading
PT Red Wine Shoes,Retail/Merchandise
PT Redachem Indonesia,General & Wholesale Trading
PT Redanco Prima Jaya,General & Wholesale Trading
PT Redaya Energi Indonesia,General & Wholesale Trading
PT Redbuzz Mediatama,Computer/Information Technology (Software)
PT Redcap Indonesia,Travel/Tourism
PT Redcircle Jaya,Advertising / Marketing / Promotion / PR
PT RedCircle Jaya (Jakarta),Advertising/Marketing/Promotion/PR
PT REDD Internasional (Surabaya),Architectural Services/Interior Designing
PT Redeco Petrolin Utama,Oil/Gas/Petroleum
PT Redexindo,Chemical/Fertilizers/Pesticides
PT Redfox Indonesia,General & Wholesale Trading
PT Redia Quartas Persada,Electrical & Electronics
PT Redjo Mapan Utama,Consulting (Business & Management)
PT Redkendi Andalan Mitra,Food & Beverage/Catering/Restaurant
PT Redline Karya Media,Architectural Services / Interior Designing
PT RedLine Kreatif Komunikasi,Advertising / Marketing / Promotion / PR
PT Redo Marketing Indonesia,General & Wholesale Trading
PT Redpod Indonesia,Retail/Merchandise
PT Redwin Adyatama Indonesia,Others
PT Redwood Indonesia,Manufacturing / Production
