Perusahaan,Sektor
PT Puji Surya Indah,Consumer Products/FMCG
PT PUKKA INDONUSA,Textiles/Garment
PT Puku Benangsari,Textiles / Garment
PT Pulau Batu,Manufacturing/Production
PT Pulau Batu (Sidoarjo-Jawa Timur),Manufacturing/Production
PT Pulau Cahaya Terang,Heavy Industrial/Machinery/Equipment
PT Pulau Cempedak,Hotel/Hospitality
PT Pulau Intan Lestari,Textiles/Garment
PT Pulau Mahoni,Healthcare / Medical
PT Pulau Mas Group,Hotel/Hospitality
PT Pulau Mas Texindo,Textiles/Garment
PT Pulau Mas Utama,Mining
PT Pulau Nikoi,Hotel/Hospitality
PT Pulau Promotindo,Advertising / Marketing / Promotion / PR
PT Pulau Sambu,Manufacturing/Production
PT Pulau Sambu Guntung,Manufacturing/Production
PT Pulau Sambu Kuala Enok,Manufacturing/Production
PT Pulau Seroja Jaya,Marine/Aquaculture
PT Pulauintan Bajaperkasa Konstruksi,Construction/Building/Engineering
PT Pulcra Chemicals Indonesia,Textiles / Garment
PT Pulo Mas Jaya,Construction / Building / Engineering
PT Pulomas Gemala Misori,Property / Real Estate
PT Pulorida Metal Recycling,Manufacturing / Production
PT Pulsa Indomedia Pratama,Advertising / Marketing / Promotion / PR
PT Pulsa Inti Nasional,Retail/Merchandise
PT Puma Cat Indonesia,Sports
PT Puma Energy Indonesia,Oil/Gas/Petroleum
PT Puma Logistics Indonesia,Transportation / Logistics
PT Pumajaya Konsulindo,Consulting (Business & Management)
PT PUMARIN,Oil/Gas/Petroleum
PT Pumas Rotua Gemilang,Retail/Merchandise
PT Pumpa Cakrawala Mulia,Oil/Gas/Petroleum
PT Pumpindo Ekamas Pratama,Mining
PT Punakawan Digital Media,Entertainment/Media
PT Puncak Abadi Group,Printing / Publishing
PT Puncak Adyaraya,Retail/Merchandise
PT PUNCAK BALI WISATA (APEX Jakarta),Travel/Tourism
PT Puncak Berlian Riau,Education
PT Puncak Finansial Utama,Banking/Financial Services
PT Puncak Gunung Mas,Manufacturing/Production
PT Puncak Jaya Mandiri,Printing/Publishing
PT Puncak Keemasan Lumbung Dunia,Agricultural/Plantation/Poultry/Fisheries
PT Puncak Mustika Bersama (SintesaPeninsula Hotel),Hotel / Hospitality
PT Puncak Pass,Hotel / Hospitality
PT Puncak Perdana,Construction/Building/Engineering
PT Puncak Properti Solusindo,General & Wholesale Trading
PT Punch Industry Indonesia,Retail/Merchandise
PT Pundarika Atma Semesta,Manufacturing / Production
PT Pundee Associates,Human Resources Management/Consulting
PT Pundee Associates (Bandung),Human Resources Management / Consulting
PT Pundee Global Huresindo,Human Resources Management / Consulting
PT Pundee Global Huresindo (Surabaya),Human Resources Management / Consulting
PT Pundi Artha Ghani,General & Wholesale Trading
PT Pundi Artha Setia,Computer/Information Technology (Software)
PT Pundi Kencana,Consumer Products/FMCG
PT Pundi Raya Niaga,General & Wholesale Trading
PT Pungkook Indonesia One,Manufacturing/Production
PT Puninar Infinite Raya,Transportation/Logistics
PT Puninar Jaya,Transportation/Logistics
PT Puninar MSE Indonesia,Transportation/Logistics
PT Puninar Texton Asia,Property/Real Estate
PT Puninar Yusen Logistics Indonesia,Transportation/Logistics
PT Punj Lloyd Indonesia,Construction / Building / Engineering
PT Pupo Indonesia Lestari,Consumer Products/FMCG
PT Pura Anindya Utama,Travel / Tourism
PT Pura Barutama ( Semarang),Manufacturing/Production
PT Pura Barutama (PURA GROUP),Manufacturing/Production
PT Pura Group ( Semarang),Manufacturing / Production
PT Pura Indah Caterindo,Consumer Products/FMCG
PT Pura Mayungan,Electrical & Electronics
"PT Puradelta Lestari, Tbk",Property/Real Estate
PT Puradigm Mandiri Tehnik,General & Wholesale Trading
PT Purantara Mitra Angkasa Dua,Food & Beverage/Catering/Restaurant
PT Puratos Indonesia,Manufacturing/Production
PT Purbawisata Primaindah,Hotel / Hospitality
PT Pureeland Nutritama Prima,Consumer Products/FMCG
PT Puri Abadi Cahaya Kemilau,Others
PT Puri Avia,Hotel / Hospitality
PT Puri Ayu Abadi,General & Wholesale Trading
PT Puri Bagus Citra Lestari,Hotel / Hospitality
PT Puri Cipta Mandiri,Transportation / Logistics
PT Puri Dibya Property,Retail/Merchandise
PT Puri Energi Kencana,Utilities/Power
PT Puri Environ,BioTechnology/Pharmaceutical/Clinical research
PT Puri Insan Asih,Hotel/Hospitality
PT Puri Insanasih,Hotel / Hospitality
PT Puri Insanasih Palembang,Hotel/Hospitality
PT Puri Karunia Prima,Manufacturing/Production
PT Puri Kemenangan Jaya,Manufacturing/Production
PT Puri Luhut,Transportation / Logistics
PT PURI MATAHARI,General & Wholesale Trading
PT Puri Matahari Mandiri,Construction/Building/Engineering
PT Puri Pangan Sejati,Food & Beverage/Catering/Restaurant
PT Puri Pangan Utama,Consumer Products/FMCG
PT Puri Pariwara ( World Trade Center ),Property/Real Estate
PT Puri Persada Lampung,Hotel/Hospitality
PT Puri Sejahtera Utama,Printing / Publishing
PT Puri Sentul Permai,Hotel/Hospitality
PT Puri Suma Mandiri (Surabaya),Construction/Building/Engineering
PT Puri Teknologi Indonesia,General & Wholesale Trading
