Perusahaan,Sektor
PT Siwarka Indonesia,General & Wholesale Trading
PT Siwibakti Darma,Printing / Publishing
PT Siwon Mizu Indonesia,General & Wholesale Trading
PT Six Capital Indonesia,Banking/Financial Services
PT Six Degrees,Hotel / Hospitality
PT Sixceed Inter Networks Consultant,"Consulting (IT, Science, Engineering & Technical)"
PT Sixmurs Perdana,Consulting (Business & Management)
PT Sixons Logistics,Transportation / Logistics
PT Sixty Six Paradise Investasi,Hotel/Hospitality
PT Sixzag Utama,"Consulting (IT, Science, Engineering & Technical)"
PT SJ Consulting,Consulting (Business & Management)
PT SJ Indonesia (Lotte Duty Free),General & Wholesale Trading
PT SJ World,Retail / Merchandise
PT SJI Nusantara,Manufacturing/Production
PT SK Ens Nusantara,Oil / Gas / Petroleum
PT SK Foods Indonesia,Consumer Products / FMCG
PT SK Metalindo,Heavy Industrial/Machinery/Equipment
PT SK Networks Indonesia,General & Wholesale Trading
PT SK Pelayaran Indonesia,Transportation / Logistics
PT SKA,Transportation/Logistics
PT Skadia Total Solution,Heavy Industrial/Machinery/Equipment
PT Skala Selaras,Architectural Services / Interior Designing
PT Skalamas Prima Perkasa,Construction/Building/Engineering
PT SKBio Nusa Medica,Healthcare/Medical
PT Skefindo Primatama,Heavy Industrial/Machinery/Equipment
PT Sketsa Multimedia Desain,Advertising / Marketing / Promotion / PR
PT Sketz Indonesia,Advertising/Marketing/Promotion/PR
PT SKI Land Development,Property/Real Estate
PT Skill Globalindo Sukses,Computer / Information Technology (Hardware)
PT Skill Indotimur Agung,Computer / Information Technology (Software)
PT Skill Niaga Catudata,Computer / Information Technology (Software)
PT Skin Lab Indonesia,Grooming / Beauty / Fitness
PT SKK Kaken Distribusi,Manufacturing/Production
PT SKMP Internasional Indonesia,General & Wholesale Trading
PT Skoline Solusi Indonesia,Education
PT SKOTFIRE & SAFETY TECHNOLOGY,Computer / Information Technology (Hardware)
PT SKR International,Others
PT Skripta Media Creative,Computer / Information Technology (Software)
PT SKS,Consulting (Business & Management)
PT SKT INTERNATIONAL,Electrical & Electronics
PT Skuterindo Mandiri Lestari,Automobile / Automotive Ancillary / Vehicle
PT Skuterindo Mandiri Lestari (Palembang),Automobile / Automotive Ancillary / Vehicle
PT SKV SEJAHTERA,Retail/Merchandise
PT Sky Alloys International,Manufacturing / Production
PT Sky Energy Indonesia,Electrical & Electronics
PT SKY FOAM,Manufacturing/Production
PT SKY LBS TV,Entertainment/Media
PT Sky Parking Utama,Others
PT SKY Partner Internasional,Gems/Jewellery
PT Sky Tech Indonesia,Science & Technology
PT Sky Way Technologies Indonesia,Others
PT Skye Realti,Property / Real Estate
PT Skye Sab Indonesia,Computer / Information Technology (Software)
PT Skygear Communication,Entertainment/Media
PT Skyindo Global Nusantara,"Consulting (IT, Science, Engineering & Technical)"
PT Skylab Kreasi Teknologi,Computer/Information Technology (Software)
PT Skyline Flores Adijaya,Agricultural/Plantation/Poultry/Fisheries
PT Skyline Jaya,Manufacturing/Production
PT Skyline Semesta,General & Wholesale Trading
PT SkyLinX Net Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Skymedia Resources Indonesia,Advertising / Marketing / Promotion / PR
PT Skyreach,Telecommunication
PT Skywin Logistics,Transportation/Logistics
PT Skywins logistic,Transportation / Logistics
PT Skyworth Industry Indonesia,Manufacturing/Production
PT SLC Beauti Indonesia,General & Wholesale Trading
PT Slipform Indonesia,Construction/Building/Engineering
PT SLP Indonesia,Advertising / Marketing / Promotion / PR
PT SLP SURYA TICON INTERNUSA,Property/Real Estate
PT SLS,Others
PT Sentral Laharindo Servis,Manufacturing/Production
PT SLS Bearings Batam,Manufacturing / Production
PT SLS Laharindo,Heavy Industrial/Machinery/Equipment
PT Slumberland Indonesia,Manufacturing / Production
PT SLW Fortuna International,Computer / Information Technology (Software)
PT SM Engineering,Manufacturing / Production
PT Smailing Tours & Travel,Travel/Tourism
PT Smailing Tours & Travel Service,Travel/Tourism
PT Small Potato Education,Education
PT Small Potato Education (English First Depok),Education
PT Small Region Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Smaltochimica Asia,Manufacturing / Production
PT Smart,Human Resources Management / Consulting
PT Smart Business Solution,Consulting (Business & Management)
PT Smart Cloud Technology,Computer/Information Technology (Software)
PT Smart Communication,Advertising/Marketing/Promotion/PR
PT Smart Dent,Retail/Merchandise
PT Smart Desainer,Arts / Design / Fashion
PT Smart Food Concepts,Food & Beverage/Catering/Restaurant
PT Smart Glove Indonesia,Polymer / Plastic / Rubber / Tyres
PT Smart Integrator Solution,Construction/Building/Engineering
PT Smart Kreasindo,Education
PT Smart Lintas Media,General & Wholesale Trading
PT Smart Meter Indonesia,Manufacturing / Production
PT Smart Millenium Enterprise,Telecommunication
PT Smart Mitra Solutions,Others
PT Smart Modular Building Indonesia,Construction / Building / Engineering
PT Smart Motor Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Smart Mulia Abadi,General & Wholesale Trading
PT Smart Multi Finance,Banking/Financial Services
