Perusahaan,Sektor
PT Shimonli Sejahtera Indonesia,Construction/Building/Engineering
PT Shin Seong Delta Tech Indonesia,Manufacturing/Production
PT Shin Won Hi-Tec,Manufacturing/Production
PT Shin-Etsu Polymer Indonesia,Polymer / Plastic / Rubber / Tyres
PT Shinagawa Refractories Indonesia,Manufacturing/Production
PT SHINARI PUTRA KENCANA,Automobile/Automotive Ancillary/Vehicle
PT Shinatomo International Indonesia,General & Wholesale Trading
PT Shindengen Indonesia,Manufacturing/Production
PT Shindo Tiara Tunggal,Manufacturing / Production
PT Shine Textile International,Textiles/Garment
PT Shineking Mesin Indonesia,Manufacturing/Production
PT Shing Pak Services,Call Center/IT-Enabled Services/BPO
PT Shing Sheng Fa Ocean,Consumer Products / FMCG
PT Shinhan Indo Finance,Banking/Financial Services
PT Shinhwa Techno Plant,Electrical & Electronics
PT Shining Silk,Architectural Services / Interior Designing
PT Shinline,Consulting (Business & Management)
PT Shinmado,Architectural Services/Interior Designing
PT Shinnetsko Prima,Construction/Building/Engineering
PT Shinsei Denshi Indonesia,Manufacturing / Production
PT Shinsho K’Mac Precision Parts Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Shinta Inserve,Insurance
PT Shinta Utama - Management Office Roxy Square,Property/Real Estate
PT Shinta Warta Gemilang,Entertainment/Media
PT Shinto Paint Indonesia,Manufacturing/Production
PT Shinto Paint Manufacturing Indonesia,Manufacturing/Production
PT Shinwon Ebenezer,Textiles/Garment
PT Shinwon Indonesia,Textiles/Garment
PT Shipco Transport Indonesia,Transportation/Logistics
PT Shipco Transport Indonesia (Surabaya),Transportation/Logistics
PT Shiseido Cosmetics Indonesia,Grooming/Beauty/Fitness
PT SHISHOKU INTI KREASI,Others
PT Shiva Sakti Steel,Manufacturing/Production
PT Shivaloka Bali,Gems/Jewellery
PT Shoetown Ligung Indonesia,Manufacturing/Production
PT Shokuji Indonesia,Automobile / Automotive Ancillary / Vehicle
PT Shooting Gallery Indonesia,Advertising/Marketing/Promotion/PR
PT Shopdeca Global,Retail / Merchandise
PT Shopia Kini Indonesia,Others
PT Shopious Indonesia,Entertainment / Media
PT Short Listed Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Shou Fong Lastindo,Manufacturing / Production
PT Showa Autoparts Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Showa Indonesia Manufacturing,Manufacturing / Production
PT Showa Kosan Indonesia,Manufacturing / Production
PT SHR Pullman Indonesia,Hotel/Hospitality
PT Shriram Seed Indonesia,Agricultural/Plantation/Poultry/Fisheries
PT SHS International,Manufacturing / Production
PT SHS International (Bandung),General & Wholesale Trading
PT SHS International (Surabaya),General & Wholesale Trading
PT Shuang Hor Indonesia,Retail/Merchandise
PT SHUANGFEI ELECTRIC SYSTEMS MANUFACTURING,Manufacturing/Production
PT Shuba Mitra Solusi,Computer/Information Technology (Software)
PT Shukaku Indonesia,Electrical & Electronics
PT Shunda Plafon,Manufacturing/Production
PT Shunda Plafon (Makassar),Construction / Building / Engineering
PT Shyang Fung Tian,Manufacturing/Production
PT Shyang Yao Fung,Manufacturing/Production
PT SIAE Microelettronica,Telecommunication
PT Siaga Medika Abadi Karya,Healthcare/Medical
PT Siaga Transport Indonesia,Transportation/Logistics
PT Siam Indo Concrete Products,Wood/Fibre/Paper
PT Siam Maspion Terminal,Manufacturing/Production
PT Siam Moters International Travel,Travel/Tourism
PT Siam-Indo Gypsum Industry,Manufacturing / Production
PT Siamindo Prima,General & Wholesale Trading
PT Siang Heng Indonesia,Heavy Industrial/Machinery/Equipment
PT Sianliep Bumi Persada,Agricultural/Plantation/Poultry/Fisheries
PT Siantar Madju,Manufacturing/Production
PT Siantar Mobil Indonesia,Automobile / Automotive Ancillary / Vehicle
PT Siantar Tara Sejati,Utilities/Power
PT Siantar Top Tbk.,Manufacturing/Production
"PT SIANTAR TOP, Tbk",Consumer Products/FMCG
"PT Siantar Top, Tbk (Bekasi)",Manufacturing/Production
PT Sianyu Perkasa,Telecommunication
PT Sianyu Perkasa Mandiri,Telecommunication
PT SIAP (SURYA INTI ANEKA PANGAN),Others
PT Siba Courier Semarang,Transportation/Logistics
PT Siba Mandiri,Automobile/Automotive Ancillary/Vehicle
PT Siba Sistem,"Consulting (IT, Science, Engineering & Technical)"
PT Siba Surya,Transportation/Logistics
PT Siba Transindo (Semarang),Transportation/Logistics
PT Sibacipta Telekomindo,Telecommunication
PT Sibacipta Telekomindo,Construction/Building/Engineering
PT Sibalec Kemas,Wood/Fibre/Paper
PT Sibelco Lautan Minerals,Manufacturing/Production
PT Siberhegindo Teknik,General & Wholesale Trading
PT Sibertech Ascendsys Indonesia,Consulting (Business & Management)
PT Sibuah Raya,Agricultural/Plantation/Poultry/Fisheries
PT Sicamindo,Electrical & Electronics
PT Sicamindo (Jakarta),Manufacturing/Production
PT Sicepat Express,Transportation/Logistics
PT SICO SUMBER SAKTI,Others
PT Sicpa Peruri Securink,Manufacturing/Production
PT Sicurezza Solution Indonesia,Environment/Health/Safety
PT siDAPEN INDONESIA,Computer/Information Technology (Software)
PT Sidharta Husada,General & Wholesale Trading
PT Sido Agung Alumi,Manufacturing/Production
PT Sidoarjo Universal Metal Work (PT Sidomet),Construction / Building / Engineering
PT Sidomulyo Selaras,Manufacturing / Production
