Perusahaan,Sektor
PT Usaha Remaja Mandiri,Construction / Building / Engineering
PT Usaha Sarana Medika,BioTechnology/Pharmaceutical/Clinical research
PT Usaha Sari Boga,Consumer Products/FMCG
PT Usaha Sukses Berkarya,Advertising/Marketing/Promotion/PR
PT Usaha Sukses Bersama (Manufaktur),Manufacturing/Production
PT Usaha Sukses Sentosa,Retail/Merchandise
PT Usaha Wisata Safari,Travel/Tourism
PT Usahasaudara Mandiri,Heavy Industrial / Machinery / Equipment
PT USaMed cab Bandung,General & Wholesale Trading
PT Usana Health Sciences Indonesia,Healthcare/Medical
PT Usayasa Reksa Tohaga,Construction / Building / Engineering
PT Usda Seroja Jaya,Transportation / Logistics
PT Useng Teknologi Utama,Oil/Gas/Petroleum
PT Usha Martin Indonesia,Manufacturing / Production
PT Usmantex,Textiles / Garment
PT USUI International Indonesia,Automobile / Automotive Ancillary / Vehicle
PT UT Quality Indonesia,Manufacturing / Production
PT UTAC Manufacturing Services Indonesia,Manufacturing/Production
PT UTAKATIK MULTIKREASI DINAMIKA,Arts/Design/Fashion
PT Utama Adhikreasi,Printing/Publishing
PT Utama Bakti Farmasi,Healthcare/Medical
PT Utama Cemerlang Adhitya,Manufacturing / Production
PT Utama Daya Teknik,Manufacturing / Production
PT Utama Globalindo Cargo,Transportation/Logistics
PT Utama Group,General & Wholesale Trading
PT Utama Inspeksi Teknologi,Oil / Gas / Petroleum
PT Utama Jaya Mekar,Construction / Building / Engineering
PT Utama Jaya Mekar (Bengkel Rumah),Education
PT Utama Jaya Teknik,Heavy Industrial / Machinery / Equipment
PT Utama Jaya Teladan,Accounting/Audit/Tax Services
PT Utama Karya Sentosa,Hotel/Hospitality
PT Utama korindah,Manufacturing / Production
PT Utama Makmur,Mining
PT Utama Mandiri Steel,General & Wholesale Trading
PT Utama Nilai Sentosa,Banking/Financial Services
PT Utama Nippon Raya,Manufacturing / Production
PT Utama Rackindo Semesta,Computer/Information Technology (Hardware)
PT Utama Rejeki,General & Wholesale Trading
PT Utama Sejuk Abadi,General & Wholesale Trading
PT Utama Sentral Express,Human Resources Management / Consulting
PT Utax Indonesia,Manufacturing / Production
PT UTD Creation Packaging Solutions Batam,Manufacturing/Production
PT UTEC Sealing Solutions,Manufacturing/Production
PT UTILITI BINA MANDIRI,Construction / Building / Engineering
PT Utomo International (Sinar Utama Group),General & Wholesale Trading
PT Utomo Ladju,Construction/Building/Engineering
PT Utomo Print Sukses,Manufacturing/Production
PT Utomo Utomo,Repair & Maintenance Services
PT Utomodeck Metal Works (Surabaya),Manufacturing/Production
PT Utopian Group,Hotel/Hospitality
PT Uwatec Batam,Manufacturing/Production
PT UXINDO DIGITAL INDONESIA,"Consulting (IT, Science, Engineering & Technical)"
PT Uyemura Indonesia,Chemical/Fertilizers/Pesticides
PT Uzindo,Manufacturing/Production
PT V-CUBE INDONESIA,Telecommunication
PT V2 Indonesia,Electrical & Electronics
PT V2 Indonesia,Electrical & Electronics
PT V2C Consultant,Consulting (Business & Management)
PT Vab Rubber Perkasa,Manufacturing / Production
PT Vacpack Indonesia,Manufacturing/Production
PT Vads Indonesia,Call Center/IT-Enabled Services/BPO
PT Vads Indonesia (HR Division),Call Center/IT-Enabled Services/BPO
PT Vaganza Sukses Internasional,General & Wholesale Trading
PT Vaia Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Vaia Indonesia Malang,Automobile/Automotive Ancillary/Vehicle
PT Vajra Kirti,Construction/Building/Engineering
PT Vaksincom,Computer / Information Technology (Software)
PT Vaksindo Satwa Nusantara,Healthcare/Medical
PT Valas Inti Talindo,Banking / Financial Services
PT Valbury Sekuritas Indonesia,Stockbroking/Securities
PT Valco Indosiatec,Manufacturing / Production
PT Valco Swastika Utama,General & Wholesale Trading
PT Valdo International,Banking / Financial Services
PT Valdo Solusi Integra (VSI Recruit),Human Resources Management/Consulting
PT Valdo Sumber Daya Mandiri,Human Resources Management/Consulting
PT Valdo Sumber Daya Mandiri (Bali),Human Resources Management/Consulting
PT Valdo Sumber Daya Mandiri (Bandung),Manufacturing / Production
PT Valdo Sumber Daya Mandiri (Makassar),Human Resources Management/Consulting
PT Valdo Sumber Daya Mandiri (Medan),Human Resources Management / Consulting
PT Valdo Sumber Daya Mandiri (Semarang),Human Resources Management/Consulting
PT Valdo Sumber Daya Mandiri (Yogyakarta),Human Resources Management/Consulting
PT Valdo Sumber Daya Mandiri Cabang Balikpapan,Human Resources Management / Consulting
PT Valdo Sumberdaya Mandiri,Human Resources Management/Consulting
PT Vale Indonesia Tbk,Mining
PT Valentino Kuliner Indonesia,Food & Beverage/Catering/Restaurant
PT Valeo AC Indonesia,Manufacturing/Production
PT Valeo AC Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Vali Diesel Utama,Heavy Industrial / Machinery / Equipment
PT Valie Sahadhuta,Entertainment / Media
PT Valmatic Indonesia,Construction/Building/Engineering
PT Valmet,Wood/Fibre/Paper
PT Valorsec Anstalt,Retail / Merchandise
PT Valrian Puma Indonesia,Heavy Industrial/Machinery/Equipment
PT Valtec Indonesia,Consulting (Business & Management)
PT Value Plus Indoraya,Computer / Information Technology (Software)
PT Value Quest,"Consulting (IT, Science, Engineering & Technical)"
PT Valuestream International,Computer/Information Technology (Software)
PT Valuklik,Advertising / Marketing / Promotion / PR
PT Valve Automation Indonesia,Heavy Industrial/Machinery/Equipment
PT Valveindo Teknik Pratama,Heavy Industrial / Machinery / Equipment
