Perusahaan,Sektor
PT Ultra Sumatera Dairy Farm,Manufacturing/Production
PT ultrafilter Indonesia,General & Wholesale Trading
PT Ultrajasa Persada Prima,Property/Real Estate
PT Ultrajaya Milk Industry & Trading Company Tbk,Manufacturing/Production
PT Ultrajaya Milk Industry & Traiding Company Tbk (Div. Ultrajaya Modern),Consumer Products/FMCG
PT Ultrajaya Milk Industry Tbk,Consumer Products / FMCG
PT Ultranindo Sedayu,Retail / Merchandise
PT Ultrasmart Solutions,Computer / Information Technology (Software)
PT Ultratrend Biotech Indonesia,General & Wholesale Trading
PT Ultratrex Indonesia,Heavy Industrial / Machinery / Equipment
PT Ultrindo Adhijaya,General & Wholesale Trading
PT Ulusoy Electric Indonesia,Manufacturing/Production
PT Uma Damai,Architectural Services/Interior Designing
PT Uma Ubud,Hotel/Hospitality
PT Umara Nikmat Boga,Food & Beverage/Catering/Restaurant
PT Umas Jaya Agrotama,Manufacturing / Production
PT Umawar Isasabluza,Property / Real Estate
PT Umber Teknologi International,Computer/Information Technology (Software)
PT Umbul Mas Abadi (Malang),General & Wholesale Trading
PT Ume Persada Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Ume Persada Indonesia,Manufacturing/Production
PT UME SEMBADA Cabang Surabaya,Others
PT Umeda Factory Indonesia,Manufacturing/Production
PT Umerson Wamatetsu Technosmart,Heavy Industrial/Machinery/Equipment
PT Umetoku Indonesia Engineering,Manufacturing/Production
PT UMW International,General & Wholesale Trading
PT Uncaria,Property / Real Estate
PT Undhuh Suwarna Elok,Transportation/Logistics
PT Unexindo Karya Bersama,Accounting/Audit/Tax Services
PT Ungaran Sari Garments,Apparel
PT Ungaran Sari Garments (Semarang),Textiles / Garment
PT Unggul Budi Lestari,General & Wholesale Trading
PT Unggul Cipta Perkasa,Manufacturing / Production
PT Unggul Cipta Trans,Transportation / Logistics
PT Unggul Indah Cahaya Tbk,Chemical/Fertilizers/Pesticides
PT Unggul Jaya Energi,Construction/Building/Engineering
PT Unggul Jaya Sejahtera (Medan),Manufacturing / Production
PT Unggul Karsa Medika,Healthcare/Medical
PT Unggul Mitra Solusi,"Consulting (IT, Science, Engineering & Technical)"
PT Unggul Mitrapratama Interindo,Construction/Building/Engineering
PT Unggul Pawenang Sentosa,Electrical & Electronics
PT Unggul Pawenang Sentosa (Sidoarjo),Electrical & Electronics
PT Unggul Prakarsa Prisma,General & Wholesale Trading
PT Unggul Pratama,Electrical & Electronics
PT Unggul Semesta,General & Wholesale Trading
PT Unggul Tehnikatama Sejati,General & Wholesale Trading
PT Unggul Teknik,Others
PT Unggul Teknik Sejahtera,Others
PT Unggul Widya Teknologi Lestari,Agricultural/Plantation/Poultry/Fisheries
PT Unggulcipta Indramegah,Construction/Building/Engineering
PT Uni Alloyindo Prima,Manufacturing / Production
PT Uni Alloyindo Prima,Manufacturing / Production
PT UNI Cargo,Transportation/Logistics
PT Uni Impax Indonesia,Consumer Products/FMCG
PT Uni Indo Utama,General & Wholesale Trading
PT Uni Kyung Seung,General & Wholesale Trading
PT Uni Logistik Indonesia,Transportation / Logistics
PT Uni Metaltech Industry,Manufacturing/Production
PT Uni President Indonesia,Others
PT Uni Ratna Gading Mandala,Automobile/Automotive Ancillary/Vehicle
PT Uni System Utama,"Consulting (IT, Science, Engineering & Technical)"
PT Uni Tri Cipta,Architectural Services/Interior Designing
PT Uniair Indotama Cargo,Transportation / Logistics
PT UNIAMP GRIDATAMA LISTRINDO,Electrical & Electronics
PT Unibelt Inti Perkasa,Construction / Building / Engineering
PT Unibindo Pertiwi,Printing / Publishing
PT Unican Surya Agung,Consumer Products/FMCG
PT Unicare Kharisma Sakti,Transportation / Logistics
PT Unicell Optima,Computer / Information Technology (Software)
PT Unichem Candi Indonesia,Consumer Products/FMCG
PT Unicity International Indonesia,Healthcare / Medical
PT UNICO RAYA,Retail / Merchandise
PT Unico Utama,Construction / Building / Engineering
PT Unicode Pratama,Computer/Information Technology (Software)
PT Unicoh Indonesia,Chemical/Fertilizers/Pesticides
PT Unicom Harbura Jaya Makmur,Call Center/IT-Enabled Services/BPO
PT Unicorindo Multi Pratama,Retail / Merchandise
PT Unicorn Jaya United,Manufacturing / Production
PT Unicorn Tosan Perkasa,Construction/Building/Engineering
PT UNIDEBY KENCANA,Heavy Industrial/Machinery/Equipment
PT Uniflex Kemasindah,Manufacturing/Production
PT Uniflex Pratama Fastener,Manufacturing/Production
PT Unifoods Indonesia,Consumer Products/FMCG
PT Uniglobal Multi Teknik,General & Wholesale Trading
PT Uniglobal Sarana,Construction/Building/Engineering
PT UNIGROW KREATIFINDO,Printing/Publishing
PT Unijoint Industries,Manufacturing/Production
PT Unika Satya Kanaka,Heavy Industrial/Machinery/Equipment
PT Unikargo indotama Timur ( UICSUB ),Transportation/Logistics
PT Unikom Inti Teknologi,General & Wholesale Trading
PT UNIKOM STRAWBERRY INDONESIA,Telecommunication
PT Unikorn Aditama Perkasa,Consulting (Business & Management)
PT Unilab Perdana,BioTechnology/Pharmaceutical/Clinical research
PT Unilever Indonesia Tbk,Consumer Products / FMCG
PT Unilever Indonesia Tbk,Others
PT Unilever Oleochemical Indonesia,Chemical/Fertilizers/Pesticides
PT Unimas Indotimur,Heavy Industrial/Machinery/Equipment
PT Unimax Formindo Jaya,Heavy Industrial / Machinery / Equipment
PT Unimax Power,General & Wholesale Trading
PT Unimetrika Utama,General & Wholesale Trading
