Perusahaan,Sektor
Pt vicvaluta inter perdana,Banking/Financial Services
PT Video Ezy Internasional,Entertainment / Media
PT Video Head Quarter Post Indonesia,Advertising / Marketing / Promotion / PR
PT Vidha Inti Prajapti,Advertising/Marketing/Promotion/PR
PT Vidia Elok Lestari Garmindo,Manufacturing/Production
PT Vidya Advaya Arogya,Healthcare/Medical
PT Vidya Artha Tama,Human Resources Management / Consulting
PT Vidya Citra Mechatronic,Construction / Building / Engineering
PT Vidya Khirana,Others
PT Viento Maju Jaya,Manufacturing/Production
PT Vierlines,Transportation / Logistics
PT Vigindo Inti Usaha Perdana,Retail / Merchandise
PT Vigour Indo Property,Property/Real Estate
PT Vijonic,Textiles/Garment
PT Viking Engineering,Others
PT Viknatech Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Viktori Inovasi Persada,Manufacturing / Production
PT Viktori Integrasi Solusi,Construction/Building/Engineering
PT Viktori Profindo Automation,General & Wholesale Trading
PT Viktori Profindo Industri,Electrical & Electronics
PT Villa Impian Sejahtera,Property / Real Estate
PT Villa Indonesia Jaya,Food & Beverage / Catering / Restaurant
PT Villa Naga Maya,Hotel/Hospitality
PT Villa Property Rental (Villa Bugis),Hotel / Hospitality
PT Villa Santrian,Hotel / Hospitality
PT Village Seni,Hotel/Hospitality
PT Vilorium Bali,Hotel/Hospitality
PT Vimana Teknologi Sentosa,Computer/Information Technology (Software)
PT Vimasindo Mandiri Bersama,Banking/Financial Services
PT Vimorgil Maksimus,"Consulting (IT, Science, Engineering & Technical)"
PT Vimos International,Automobile / Automotive Ancillary / Vehicle
PT Vinaa Utama Indonesia,Retail/Merchandise
PT VINAASTEE,Manufacturing / Production
PT Vinaastee International,Manufacturing/Production
PT Vinayaka Abadi,Construction/Building/Engineering
PT Vincent Sheppard Indonesia,Manufacturing/Production
PT Vinco Perkasa Mandiri,General & Wholesale Trading
PT Vinco Putra Mandiri,Manufacturing / Production
PT Vincy Indo Prima,Hotel / Hospitality
PT Vindate Ananta Virya,Arts/Design/Fashion
PT Vindocitra Luggage Distributor,General & Wholesale Trading
PT Vindra Sushantco Putra,Environment/Health/Safety
PT Vinelko Mitra Anugerah,General & Wholesale Trading
PT Vinflair Logistics Indonesia,Transportation/Logistics
PT Ving Investama Jaya,Retail/Merchandise
PT Vinidelah Jaya Internasional,Law/Legal
PT Vinidy Mandiri Indonesia,Manufacturing/Production
PT Vino Mandiri Perkasa,Electrical & Electronics
PT Vinsa Indo Sejahtera,Retail / Merchandise
PT Vintage,Construction/Building/Engineering
PT Vintus Integrasi Bisnis,Accounting/Audit/Tax Services
PT Vinyl Monomer Chemical (Jakarta),BioTechnology / Pharmaceutical / Clinical research
PT Vinyl Monomer Chemical (Surabaya),Manufacturing / Production
PT Viovera Marli Sejatera,Electrical & Electronics
PT VIP Discount Indonesia,Computer/Information Technology (Software)
PT VIP Gemilang Indonesia (VIP Consultants),Human Resources Management / Consulting
PT VIP Plaza,Retail/Merchandise
PT Vira Interco,Chemical/Fertilizers/Pesticides
PT Virby Advertising Indonesia,Advertising/Marketing/Promotion/PR
PT Virgo Makmur Perkasa,Others
PT Virgo Ramayana Music & Entertainment,Entertainment / Media
PT Virgotama Indonesia,Construction / Building / Engineering
PT Viriya Dharma Nusantara,"Consulting (IT, Science, Engineering & Technical)"
PT VIRIYA PERSADA NETINDO,Manufacturing/Production
PT Virkea Empresa Sistema,Computer/Information Technology (Software)
PT Viros Prime Solution,"Consulting (IT, Science, Engineering & Technical)"
PT Virral Transformasi Indonesia,Mining
PT Virtual Media Indonesia,Entertainment/Media
PT Virtual Media Nusantara,Computer / Information Technology (Software)
PT Virtual Medika Pratama,Others
PT Virtue Dragon Nickel Industry,Manufacturing/Production
PT Virtue Power Technica,Manufacturing / Production
PT Virtus Culinary Indonesia,Food & Beverage/Catering/Restaurant
PT Virtus Facility Service,Human Resources Management/Consulting
PT Virtus Technology Indonesia,Computer / Information Technology (Software)
PT Virtus Venturama,Retail/Merchandise
PT Virya Mega Djaja,General & Wholesale Trading
PT Visa Enam Dua Prima,Law/Legal
PT Visage Energy & Coal,Mining
PT Visai Indonesia,Healthcare/Medical
PT Viscarindo Prima Nusantara (Makassar),Human Resources Management/Consulting
PT Visco Globalindo (NTO School Pondok Jagung),Education
PT Visco Prima Indonesia,Chemical/Fertilizers/Pesticides
PT VISI Anugerah Indonesia,Retail / Merchandise
PT Visi Anugerah Makmur,Insurance
PT VISI BERKAT INDONESIA,Healthcare/Medical
PT Visi Bersama Indonesia,Architectural Services/Interior Designing
PT Visi Bersama Serantau,Insurance
PT Visi Cakrawala Pratama,Transportation/Logistics
PT Visi Cipta Media,Entertainment/Media
PT Visi Citra Wisata,Travel/Tourism
PT Visi Daya Makmur,Retail/Merchandise
PT Visi Dunia Hijau,General & Wholesale Trading
PT Visi Fokus Sindotama Perkasa,General & Wholesale Trading
PT Visi Globalindo Data Utama,Consulting (Business & Management)
PT Visi Insan Pratama,Telecommunication
PT Visi Insan Pratama,Accounting/Audit/Tax Services
PT VISI INTI PERKASA,Others
PT Visi Karya Jaya,Construction/Building/Engineering
PT Visi Lokamas,Electrical & Electronics
