Perusahaan,Sektor
PT STC Sarana Estetika,Healthcare/Medical
PT Steadfast Marine (Pontianak),Transportation/Logistics
PT Steel Center Indonesia,Construction/Building/Engineering
PT Steel Pipe Industry of Indonesia Tbk,Manufacturing/Production
"PT Steel Pipe Industry of Indonesia, Tbk",Manufacturing/Production
"PT Steel Pipe Industry Of Indonesia, Tbk (Jakarta)",Manufacturing/Production
PT Stella Mobili,Architectural Services / Interior Designing
PT Stella Satindo,Entertainment/Media
PT Stellar Kapital Indonesia,Consulting (Business & Management)
PT Stellar Mulia Abadi,Consulting (Business & Management)
PT Stemtech Indonesia,Electrical & Electronics
PT STEP Oiltools,Oil/Gas/Petroleum
PT Stephan Tanaja Rekan,Consulting (Business & Management)
PT STERA Global Dinamika,Retail / Merchandise
PT Steril Medical Indonesia,Healthcare/Medical
PT Sterling Products Indonesia (GSK Consumer Healthcare),BioTechnology / Pharmaceutical / Clinical research
PT Sterling Tulus Cemerlang (STEM),"Consulting (IT, Science, Engineering & Technical)"
PT Stern,BioTechnology / Pharmaceutical / Clinical research
PT STIF Indonesia (Bekasi),Construction/Building/Engineering
PT STIFIn Fingerprint Cabang Yogyakarta,Human Resources Management / Consulting
PT Stilmetindo Prima,Manufacturing / Production
PT STN Pommycity Indonesia,Advertising/Marketing/Promotion/PR
PT Stollberg Samil Indonesia,Manufacturing/Production
PT Stolt Bitumen Indonesia,Oil / Gas / Petroleum
PT Stomil Indonesia,Heavy Industrial/Machinery/Equipment
PT Stone Mold,Manufacturing/Production
PT STOQO TEKNOLOGI INDONESIA,Computer/Information Technology (Software)
PT Strada Multiperkasa,Construction/Building/Engineering
PT Strait Liner Express,Transportation / Logistics
PT Strait Merchants Capital,Consulting (Business & Management)
PT Straits Bullion,General & Wholesale Trading
PT Straits Consultancy Services,Consulting (Business & Management)
PT Strange Tech Cikarang Indonesia,Manufacturing/Production
PT Strata Cipta Perkasa,Construction/Building/Engineering
PT Strata Prima Internusa,Telecommunication
PT STRATEGI ALIANSI KOMUNIKA,Advertising/Marketing/Promotion/PR
PT Strategi Inisiatif Media,Entertainment/Media
PT Strategic Asia Indonesia,Consulting (Business & Management)
PT Strategic Partner Solution,Computer/Information Technology (Software)
PT Strategic Pestcontrol,Environment/Health/Safety
PT Strategic Pestcontrol (Yogyakarta),Environment / Health / Safety
PT Strategic Property Indonesia,Property/Real Estate
PT Strategic Solution Global,"Consulting (IT, Science, Engineering & Technical)"
PT Streamax Indonesia,General & Wholesale Trading
PT Stress Management Indonesia,Healthcare/Medical
PT Stretchline (Indonesia),Textiles/Garment
PT Strom Bali Distribusi,Consumer Products / FMCG
PT Stromotion,Entertainment/Media
PT Strong Indonesia,Manufacturing/Production
PT Strongest Advertising Bali,Advertising/Marketing/Promotion/PR
PT Structured Services,Computer/Information Technology (Software)
PT STS BALI,General & Wholesale Trading
PT Stucel Media Kreatif,Computer/Information Technology (Software)
PT Studio Lumen Kreasi,General & Wholesale Trading
PT Studio Sixty Nine,Architectural Services / Interior Designing
PT Stupa Garsindo,Architectural Services/Interior Designing
PT Style Management,Consulting (Business & Management)
PT Stylish Jayamas Persada,Construction/Building/Engineering
PT Suakabumi,Agricultural/Plantation/Poultry/Fisheries
PT Suansuan Restaurant Indonesia,Food & Beverage/Catering/Restaurant
PT Suar Alam Engineering,"Consulting (IT, Science, Engineering & Technical)"
PT Suar Alam Nusantara,Manufacturing / Production
PT Suar Distribusi Perkasa,Oil/Gas/Petroleum
PT SUAR PNGO SISTEMINDO,Computer/Information Technology (Software)
PT Suara Marga Semesta,Entertainment / Media
PT SUARA MERDEKA PRESS,Entertainment/Media
PT Suara Visual Indonesia ( Melodia Musik ),General & Wholesale Trading
PT SuaraMitra Simpati ( Adv Simpati ),Advertising / Marketing / Promotion / PR
PT Suarti,Gems / Jewellery
PT Suartur,Travel/Tourism
PT Subahtera Semesta Graphika,Printing/Publishing
PT Subaindo Cahaya Polintraco,Manufacturing/Production
PT Subang Autocomp Indonesia,Manufacturing/Production
PT Subasbo Bravoland Indonesia,Accounting/Audit/Tax Services
PT Submarine Safaris Asia,Marine / Aquaculture
PT Subur Anugerah Sentosa,Manufacturing/Production
PT Subur Brothers,Heavy Industrial/Machinery/Equipment
PT Subur Buana Raya,Transportation/Logistics
PT Subur Maju Perkasa,General & Wholesale Trading
PT Subur Makmur Sentosa,Retail/Merchandise
PT Subur Sakti Putera,Retail / Merchandise
PT Suburjaya Makmur Lestari,Consumer Products / FMCG
PT Suburmandiri Sejahtera,Retail / Merchandise
PT Suburmitra Grafistama,Printing/Publishing
PT Success Furniture Steel,Retail/Merchandise
PT Success Integrated Solutions,Computer/Information Technology (Software)
PT Suci Developments,Hotel / Hospitality
PT Sucofindo (Divisi Migas),Oil / Gas / Petroleum
PT Sucofindo (Persero) Cabang Jakarta,General & Wholesale Trading
PT Sucofindo (SBU Rekayasa & Transportasi),"Consulting (IT, Science, Engineering & Technical)"
PT Sucofindo Advisory Utama,"Consulting (IT, Science, Engineering & Technical)"
PT Sucofindo Balikpapan,Transportation / Logistics
PT Sucofindo Prima Internasional Konsultan,"Consulting (IT, Science, Engineering & Technical)"
PT Sucor Sekuritas,Stockbroking/Securities
PT SUDALI SEJAHTERA,Others
PT Sudi Jaya Globalindo,Heavy Industrial/Machinery/Equipment
PT Sudina Bali Tour & Travel,Travel / Tourism
PT Sudomobile Indonesia,Telecommunication
PT Sufa Alam Lestari,Repair & Maintenance Services
PT Sufam Boga Utama,Others
