Perusahaan,Sektor
PT Secom Indonesia,Consulting (Business & Management)
PT Second Best Packing,Wood/Fibre/Paper
PT Secret Recipe Indonesia,Food & Beverage/Catering/Restaurant
PT Secret Recipe Indonesia ( Divisi Finance ),Food & Beverage / Catering / Restaurant
PT Secure Data Solusindo,Computer / Information Technology (Software)
PT Secure Group (Digital Telecommunication Solution),Telecommunication
PT Securemetric Technology,Computer / Information Technology (Hardware)
PT Securiko Indonesia Surabaya,Computer/Information Technology (Hardware)
PT Securindo Packatama Indonesia,Security/Law Enforcement
PT Securindo Packatama Indonesia,Security / Law Enforcement
PT Security Phisik Dinamika,Security/Law Enforcement
PT Security Rescue Artha,Human Resources Management/Consulting
PT SEDAAP SEJAHTERA BERSAMA,Food & Beverage/Catering/Restaurant
PT Sedana Pasifik Servistama,Insurance
PT Sedania Indonesia,Consulting (Business & Management)
PT Sedaya Catur Investama Indonesia,Consulting (Business & Management)
PT Sedayu City,Property/Real Estate
PT Sederhana Citra Lestari ( SImple Hotel Group ),Hotel/Hospitality
PT Sederhana Makmur Dwitama,Food & Beverage/Catering/Restaurant
PT Sedoyo Saudara Sakti,Automobile / Automotive Ancillary / Vehicle
PT Sedulur Motor,Automobile / Automotive Ancillary / Vehicle
PT Sedunia Sejahtera Asia,Food & Beverage/Catering/Restaurant
PT SEEIS SETIPIS KERTAS,Others
PT Seekmi Global Services,Computer/Information Technology (Software)
PT Seelindo Sejahteratama,Food & Beverage / Catering / Restaurant
PT SEFAR Indonesia,Printing / Publishing
PT Sefas Pelindotama,Oil / Gas / Petroleum
PT Sefong Industries Batam,Manufacturing/Production
PT Segar Abadi utama,Agricultural/Plantation/Poultry/Fisheries
PT Segar Bawang Bumi,General & Wholesale Trading
PT Segar Prima Jaya,Manufacturing / Production
PT Segar Sumber Makmur,Food & Beverage/Catering/Restaurant
Pt Segara Amindo Sarana,Others
PT Segara Artha Nitya,Healthcare/Medical
PT Segara Biru Logistik,Transportation/Logistics
PT Segara Citra Darma Sakra (SCDS Architects),Construction/Building/Engineering
PT SEGARA LAJU PERKASA,Transportation/Logistics
PT Segara Mitratama,Healthcare / Medical
PT Segara Permai,Others
PT Segara Permai Batam,Environment / Health / Safety
PT Segarindo Primajaya,Environment / Health / Safety
PT Segarra Boga Utama,Food & Beverage/Catering/Restaurant
PT Segatama Lestari,Manufacturing / Production
PT SEGATI GUNA PERSADA,Others
PT Seger Plastik Majalengka,Manufacturing / Production
PT Segiempat Merah Prima,Food & Beverage / Catering / Restaurant
PT Segis Sedaya Teknologi,Computer/Information Technology (Software)
PT Segitiga Plaza Hotel (Lumire Hotel & Convention Center),Hotel/Hospitality
PT Segoro International,Others
PT Segula Energi Sawit,Agricultural / Plantation / Poultry / Fisheries
PT Sehai Jaya Lestari,Manufacturing/Production
PT Sehat Bakery Rindo,Food & Beverage/Catering/Restaurant
PT Sehat Global Otomotif,Automobile / Automotive Ancillary / Vehicle
PT Sehat Lasima Bersaudara (Medan Therapy Center),Healthcare / Medical
PT Sehat Sukses Sejahtera,Consumer Products / FMCG
PT Sehat Utama Abadi,Healthcare / Medical
PT Sehati Prima Makmur,Others
PT Seho Solusi Indonesia,Manufacturing / Production
PT SEI Consulting Jakarta,Consulting (Business & Management)
PT Seijin Jaya,Automobile/Automotive Ancillary/Vehicle
PT Seikou Seat Cover,Manufacturing/Production
PT Seikyo Indochem,Manufacturing/Production
