Perusahaan,Sektor
PT Venus Ceramica International,General & Wholesale Trading
PT Venus Konsep Indonesia,BioTechnology / Pharmaceutical / Clinical research
PT Venus Prima Sentosa,Food & Beverage/Catering/Restaurant
PT Venusa Cantik Indonesia,Grooming/Beauty/Fitness
PT Vepo Indah Pratama,Manufacturing / Production
PT Vepro International,General & Wholesale Trading
PT Vera Diana Fokus,Human Resources Management / Consulting
PT Veranda Puri Residence,Hotel/Hospitality
PT Verdanco Indonesia,Mining
PT Vere Vita Jaya,Food & Beverage / Catering / Restaurant
PT VEREDEN INTEGRASINDO,"Consulting (IT, Science, Engineering & Technical)"
PT Verena Multi Finance Tbk,Banking/Financial Services
"PT Verena Multi Finance, Tbk (Makassar)",Banking / Financial Services
"PT Verena Multi Finance, Tbk (Palembang)",Banking/Financial Services
PT Verentia Inti Cipta Alami,BioTechnology/Pharmaceutical/Clinical research
PT Verification NZ Indonesia,Consulting (Business & Management)
PT Verinco Consulting Indonesia,Consulting (Business & Management)
PT Veris,Consulting (Business & Management)
PT Verita Informatika,Computer/Information Technology (Software)
PT VERITAS TUNGGAL SEJATI,Construction/Building/Engineering
PT VERITAS UTAMA INTERNATIONAL,Human Resources Management/Consulting
PT Verity HR,Human Resources Management / Consulting
PT Veron Indonesia,General & Wholesale Trading
PT Verona Chemindo Industry,Manufacturing/Production
PT Verotech Indo Perkasa,Heavy Industrial/Machinery/Equipment
PT Versa Food & Beverages International,Food & Beverage/Catering/Restaurant
PT Versa General Semesta,Manufacturing / Production
PT Versa Technology,Computer/Information Technology (Software)
PT Versa Tiket Abadi,Travel/Tourism
PT Versacon Medical,Healthcare/Medical
PT Versaguna International,Manufacturing/Production
PT VERSATAMA PRIMARINDO,Transportation / Logistics
PT Versure Global Indonesia,Consulting (Business & Management)
PT Vertech Perdana,Electrical & Electronics
PT VERTEX Global Indonesia,Manufacturing/Production
PT Vertex Teknologi Indonesia,Computer/Information Technology (Software)
PT Vertica Labora Sinergi,Education
PT Vertical Integrasi International,Call Center/IT-Enabled Services/BPO
PT Vertikal Digital Indonesia,Computer/Information Technology (Software)
PT Vertikal Integrasi Internasional,BioTechnology / Pharmaceutical / Clinical research
PT Vertikal Integrasi Teknologi,Accounting/Audit/Tax Services
PT Vertis Indonesia,Chemical / Fertilizers / Pesticides
PT Vessel Freshfish Indomakmur,Agricultural/Plantation/Poultry/Fisheries
PT Vesta Mitra Mandiri,Healthcare/Medical
PT Vetira Pribadi Kreasi,Architectural Services/Interior Designing
PT VGA Scale Indonesia,Retail/Merchandise
PT Vhipa Mulia Pratama,Call Center/IT-Enabled Services/BPO
PT Viaeight Indonesia,Advertising/Marketing/Promotion/PR
PT VIANDRY PRIMA MANDIRI,Advertising/Marketing/Promotion/PR
PT VIBEST International,Manufacturing / Production
PT Vibiz Learning Center (VBLC),Computer / Information Technology (Software)
PT Vibiz Media Edukasi,Education
PT Vibrasindo,Others
PT VIBV SOFTWARE,Computer/Information Technology (Software)
PT VIC Indonesia,Education
PT Vica Mitra Sealindo,Retail/Merchandise
PT Vicelia Sehat Bersama (Jakarta),Healthcare/Medical
PT Vicor Construction,Construction/Building/Engineering
PT Vict Chemicals Indonesia,BioTechnology/Pharmaceutical/Clinical research
PT Victo Communication Indonesia,Retail/Merchandise
PT Victor Dua Tiga Mega,Mining
PT Victor Hana,Manufacturing / Production
PT Victor Indah Prima,Manufacturing / Production
PT Victor Indonesia,Manufacturing/Production
PT Victor Jaya,Construction/Building/Engineering
PT Victor Jaya Motor,Manufacturing / Production
PT Victor Jaya Motor Semarang,Automobile / Automotive Ancillary / Vehicle
PT Victor Jaya Raya,General & Wholesale Trading
PT Victori Insan Profesional,Human Resources Management / Consulting
PT Victori Multi Indonesia,Retail / Merchandise
PT Victori Sentosa Abadi,Others
PT Victori Sindo Utama (Malang),Oil/Gas/Petroleum
PT Victoria Agfasindo,Oil/Gas/Petroleum
PT Victoria Aviation Services,Aerospace/Aviation/Airline
PT Victoria Care Indonesia,Consumer Products/FMCG
PT Victoria Care Indonesia (Semarang),Manufacturing/Production
PT Victoria Graha Arta Indonesia,Heavy Industrial/Machinery/Equipment
PT Victoria Jaya,Hotel/Hospitality
PT Victoria Nusa Bahari,Accounting/Audit/Tax Services
PT Victoria Service,Repair & Maintenance Services
PT Victorindo Pratama Mandiri,General & Wholesale Trading
PT Victory Apparel,Textiles/Garment
PT Victory Blessings Indonesia,Manufacturing / Production
PT Victory Chingluh Indonesia,Manufacturing/Production
PT Victory Citra Persada,General & Wholesale Trading
PT Victory Eurofit Systems,Architectural Services/Interior Designing
PT Victory Food Nusantara,Food & Beverage / Catering / Restaurant
PT Victory Group,Food & Beverage / Catering / Restaurant
PT Victory Indah Pelangi,General & Wholesale Trading
PT Victory International Futures Yogyakarta,Others
PT Victory International Vutures,Others
PT Victory Jaya Bersama,Insurance
PT Victory Lintas Bersama,Transportation / Logistics
PT Victory Offset Prima,Printing / Publishing
PT Victory Pan Multitex,Manufacturing/Production
PT VICTORY RETAILINDO,Retail/Merchandise
PT Victory Rottanindo,Others
PT Victory Sheratama Net,Entertainment/Media
PT Victory Sukses (Surabaya),Transportation / Logistics
PT Victorya Cahaya Utama,Transportation / Logistics
