Perusahaan,Sektor
PT Puri Trans World,Travel / Tourism
PT Puri Wahid Pratama,Property/Real Estate
PT Puriasri Bhaktikarya,Human Resources Management / Consulting
PT Puriboga Dwi Artha,Food & Beverage/Catering/Restaurant
PT Puricindo Karyaperdana,Architectural Services / Interior Designing
PT Purikencana Mulyapersada,Construction/Building/Engineering
PT Purimas Straits Resort,Hotel/Hospitality
PT Purindo Sukses,Manufacturing/Production
PT Purinusa Ekapersada,Manufacturing / Production
PT Purinusa Ekapersada (Bawen),Others
PT Purinusa Ekapersada Bandung,Manufacturing/Production
PT Puripustaka,Printing/Publishing
PT Purna Baja Heckett,Manufacturing / Production
PT Purnama Asri Lestari,Property/Real Estate
PT Purnama Jaya,Manufacturing/Production
PT Purnama Samudera,Travel/Tourism
PT Purosani Sri Persada ( Jakarta ),Hotel / Hospitality
PT PURPLEPLY,Property/Real Estate
PT Puruhita Wiryasa,Healthcare / Medical
PT Purwasari Ayu Kosmetik,General & Wholesale Trading
PT Purytek Tunggal Prima,Heavy Industrial/Machinery/Equipment
PT Purytek Tunggal Prima,Printing/Publishing
PT Pusaco International,Construction/Building/Engineering
PT Pusaka Agro Lestari,Agricultural/Plantation/Poultry/Fisheries
PT Pusaka Alam Pesanggrahan,Property / Real Estate
PT Pusaka Alam Sejati,Environment / Health / Safety
PT Pusaka Benjina Resources,Agricultural / Plantation / Poultry / Fisheries
PT Pusaka Bersatu (Blue Bird Group),Automobile/Automotive Ancillary/Vehicle
PT Pusaka Bumi Transportasi,Heavy Industrial/Machinery/Equipment
PT Pusaka Jaya International,Construction/Building/Engineering
PT Pusaka Jaya Inti Servis,Electrical & Electronics
PT Pusaka Jaya Palu Power,Electrical & Electronics
PT Pusaka Marmer Indahraya,General & Wholesale Trading
PT Pusaka Motor,Automobile/Automotive Ancillary/Vehicle
PT Pusaka Prima Mandiri,Manufacturing/Production
PT Pusaka Prima Transport,Transportation / Logistics
PT Pusaka Prima Transport Balikpapan,Transportation / Logistics
PT Pusaka Sejahtera Mandiri,Printing/Publishing
PT Pusaka Tandi,Heavy Industrial/Machinery/Equipment
PT Pusaka Web Solutions,Electrical & Electronics
PT Pusat Alih Daya,General & Wholesale Trading
PT PUSAT GADAI INDONESIA,Banking/Financial Services
PT Pusat Kreasi Anak Bangsa,Education
PT Pusat Media Indonesia,Entertainment / Media
PT Pusat Pengembangan Agribisnis,Consulting (Business & Management)
PT Pusat Warna Tekad Jaya,Manufacturing / Production
PT PuskoMedia Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Puspa Artha Gemilang,Advertising/Marketing/Promotion/PR
PT Puspa Asa Makmur Jaya,Retail/Merchandise
PT Puspa Graha Utama,Architectural Services / Interior Designing
PT Puspa Pharma,Manufacturing / Production
PT Puspa Swara,Printing / Publishing
PT Puspa Widjaja Utama,Food & Beverage/Catering/Restaurant
PT Puspetindo,Others
PT Puspetindo,Manufacturing/Production
PT Puspita Artha Anindyaguna,Human Resources Management/Consulting
PT PUSRI AGRO LESTARI,Chemical/Fertilizers/Pesticides
PT Pustaka Insan Madani,Education
PT Pustaka Lebah ( Bandung ),Education
PT Pustaka Lebah (Semarang),Printing / Publishing
PT Putera Auto Kencana,Automobile/Automotive Ancillary/Vehicle
PT Putera Auto Perkasa,Transportation/Logistics
PT Putera Bridgestone Engineering,Construction / Building / Engineering
PT Putera Ciptakreasi Pratama,Construction/Building/Engineering
PT Putera Griya Sentosa,Property/Real Estate
PT Putera Indo Konsultan,"Consulting (IT, Science, Engineering & Technical)"
PT Putera Instrumenindo,Retail/Merchandise
PT PUTERA JAWA INDAH,Consumer Products/FMCG
PT Putera Jaya Andalan,Manufacturing / Production
PT Putera Karyasindo Prakarsa,Construction/Building/Engineering
PT Putera Karyasindo Prakarsa (Batam),Property/Real Estate
PT Putera Kongsi Besar,Food & Beverage/Catering/Restaurant
PT Putera Lintas Kemas Cargo,Transportation / Logistics
PT Putera Mataram Mitra Sejahtera,Retail/Merchandise
PT Putera Mulya Terang Indah,Textiles/Garment
PT Putera Pratama Wisata,Hotel/Hospitality
PT Putera Rackindo Sejahtera,Manufacturing/Production
PT Putera Rackindo Sejahtera (Gresik),Manufacturing/Production
PT Putera Rackindo Sejahtera (Jakarta),Arts/Design/Fashion
PT Putera Rackindo Sejahtera (Medan),Manufacturing/Production
PT Putera Sangkara Yasa,Food & Beverage/Catering/Restaurant
PT Putera Segara Anakan,Healthcare / Medical
PT PUTERA SENTOSA PRAKARSA,Property/Real Estate
PT Putera Sumber Abadi,Retail/Merchandise
PT Puterako Inti Buana,Others
PT Puterako Inti Buana (Jakarta),Others
PT Puteri Aulia Dita Medica,Healthcare/Medical
PT Puti Patriot,Consulting (Business & Management)
PT Putindo Bintech,Oil/Gas/Petroleum
PT Putra Abadi Trans,Transportation/Logistics
PT Putra Adhi Prima,Property / Real Estate
PT Putra Adigdaya Perkasa,Computer/Information Technology (Software)
PT Putra Agramandala Sakti Bandung,Others
PT Putra Airlangga Medika,Healthcare/Medical
PT Putra Alam Teknologi,General & Wholesale Trading
PT Putra Alinson,Telecommunication
PT Putra Aminah Prikasih ( RS Aminah ),Hotel/Hospitality
PT PUTRA ANDALAN PERKASA,Manufacturing / Production
PT Putra Arga Binangun,Telecommunication
PT Putra Artha Mandiri,Repair & Maintenance Services
