Perusahaan,Sektor
PT Wahana Sun Solo,Automobile / Automotive Ancillary / Vehicle
PT Wahana Suryaland Realtindo,Property / Real Estate
PT Wahana Tata Mandiri,Computer/Information Technology (Software)
PT Wahana Transindo Sejahtera Sejati,Human Resources Management / Consulting
PT Wahana Tri Optima,Arts/Design/Fashion
PT Wahana Tri Optima Pantarei,Advertising/Marketing/Promotion/PR
PT Wahana Tunggal Grafika,Computer / Information Technology (Software)
PT Wahana Wanita Tour & Travel,Travel / Tourism
PT Wahana Wirawan (Bali),Automobile / Automotive Ancillary / Vehicle
PT Wahana Wirawan Palembang (Nissan Istana),Automobile/Automotive Ancillary/Vehicle
PT Wahanaartha Harsaka (Wahana Makmur Sejati),Automobile / Automotive Ancillary / Vehicle
PT Wahanaartha Ritelindo,Construction / Building / Engineering
PT Wahanacipta Muliagraha,Architectural Services/Interior Designing
PT Wahanayasa Trans Energi,Electrical & Electronics
PT Wahid Parama Sentosa,Hotel / Hospitality
PT Wahida Indonesia,Healthcare / Medical
PT Wahyu Abadi,Printing/Publishing
PT Wahyu Adi Guna,Construction/Building/Engineering
PT WAHYU ANDHIKA KIRNA (Jakarta),Accounting/Audit/Tax Services
PT Wahyu Anugrah Internasional,General & Wholesale Trading
PT Wahyu Bahana Citra (WBC),Consumer Products / FMCG
PT Wahyu Bangun Bumi Bersama,Electrical & Electronics
PT Wahyu Kartumasindo International,Printing/Publishing
PT Wahyu Kencana Abadi,Computer / Information Technology (Hardware)
PT Wahyu Mandiri Wisata Tour & Travel bali,Travel / Tourism
PT Wahyu Nugra Hartono,Food & Beverage/Catering/Restaurant
PT Wahyu Pradana Binamulia,Manufacturing/Production
PT Wahyu Pratama Sukses,Healthcare / Medical
PT Wahyu Putra Bimasakti,Manufacturing/Production
PT Wahyu Tumurun Bumi,Others
PT Wahyu Utero Sinarjaya Kreasindo,Advertising / Marketing / Promotion / PR
PT Waindo Specterra,Consulting (Business & Management)
PT WAKABE INDONESIA,Heavy Industrial/Machinery/Equipment
PT Waki,Retail / Merchandise
PT Waku-Labo Indonesia,Consulting (Business & Management)
PT Wakyo World Wide,Food & Beverage/Catering/Restaurant
PT Walden Global Services,Computer/Information Technology (Software)
PT Walea Dive and SPA Resort,Hotel / Hospitality
PT Walet Mas Plastic Industri,Polymer/Plastic/Rubber/Tyres
PT Wali Infomarket Media,Consulting (Business & Management)
PT Walindo Makmur Sentosa,Manufacturing/Production
PT Walinusa Energi ( Tosan Putra Mandiri Group ),Oil / Gas / Petroleum
PT Walk Brains Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Walsin Lippo Industries,Manufacturing/Production
PT Walta System,Heavy Industrial / Machinery / Equipment
PT WAMPLO SATU INTERTEKNOLOGI,"Consulting (IT, Science, Engineering & Technical)"
PT Wampu Electric Power,Utilities/Power
PT Wan Peng International Indonesia,Others
PT WAN Solutions,"Consulting (IT, Science, Engineering & Technical)"
PT Wana Hasil Nusantara,Accounting/Audit/Tax Services
PT Wana Hijau Pesaguan Samarinda,Wood / Fibre / Paper
PT Wana Kencana Mineral,Construction/Building/Engineering
PT Wana Kencana Sejati,Agricultural / Plantation / Poultry / Fisheries
PT Wana Subur Lestari,Agricultural/Plantation/Poultry/Fisheries
PT WanaArtha Life,Insurance
PT Wanagon Anoa Indonesia,Mining
PT WANAJAYA NUSANTARA PRIMA,Computer / Information Technology (Software)
PT Wanaka Nuriya Cipta,Advertising/Marketing/Promotion/PR
PT Wanara Naga Sadana,Arts/Design/Fashion
PT Wanata Jaya Cipta (Nanny's Pavillon),Food & Beverage / Catering / Restaurant
PT Wang Konstruksi Indonesia,Construction/Building/Engineering
PT Wang Sarimulti Utama,Manufacturing / Production
PT Wanghort Pratama Lestari,Manufacturing / Production
PT Wangijaya Gondola,Manufacturing/Production
PT Wangsa Boga Sejahtera (VERVE BISTRO & COFFE BAR),Accounting/Audit/Tax Services
PT Wangsa Dharma Property,Property / Real Estate
PT Wangsa Indra Permana,Automobile / Automotive Ancillary / Vehicle
PT Wangsa Jatra Lestari,Printing/Publishing
PT Wangsa Manunggal Jaya Perkasa,Manufacturing / Production
PT Wangsamas Indonesia,Consumer Products / FMCG
PT Wangta Agung,Manufacturing/Production
PT Wanindo Prima (INDOPRIMA DISAIN),Exhibitions/Event management/MICE
PT Wanna B Music Production,Entertainment/Media
PT Wanteg Securindo,Stockbroking / Securities
PT Wanxiang Nickel Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Wanye Indo Pratama,General & Wholesale Trading
PT Warato Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Wardaya Asasta,General & Wholesale Trading
PT Wargi Santosa,Heavy Industrial/Machinery/Equipment
PT Warid Gina Logistik,Transportation/Logistics
PT Warid Gina Sejahtera,Architectural Services/Interior Designing
PT Waringin Delapan Delapan,Hotel / Hospitality
PT Waringin Internusa Jasa Pratama (Bali),Chemical / Fertilizers / Pesticides
PT Waringin Megah,Construction/Building/Engineering
PT Waringin Plastindo Jaya,Polymer/Plastic/Rubber/Tyres
PT Waringin Steel,Others
PT Warisan Eurindo,Manufacturing/Production
PT Warna Abadi Mitra Bersama,Retail/Merchandise
PT Warna Abadi Oke,Retail/Merchandise
PT Warna Ad,Advertising / Marketing / Promotion / PR
PT Warna Alam Mandiri,Textiles/Garment
PT Warna Dunia (Palembang),General & Wholesale Trading
PT Warna Indah Samatex,Manufacturing/Production
PT Warna Indo Cantika,Grooming / Beauty / Fitness
PT Warna Mardhika,Retail/Merchandise
PT Warna Rekakreasi Nusantara,Advertising/Marketing/Promotion/PR
PT Warna Surya Kemilau,Construction / Building / Engineering
PT Warna Surya Kemilau Bali,Construction / Building / Engineering
PT Warna Utama Persada,Architectural Services / Interior Designing
PT Warna Warni Media,Advertising/Marketing/Promotion/PR
