Perusahaan,Sektor
PT Sahara Agro Utama,General & Wholesale Trading
PT Sahara Sukses,Property / Real Estate
PT Sahari Multi Investama,Construction/Building/Engineering
PT Sahasrabhanu Cipta Karya,Human Resources Management / Consulting
PT Sahassa Panca Manunggal,"Consulting (IT, Science, Engineering & Technical)"
PT Sahid Inti Dinamika,Property / Real Estate
PT Sahid Sahirman Memorial Hospital,Hotel / Hospitality
PT Sahid Truntum Pangestu ( Sahid Yogya Walk ),Property/Real Estate
PT Sahira Penuh Berkah,Hotel/Hospitality
PT Sahitel,Electrical & Electronics
PT SAI ( Sari Ayu Indonesia Surabaya),Consumer Products / FMCG
PT Sai Apparel Industries Semarang,Textiles / Garment
PT Sai Garments Industries (Semarang),Textiles / Garment
PT SAI Global Indonesia,Consulting (Business & Management)
PT SAI Indonesia,General & Wholesale Trading
PT SAI Indonesia (Cabang Cirebon),Transportation / Logistics
PT SAI Indonesia Cabang Lampung,Retail/Merchandise
PT SAI TRANSPORTASI INDONESIA,Transportation/Logistics
PT Said Krama Yudha,General & Wholesale Trading
PT Sail Mold Indonesia,Manufacturing/Production
PT Sailing Mandiri,Heavy Industrial/Machinery/Equipment
PT Sains Solusi Global,Electrical & Electronics
PT Saint Gobain Construction Product,Construction/Building/Engineering
PT Saint James Sales,Retail/Merchandise
PT Saint Legere Design International,Architectural Services/Interior Designing
PT Saint Technologies Indonesia,Computer / Information Technology (Software)
PT Saint-Gobain Abrasives Diamas,Manufacturing/Production
PT Saintifik Indonesia,Manufacturing / Production
PT Saipem Indonesia,Oil/Gas/Petroleum
PT Saipem Indonesia Batam,Manufacturing / Production
PT Sajiwa Perkasa Abadi,Manufacturing / Production
PT Saka Agung Abadi,General & Wholesale Trading
PT Saka Dwi Dewata,Property / Real Estate
PT Saka Farma Laboratories,BioTechnology/Pharmaceutical/Clinical research
PT Saka Graha Indonesia,General & Wholesale Trading
PT Saka Indah Abadi,Manufacturing / Production
PT Saka Karya,Construction / Building / Engineering
PT Saka Kemang Utama,Arts / Design / Fashion
PT Saka Parfima,Others
PT SAKA SATRIA BERDJAJA,Others
PT Saka Sukses Sentausa,Consumer Products/FMCG
PT Saka Technology Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Saka Tehnik Utama,"Consulting (IT, Science, Engineering & Technical)"
PT Saka Transmarga,"Consulting (IT, Science, Engineering & Technical)"
PT Sakabaja Panelindo,Electrical & Electronics
PT Sakabumi Karya Abadi,Mining
PT Sakai Indonesia,Manufacturing/Production
PT Sakamoto,Education
PT Sakamoto (Lippo Cikarang),Education
PT Sakamoto Indonesia Perdana,Education
PT Sakata Inx Indonesia,Manufacturing/Production
PT Sakatinta,Printing / Publishing
PT Sakina Sakatama,Property/Real Estate
PT Saksara,Education
PT Sakti Karunia Unitek,Advertising/Marketing/Promotion/PR
PT Sakti Mandraguna,Transportation / Logistics
PT Sakti Mas Mulia,Construction/Building/Engineering
PT Sakti Mobile,Telecommunication
PT Sakti Putra Mandiri,Computer / Information Technology (Hardware)
PT Sakti Setia Sentosa,General & Wholesale Trading
PT Sakti Televisi Indonesia,Entertainment / Media
pt saktisetia santosa,Others
PT Sakura Bengawan,Computer/Information Technology (Software)
PT Sakura Boga Rasa,Food & Beverage/Catering/Restaurant
PT Sakura Central Solution,Heavy Industrial / Machinery / Equipment
PT SAKURA GLOBAL MITRA TAMA,Computer/Information Technology (Software)
PT Sakura Interbuana,Transportation/Logistics
PT Sakura Jaya Mandiri,Electrical & Electronics
PT SAKURA JAYA SOLUSI,Repair & Maintenance Services
PT Sakura Melati Garment Indonesia,Textiles / Garment
PT Sakura Mitra Perdana,Consulting (Business & Management)
PT Sakura Project Management,Architectural Services/Interior Designing
PT Sakura Sejahtera,Property/Real Estate
PT Sakura System Solutions,Computer/Information Technology (Software)
PT Sakuramas Internusa Sejahtera,Manufacturing/Production
PT Sakusakti Multy Skills,Education
PT Sakya Arthasari Kencana,Hotel / Hospitality
PT Salak Bisnis Internasional,Hotel/Hospitality
PT Salak Bisnis Internasional - Cabana Surf and Stay Lampung,Hotel/Hospitality
PT Salam Pacific Indonesia Lines (Medan),Transportation / Logistics
PT Salam Wadah Karya,Human Resources Management/Consulting
PT Salamrahardjo Abadi,Consulting (Business & Management)
PT Sale Stock Indonesia,Computer/Information Technology (Software)
PT Salemba Emban Patria (Penerbit Salemba),Printing / Publishing
PT Salemba Emban Patria (Yogyakarta),Printing / Publishing
PT Salesindo Cendratama Buana,Banking / Financial Services
PT Salestrade Corp Indonesia,General & Wholesale Trading
PT SALI LUBINDO INDONUSA,Oil/Gas/Petroleum
PT Salica Indonesia,Healthcare / Medical
PT Saligading Bersama - Nifarro Park Apartment,Property/Real Estate
PT Salim Jaya,Consumer Products/FMCG
PT SALIM SURYA PHONE,Others
PT Saliman Riyanto Rahardjo,Food & Beverage / Catering / Restaurant
PT Saliman Riyanto Raharjo,Agricultural/Plantation/Poultry/Fisheries
PT Salindo Berlian Motor,Automobile / Automotive Ancillary / Vehicle
PT Salma Kian Mandiri,Construction/Building/Engineering
PT Salvus Inti,Insurance
PT Sam Indonesia,Arts / Design / Fashion
PT Sam Kyung Jaya Garments,Manufacturing / Production
PT Sama Jaya Indonesia,Advertising / Marketing / Promotion / PR
