Perusahaan,Sektor
PT QUANTUM BOGA INDONESIA,Manufacturing/Production
PT Quantum Business International,Journalism
PT Quantum Coating Solution,Heavy Industrial / Machinery / Equipment
PT Quantum Consumer Solutions Indonesia,Consulting (Business & Management)
PT Quantum Globalindo (VOKUZcom),Retail/Merchandise
PT Quantum HRM Internasional,Human Resources Management/Consulting
PT Quantum Idea Indonesia,Exhibitions/Event management/MICE
PT Quantum Integrated Services (Quadra Group),Human Resources Management/Consulting
PT Quantum Inventions Indonesia (QI-Indonesia),Computer/Information Technology (Software)
PT Quantum Job,Human Resources Management/Consulting
PT Quantum Jobs,Human Resources Management/Consulting
PT Quantum Marble & Granite,Manufacturing / Production
PT Quantum Media Communications Indonesia,Call Center/IT-Enabled Services/BPO
PT Quantum Nusatama,General & Wholesale Trading
PT Quantum Prima Integra,Consulting (Business & Management)
PT Quantum Prima Konsultama,Accounting / Audit / Tax Services
PT Quantum Sarana Medik,Healthcare/Medical
PT Quantum Select Indonesia,Human Resources Management/Consulting
PT QUANTUM SOLAR GORONTALO,Others
PT Quantum Tera Network,Computer / Information Technology (Software)
PT Quantum Tri Media,Advertising/Marketing/Promotion/PR
PT Quantus Consultants Indonesia (QCI),Consulting (Business & Management)
PT Quantus Telematika Indonesia (Bandung),General & Wholesale Trading
PT Quartee Technologies,"Consulting (IT, Science, Engineering & Technical)"
PT Quartee Technologies Yogyakarta,Call Center / IT-Enabled Services / BPO
PT Quartindo Sejati Furnitama (Demak),Manufacturing/Production
PT Quartrindo Marina,"Consulting (IT, Science, Engineering & Technical)"
PT Quatra Geo Teknologi,Heavy Industrial/Machinery/Equipment
PT Quatro Multi Karya,Agricultural/Plantation/Poultry/Fisheries
PT Quattro Media Contindo,Telecommunication
PT Qube Integrated Indonesia,General & Wholesale Trading
PT Qubots Begja Tiyasa,Consumer Products/FMCG
PT Queen Pacific Suksesabadi,Arts / Design / Fashion
PT Queen World Indonesia,BioTechnology / Pharmaceutical / Clinical research
PT Queen’s Tandoor,Food & Beverage/Catering/Restaurant
PT Queens Spa,Environment/Health/Safety
PT Quest On The Frontier Indonesia,Human Resources Management / Consulting
PT Quick Chicken Indonesia,General & Wholesale Trading
PT Quick Chicken Indonesia (Jakarta),Food & Beverage/Catering/Restaurant
PT Quick Quality,Transportation/Logistics
PT Quick Service Restaurant,Food & Beverage/Catering/Restaurant
PT Quickprint Indonesia,Printing/Publishing
PT Quiksilver Indonesia,Retail/Merchandise
PT Quintal Edutama Solusindo,Computer/Information Technology (Software)
PT Quintescent Flavour Fragrances,Manufacturing/Production
PT Quintino's Djava,General & Wholesale Trading
PT Quinto Viratus,Construction / Building / Engineering
PT Qulinari Indopura Trisakti Cab Bali,Manufacturing/Production
PT Qunci Villas,Hotel / Hospitality
PT Quorum Global Indonesia,General & Wholesale Trading
PT Quorum Pacific,General & Wholesale Trading
PT Qutec Global,Telecommunication
PT Qwerty Aplikasi Indonesia,Computer/Information Technology (Software)
PT Qwords Company International,Computer/Information Technology (Software)
PT Qwords Company International (Jakarta),Computer/Information Technology (Software)
PT Qworks,Banking/Financial Services
PT R-Pac Indonesia,Manufacturing / Production
PT Raaga Samudera,Hotel / Hospitality
PT Raah International Indonesia,General & Wholesale Trading
PT Raba Komunikatama / Plasma mobile,Telecommunication
PT Rabana Agro Resources,Agricultural/Plantation/Poultry/Fisheries
PT Rabana Investindo,Banking/Financial Services
PT Rabat Abadi Jaya,Retail/Merchandise
PT Rabbani Hypnofashion,Arts/Design/Fashion
PT Rabbani Hypnofasion Cabang Surabaya,Apparel
PT Rabiha Pilar Informatika,Computer / Information Technology (Software)
PT Rabik Bangun Pertiwi,"Consulting (IT, Science, Engineering & Technical)"
PT Rabotti Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Rabu Sentosa Jaya,Retail/Merchandise
PT Racer Robot Indonesia,Education
PT Rachel System,Computer/Information Technology (Software)
PT Rachman Maju Mandiri Solusi,"Consulting (IT, Science, Engineering & Technical)"
PT Rachman Wisata Mandiri,Travel/Tourism
PT Rachmat Delapan Putra,Consulting (Business & Management)
PT Rackindo Setara Perkasa,Manufacturing/Production
PT Radala Trans Global,Transportation/Logistics
PT Radana Bhaskara Finance Tbk,Banking/Financial Services
PT Radani Tunas Bangsa,Education
PT Radanti,Architectural Services / Interior Designing
PT Radar Media Surabaya,Journalism
PT Raden Gempita Wisata Tour & Travel,Travel / Tourism
PT Radha Krishna,General & Wholesale Trading
PT Radha Media Syandana,Entertainment/Media
PT Radha Media Syandhana (Urban Radio 1016FM Bandung),Entertainment / Media
PT Radha Media Syandhana (Urban Radio 1016FM),Entertainment / Media
PT RADI LOGAM INDONESIA,Mining
PT Radia Prima Investa,Property / Real Estate
PT Radian Cahaya Lentera Hospitality,Hotel / Hospitality
PT Radian Chemindo Light Nusantara,Manufacturing/Production
PT Radian Delta Wijaya,Mining
PT Radian Kharisma Wisata,Travel/Tourism
PT Radian Signa Aloka,Automobile/Automotive Ancillary/Vehicle
PT Radian Solusi Integral,Computer/Information Technology (Software)
PT Radian Surya Sejati,General & Wholesale Trading
PT Radiance,Agricultural/Plantation/Poultry/Fisheries
PT Radiance,General & Wholesale Trading
PT Radiance (Bali),Grooming/Beauty/Fitness
PT Radiance (Food Industry Division),Consumer Products/FMCG
PT Radiance Kharisma,Hotel/Hospitality
PT RADIANT ARTHA RAHARJA,Retail/Merchandise
