Perusahaan,Sektor
PT Timur Megah Steel,Manufacturing / Production
PT Timur Raya K M,Retail / Merchandise
PT Timur Raya Lestari,Manufacturing/Production
PT Timur Satria Perkasa,Construction/Building/Engineering
PT Timur Ship Management,Marine/Aquaculture
PT Timur Terang Sukses,Others
PT Timur Terang Transindo,Transportation/Logistics
PT Timuraya Jayalestari,Travel/Tourism
PT Timuraya Tunggal,Manufacturing/Production
PT Timurraya Jaya Lestari,Human Resources Management/Consulting
PT Timurraya Karya Mandiri,General & Wholesale Trading
PT Timurraya Karya Mandiri Surabaya,Oil / Gas / Petroleum
PT Timurraya Kreasi Mandiri,Architectural Services/Interior Designing
PT Timurraya Kurniamanunggal,Transportation/Logistics
PT Timurraya Sejahtera Abadi,General & Wholesale Trading
PT Tindodi Karya Lestari,Construction/Building/Engineering
PT Tinindo Internusa,Mining
PT Tink Tank Solusindo,"Consulting (IT, Science, Engineering & Technical)"
PT Tins Jaya Abadi,Manufacturing/Production
PT Tinta Mas,Manufacturing / Production
PT Tintin Boyok Sawit Makmur,Agricultural / Plantation / Poultry / Fisheries
PT TINULAR MEDIA SOLO - TIMLO.NET,Entertainment / Media
PT Tio Niaga Jaya Lestari,Heavy Industrial / Machinery / Equipment
PT Tio Pesona Indonesia,Consulting (Business & Management)
PT Tiong Woon Oasis,Manufacturing / Production
PT Tip Top Swalayan,Retail/Merchandise
PT Tiphone Mobile Indonesia,Retail/Merchandise
PT Tipota Furnishing,Wood / Fibre / Paper
PT Tira Austenite tbk (Balikpapan),Oil / Gas / Petroleum
"PT Tira Austenite, Tbk",Manufacturing/Production
PT Tira Cahaya Abadi,Travel / Tourism
PT Tire Oil Indonesia,Consumer Products/FMCG
pt tirex satya mandiri,Others
PT Tirta Abadi Gemilang,General & Wholesale Trading
PT Tirta Abadi Lestari Idexindo,Chemical/Fertilizers/Pesticides
PT Tirta Abadi Trussindo,Others
PT Tirta Adi Makmur,Others
PT Tirta Adi Surya (Jakarta),Entertainment/Media
PT Tirta Agung Nusantara,Accounting/Audit/Tax Services
PT Tirta Alam Makarti,Construction / Building / Engineering
PT Tirta Alam Makmur,Manufacturing/Production
PT Tirta Alam Segar,Manufacturing/Production
PT Tirta Alkalindo,Manufacturing/Production
PT Tirta Amarta,Manufacturing/Production
PT Tirta Amarta Agung (Bali),Manufacturing / Production
PT Tirta Amarta Bottling Company,Manufacturing/Production
PT Tirta Aroma Sari (Jakarta),General & Wholesale Trading
PT Tirta Artha Jaya,Retail/Merchandise
PT Tirta Artha Karya,Others
PT Tirta Baskara Suwardana,Advertising/Marketing/Promotion/PR
PT TIRTA BERKAT JAYA,Manufacturing/Production
PT Tirta Berkat Jaya (Jakarta),General & Wholesale Trading
PT Tirta Bevera Utama,Food & Beverage/Catering/Restaurant
PT Tirta Buana Indoraya,General & Wholesale Trading
PT Tirta Catur Tunggal,Manufacturing / Production
PT Tirta Citra Bara Persada,Construction / Building / Engineering
PT Tirta Citra Nusantara,Telecommunication
PT Tirta Dan Mitra Pertiwi,Accounting/Audit/Tax Services
PT Tirta Daya Nusantara,Electrical & Electronics
PT Tirta Dhea Addonnics Pratama,Construction / Building / Engineering
PT Tirta Gajah Mungkur (Degremont Semarang),Others
PT Tirta Gracia Fiesta,Food & Beverage/Catering/Restaurant
PT Tirta Indra Kencana,Transportation/Logistics
PT Tirta Inti Semesta,General & Wholesale Trading
PT Tirta Intimizu Nusantara,Others
PT Tirta Investama,Consumer Products / FMCG
PT Tirta Investama,Manufacturing / Production
PT Tirta Investama ( Danone Aqua ),Consumer Products/FMCG
PT Tirta Investama (Cianjur),Manufacturing/Production
PT Tirta Investama (Langkat),Consumer Products / FMCG
PT Tirta Investama (Pandaan),Food & Beverage/Catering/Restaurant
PT Tirta Jaya Maritim,Marine/Aquaculture
PT Tirta Kalimaya,Agricultural / Plantation / Poultry / Fisheries
PT Tirta Kusuma,General & Wholesale Trading
PT Tirta Lancar Sejahtera,Manufacturing/Production
PT Tirta Langit Biru,Heavy Industrial / Machinery / Equipment
PT Tirta Larastama Dinamika Finance (Cirebon),Banking / Financial Services
PT Tirta Lyonnaise Medan,Others
PT Tirta Madu Sawit Jaya,Agricultural/Plantation/Poultry/Fisheries
"PT Tirta Mahakam Resource, Tbk (Samarinda)",Wood / Fibre / Paper
PT Tirta Mahakam Resources Tbk,Manufacturing/Production
PT Tirta Makmur Jaya,General & Wholesale Trading
PT Tirta Makmur Perkasa,Consumer Products/FMCG
PT Tirta Makmur Perkasa (Bali),Manufacturing/Production
PT Tirta Makmur Perkasa (Semarang),Manufacturing/Production
PT Tirta Marta,Manufacturing/Production
PT Tirta Mas Kimia,Manufacturing/Production
PT Tirta Mas Perkasa,Manufacturing / Production
PT Tirta Medical Center Indonesia (Kaltim),Healthcare / Medical
PT Tirta Mitra Sejahtera,Arts/Design/Fashion
PT Tirta Multi Bahagia,Manufacturing / Production
PT Tirta Multi Kreasi,Architectural Services / Interior Designing
PT Tirta Nusa Persada (Jakarta),Transportation/Logistics
PT Tirta Nusa Prima,Advertising / Marketing / Promotion / PR
PT Tirta Pelumasindo Jaya (Jakarta),Oil/Gas/Petroleum
PT Tirta Potensia,General & Wholesale Trading
PT Tirta Prima Rasa,Food & Beverage/Catering/Restaurant
PT Tirta Putra Malindo Sejati,Heavy Industrial/Machinery/Equipment
PT Tirta Saka Pratama,Food & Beverage / Catering / Restaurant
PT Tirta Sarana Perkasa,Chemical / Fertilizers / Pesticides
