Perusahaan,Sektor
PT Sindeli Propertindo Abadi,Property/Real Estate
PT Sindhen Caste Jaya,Computer/Information Technology (Software)
PT Sindo Automation Engineering,Electrical & Electronics
PT Sindo Eltaprima,General & Wholesale Trading
PT Sindo Layar Indonesia,Marine/Aquaculture
PT Sindo Seiki Aditama,General & Wholesale Trading
PT Sindomas Precas,Manufacturing/Production
PT Sindora Seraya,Agricultural/Plantation/Poultry/Fisheries
PT Sindotech Cipta Makmur,Construction/Building/Engineering
PT Sindotech Utama,Manufacturing / Production
PT Sindotex Bratama,Textiles / Garment
PT Sindu Amritha,Food & Beverage/Catering/Restaurant
PT Siner Reysen Utama,General & Wholesale Trading
PT Sinergi Adimitra Jaya,Manufacturing/Production
PT Sinergi Agro Industri,Agricultural/Plantation/Poultry/Fisheries
PT Sinergi Aitikom,"Consulting (IT, Science, Engineering & Technical)"
PT Sinergi Akbarindo Sejahtera,General & Wholesale Trading
PT Sinergi Analis,Consulting (Business & Management)
PT Sinergi Antar Benua,Computer/Information Technology (Software)
PT Sinergi Asia Corporindo,Polymer/Plastic/Rubber/Tyres
PT Sinergi Bestama Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Sinergi Cakra Yadya (Ozz Hotel),Hotel / Hospitality
PT Sinergi Cipta Kharisma,Accounting/Audit/Tax Services
PT Sinergi Colomadu,Construction/Building/Engineering
PT Sinergi Daya Mitra,"Consulting (IT, Science, Engineering & Technical)"
PT Sinergi Delapan Mitra,Human Resources Management/Consulting
PT Sinergi Digital Teknologi,Computer/Information Technology (Software)
PT Sinergi Era Cemerlang,Construction/Building/Engineering
PT Sinergi Handal Cemerlang,Human Resources Management/Consulting
PT Sinergi Informatika Semen Indonesia,Computer/Information Technology (Software)
PT Sinergi Inovasi,Computer/Information Technology (Software)
PT Sinergi Insani Primanet,Computer/Information Technology (Software)
PT Sinergi Integra Services,Manufacturing/Production
PT Sinergi Inti Kreasi (The Loud Minority),Advertising/Marketing/Promotion/PR
PT Sinergi Inti Megatama,Heavy Industrial/Machinery/Equipment
PT Sinergi Inti Pelangi,Human Resources Management/Consulting
PT Sinergi Inti Pelangi (Surabaya),Human Resources Management / Consulting
PT Sinergi Inti Pelangi Cabang Balikpapan,Human Resources Management / Consulting
PT Sinergi Inti Pelangi Cabang Semarang,Human Resources Management / Consulting
PT Sinergi Inti Persada,Electrical & Electronics
PT Sinergi Inti Plastindo,Manufacturing/Production
PT Sinergi Karya Mulya,Education
PT Sinergi Kreasi Sukses,Telecommunication
PT Sinergi Kristama Prima,General & Wholesale Trading
PT Sinergi Manajemen Propertindo,Property/Real Estate
PT Sinergi Mandiri Internusa,Others
PT Sinergi Mandiri Manajemen,Human Resources Management/Consulting
PT Sinergi Mataniari Pratama,Consulting (Business & Management)
PT Sinergi Media Kreatif,Entertainment/Media
PT Sinergi Millenium Sekuritas,Stockbroking/Securities
PT Sinergi Mitrajaya Abadi,Human Resources Management / Consulting
PT Sinergi Mitratama Proteksi,Insurance
PT Sinergi Multi Distrindo,General & Wholesale Trading
PT Sinergi Multi Servindo,Computer / Information Technology (Software)
PT Sinergi Multi Solusi Komunika,Banking/Financial Services
PT Sinergi Nusantara Globalindo,Textiles/Garment
PT Sinergi Optima,Consulting (Business & Management)
PT Sinergi Pakarya Sejahtera,Manufacturing/Production
PT Sinergi Patriot Kota Bekasi,Others
PT Sinergi Pilar Utama Realty,Property / Real Estate
PT Sinergi Prakarsa Utama,Computer/Information Technology (Software)
PT Sinergi Properti Pratama,Construction/Building/Engineering
PT Sinergi Pustaka Indonesia,Printing / Publishing
PT Sinergi Semesta Telematika,Electrical & Electronics
PT Sinergi Sempurna Solusindo,Security/Law Enforcement
PT Sinergi Sinar Mentari,General & Wholesale Trading
PT Sinergi Solusi Sukses,Human Resources Management / Consulting
PT Sinergi Sukses Digitalindo,Retail/Merchandise
PT Sinergi Sukses Digitalindo (Alibaba.com),Consulting (Business & Management)
PT Sinergi Sukses Logistik,Transportation/Logistics
PT Sinergi Sumberdaya Maxima,Transportation / Logistics
PT Sinergi Surya Gemilang,Property/Real Estate
PT Sinergi Talenta Utama,Human Resources Management/Consulting
PT Sinergi Teknologi Indonesia,Computer/Information Technology (Software)
PT Sinergi Teknologi Indonesia (IT Solution),Computer/Information Technology (Software)
PT SINERGI TEKNOLOGI NUSANTARA,"Consulting (IT, Science, Engineering & Technical)"
PT Sinergi Tridaya Medical,Healthcare/Medical
PT Sinergi Tunggal,Printing / Publishing
PT Sinergi Utama Sejahtera,General & Wholesale Trading
PT Sinergi Ventura Pratama,Manufacturing/Production
PT Sinergi Visi Utama Yogyakarta,Consulting (Business & Management)
PT Sinergi Vista Selaras,Human Resources Management/Consulting
PT Sinergi Wahana Gemilang,Computer/Information Technology (Software)
PT Sinergia Beaute Indonesia,Grooming/Beauty/Fitness
PT Sinergia Worldwide Education,Education
PT Sinergining Adhi Selaras,Oil / Gas / Petroleum
PT Sinergiplasindo Dinamika,General & Wholesale Trading
PT Sinergitama Komindo,Telecommunication
PT Sinergitama Strategi Komunindo,Exhibitions/Event management/MICE
PT Sinergy Informasi Pratama,General & Wholesale Trading
PT Sinergy Inti Mitra,Computer/Information Technology (Software)
PT Sinergy Komunikasi Indonesia,Retail/Merchandise
PT Sinergy Lintas Batas,Advertising / Marketing / Promotion / PR
PT Sinergy Mediatek Informasi,Computer / Information Technology (Hardware)
PT Sinergy Niagatama Indonesia,General & Wholesale Trading
PT Sinergy Transportasi Indonesia,Accounting/Audit/Tax Services
PT Sinersis Global Solusi,Human Resources Management / Consulting
PT Sing Aji Sentosa,Healthcare/Medical
PT Sing Long Brothers Industrial,Manufacturing/Production
PT Sing Swee Bee Indonesia,General & Wholesale Trading
