Perusahaan,Sektor
PT SINAR MAJU SEMPURNA,Transportation/Logistics
PT Sinar Makin Mulia,Textiles/Garment
PT Sinar Makmur Abadi Box & Packaging,Polymer/Plastic/Rubber/Tyres
PT Sinar Mandiri Sempurna,Human Resources Management/Consulting
PT Sinar Manikam Jaya,Retail / Merchandise
PT Sinar Mas Agro Resources And Technology TBK,Consumer Products/FMCG
PT Sinar Mas Multifinance (Simas Finance),Banking/Financial Services
PT SINAR MAS SAKTI,General & Wholesale Trading
PT Sinar Mas Teladan,Property / Real Estate
PT Sinar Meadow International Indonesia,Manufacturing/Production
PT Sinar Media Tiga,"Consulting (IT, Science, Engineering & Technical)"
PT Sinar Menara Deli,Property / Real Estate
PT Sinar Mentari Jaya,Heavy Industrial / Machinery / Equipment
PT Sinar Mentari Sumatera,Retail/Merchandise
PT Sinar Meranti Jaya,Architectural Services / Interior Designing
PT Sinar Metrindo Perkasa,Electrical & Electronics
PT Sinar Mitra Cendekia,Computer/Information Technology (Hardware)
PT Sinar Mitra Graha,Property/Real Estate
PT Sinar Mitra Sepadan Finance (Pekanbaru),Banking / Financial Services
PT Sinar Mitra Sepadan Finance (SMS Finance),Banking/Financial Services
PT Sinar Mitra Sepadan Finance Cabang Bali,Banking/Financial Services
PT Sinar Mitra Solutions,General & Wholesale Trading
PT Sinar Mitramulia,Construction/Building/Engineering
PT Sinar Muda,Property/Real Estate
PT Sinar Mulia Indomedika,Healthcare/Medical
PT Sinar Mulia Makmur,Computer/Information Technology (Hardware)
PT Sinar Mulia Plasindo Lestari,Manufacturing/Production
PT Sinar Mulia Prima,Others
PT Sinar Mulia Sakti,Chemical / Fertilizers / Pesticides
PT Sinar Mulia Utama,Human Resources Management / Consulting
PT Sinar Multi Pakarindo,Manufacturing / Production
PT Sinar Multi Sarana,Retail / Merchandise
PT Sinar Multi Satwa,Agricultural/Plantation/Poultry/Fisheries
PT Sinar Murni,Manufacturing / Production
PT Sinar Murni Indoprinting,Printing/Publishing
PT Sinar Musi Jaya,Construction / Building / Engineering
PT Sinar Mustika Cemerlang,Education
PT Sinar Mutiara Cemerlang,General & Wholesale Trading
PT Sinar Mutiara Sakti (Jakarta),Printing / Publishing
PT Sinar Mutiara Sempurna,Transportation/Logistics
PT Sinar Nadarya Utama,Aerospace/Aviation/Airline
PT Sinar Niaga Indonesia,Computer / Information Technology (Software)
PT Sinar Niaga Lestari,General & Wholesale Trading
PT Sinar Niaga Sejahtera,Manufacturing/Production
PT Sinar Niaga Sejahtera  (Bali),Consumer Products/FMCG
PT Sinar Niaga Sejahtera (Distributor Garudafood),Retail/Merchandise
PT Sinar Niaga Sejahtera (Makassar),Consumer Products/FMCG
PT Sinar Niaga Sejahtera (Region Jabar 3-Cirebon),Consumer Products / FMCG
PT Sinar Niaga Sejahtera Garuda Food Group ( Balikpapan ),Manufacturing / Production
PT Sinar Niaga Sejahtera Semarang,Consumer Products/FMCG
PT Sinar Niaga Sentosa,Consumer Products / FMCG
PT Sinar Nirwana Sari,Construction / Building / Engineering
PT Sinar Nusantara Logistik,Transportation/Logistics
PT Sinar Palasari Indonesia,Telecommunication
PT Sinar Panca,Construction / Building / Engineering
PT Sinar Panca Mitra Indonesia,Textiles/Garment
PT Sinar Pancasurya,Manufacturing / Production
PT Sinar Pangan Abadi,Agricultural/Plantation/Poultry/Fisheries
PT Sinar Pangjaya Mulia Textile Industry,Textiles/Garment
PT Sinar Para Taruna (sipatatex),Textiles/Garment
PT Sinar Paras Cemerlang,Healthcare/Medical
PT Sinar Pelangi Nusantara,Arts/Design/Fashion
PT Sinar Pembangunan Abadi,Manufacturing / Production
