Perusahaan,Sektor
PT Tungya Collins Terminal,Transportation/Logistics
PT Tungya Collins Terminal (Surabaya),Transportation/Logistics
PT Tungya Perkasa Freight Forwarding (Surabaya),General & Wholesale Trading
PT Tunjung Petak Tours and Travel,Travel / Tourism
PT Tunjungan City Hopefull,Others
PT Tunjungan Kristal Hotel (Tunjungan Hotel),Hotel / Hospitality
PT Tuntex Garment Indonesia,Textiles/Garment
PT Tupai Adyamas Indonesia,Manufacturing/Production
PT Tupperware Indonesia,Retail/Merchandise
PT Tur Indo Bali,Travel/Tourism
PT Turangga Pranadita,Computer / Information Technology (Hardware)
PT Turbin Energi Indoasia,Oil/Gas/Petroleum
PT Turbo Tech Indonesia,Repair & Maintenance Services
PT Turboly Teknologi Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Turfindo mitra abadi,Construction/Building/Engineering
PT Turnera Provido Nusantara,Retail/Merchandise
PT Turun Temurun Makmur Sejahtera (Tatamasa Group),Property/Real Estate
PT Tushiv Indonesia,Arts / Design / Fashion
PT Tutobono Buana Indonesia,Food & Beverage/Catering/Restaurant
PT Tutto Mandiri Jaya,Automobile/Automotive Ancillary/Vehicle
PT Tutur Krida Adicipta,Architectural Services/Interior Designing
PT TUV NORD Indonesia,Consulting (Business & Management)
PT TUV Rheinland Indonesia,Others
PT Tuv Sud Indo Lab,BioTechnology/Pharmaceutical/Clinical research
PT TÜV SÜD INDONESIA,"Consulting (IT, Science, Engineering & Technical)"
PT TUW Global Internasional,Manufacturing/Production
PT Tuye Maris,Property/Real Estate
PT TVS Motor Company Indonesia,Automobile/Automotive Ancillary/Vehicle
PT TWC Bintan,Oil / Gas / Petroleum
PT TWE Manunggal Indonesia,Consulting (Business & Management)
PT Twelve Cupcakes Indonesia,Food & Beverage / Catering / Restaurant
PT Twelve Natures Indonesia,General & Wholesale Trading
PT Twind Niaga Hutama,Food & Beverage/Catering/Restaurant
PT Twindo Utama Internasional,"Consulting (IT, Science, Engineering & Technical)"
PT Twink Indonesia,Manufacturing/Production
PT Twintech Precision,Manufacturing / Production
PT TWOMC BISNIS KOMUNIKASI,Telecommunication
PT Tyalana Advertindo,Advertising / Marketing / Promotion / PR
PT Tyas Biratno Pallal,General & Wholesale Trading
PT Tyco Eurapipe Indonesia,General & Wholesale Trading
PT Tyfountex Indonesia,Textiles/Garment
PT TYM Nusantara,Manufacturing / Production
PT U Finance Indonesia,Banking/Financial Services
PT U Jump Indonesia,Arts/Design/Fashion
PT U Sun International,General & Wholesale Trading
PT U&I Holidays,Travel/Tourism
PT U-Stron Indonesia,Construction/Building/Engineering
PT Uanda Bali Tour,Travel / Tourism
PT Uang Kita,Others
PT Uang Kita Cab. Semarang,"Consulting (IT, Science, Engineering & Technical)"
PT Uangel Indonesia,Telecommunication
PT UANGME FINTEK INDONESIA,Others
PT Uap Air,General & Wholesale Trading
PT UBE Highlight Indonesia,General & Wholesale Trading
PT Uber Anugrah Motor,Automobile/Automotive Ancillary/Vehicle
PT Uber Indonesia Technology,Transportation/Logistics
PT Uber Sistekindo,Security/Law Enforcement
PT UbinKayu Indonesia,Architectural Services/Interior Designing
PT UbinKayu Indonesia (Jakarta),Wood / Fibre / Paper
PT Ubud Property,Property / Real Estate
PT Uchimura Indonesia,General & Wholesale Trading
PT Uconnect Electronics,Manufacturing/Production
PT Udara Maya Solusindo,Computer/Information Technology (Software)
PT UDG ASIA,Retail / Merchandise
PT Udiyana Lestari,Manufacturing / Production
PT Udon Aji Perkasa,Food & Beverage/Catering/Restaurant
PT UDS GAME INDONESIA,General & Wholesale Trading
PT UE Developments,Property / Real Estate
PT Ufairah Solusi Teknologi,Others
PT Ufar,Environment/Health/Safety
PT Ufon Nano Chemical,Chemical/Fertilizers/Pesticides
PT UFreight Indonesia,Transportation / Logistics
PT Ufuk Baru,Printing/Publishing
PT UICCP Indonesia,Chemical / Fertilizers / Pesticides
PT Uitox Indonesia Raya,Computer/Information Technology (Software)
PT Ujung Galuh Perkasa,Construction/Building/Engineering
PT UK Land International,Property / Real Estate
PT Ukirama Solusi Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Ulam Tiba Halim,Consumer Products/FMCG
PT Ulan Buana Engineering,"Consulting (IT, Science, Engineering & Technical)"
PT Uli Bintang Nusantara,Healthcare/Medical
PT Ulin Arya,Travel/Tourism
PT Ultima Haderi,Banking / Financial Services
PT Ultima Nata Indonesia,Construction/Building/Engineering
PT Ultima Solusi Medika,Healthcare / Medical
PT Ultimate Learning Institute,Education
PT Ultimate Surya Cemerlang,"Consulting (IT, Science, Engineering & Technical)"
PT Ultimate Technology Solution,Accounting/Audit/Tax Services
PT Ultimate Technology Solution,Security/Law Enforcement
PT Ultimed Aesthetics,Healthcare/Medical
PT Ultimo Indonesia,Healthcare/Medical
PT Ultra Delta Maju,Heavy Industrial/Machinery/Equipment
PT Ultra Delta Maju (Surabaya),Manufacturing / Production
PT Ultra Dentalindo Mandiri,Healthcare / Medical
PT Ultra Gard Indonesia,Manufacturing/Production
PT Ultra Kaya,Human Resources Management/Consulting
PT Ultra Komunindo Makmur Bersama,Electrical & Electronics
PT Ultra Prima Abadi (Orang Tua Group),Consumer Products/FMCG
PT Ultra Sakti,BioTechnology/Pharmaceutical/Clinical research
PT Ultra Salur,Consumer Products/FMCG
