Perusahaan,Sektor
PT Visi Multi Sarana,Hotel/Hospitality
PT Visi Multimedia Aditama,"Consulting (IT, Science, Engineering & Technical)"
PT Visi Niaga Optimal Nasional,Computer/Information Technology (Software)
PT Visi Nusantara Pratama,Consulting (Business & Management)
PT Visi Perjalanan Inkubator,Travel / Tourism
PT Visi Pratama Enersia,"Consulting (IT, Science, Engineering & Technical)"
PT Visi Raya Abadi,Computer / Information Technology (Software)
PT Visi Solusi Teknologi,Computer/Information Technology (Software)
PT Visi Teknologi Indonesia,Manufacturing / Production
PT Visi Teliti Saksama (Jakarta),R&D
PT Visi Top Sarana,Automobile / Automotive Ancillary / Vehicle
PT VISICITA IMAJI SEMESTA,Exhibitions/Event management/MICE
PT Visicom Citra Perkasa,Education
PT Visicon Global Engineering,Construction/Building/Engineering
PT Visiland Dharma Sarana,Computer/Information Technology (Hardware)
PT Visilayan Performa Optima,Consulting (Business & Management)
PT Visima Nirwana Kemilau (Vinoti Living Group),Wood/Fibre/Paper
PT Visimoda Andalan,Grooming / Beauty / Fitness
PT Visindo Agensi Tama,Advertising/Marketing/Promotion/PR
PT Visindo Arta Printing,Printing / Publishing
PT Visindo Graphics Id,Arts/Design/Fashion
PT Visindotama Medikarsa Prima,Exhibitions / Event management / MICE
PT VISION EMPIRE INDONESIA,Manufacturing/Production
PT Vision Indonesia,Manufacturing / Production
PT Vision Interprima Pictures,Entertainment/Media
PT VISION LAND INDONESIA,Textiles/Garment
PT Vision Land Semarang,Manufacturing / Production
PT Vision Point Indonesia,Property/Real Estate
PT Vision Teknik,Others
PT Vision-Ease Asia,General & Wholesale Trading
PT Vision-Q,General & Wholesale Trading
PT VISIONE SISTEM,"Consulting (IT, Science, Engineering & Technical)"
PT Visione System,"Consulting (IT, Science, Engineering & Technical)"
PT Visioneer,Electrical & Electronics
PT Visionet Data Internasional,Computer/Information Technology (Software)
PT Visionet Internasional Cabang Makassar,Human Resources Management / Consulting
PT Visionet Internasional Jateng DIY,Computer/Information Technology (Software)
PT Visionland Global Apparel,Manufacturing/Production
PT Visiplast BA,Polymer / Plastic / Rubber / Tyres
PT Visisoft Informacom,"Consulting (IT, Science, Engineering & Technical)"
PT Visisource Indonesia,Mining
PT Visitama Consulting,Accounting / Audit / Tax Services
PT Visitec Solusi Prima,Construction / Building / Engineering
PT Visma Kuningan International,Food & Beverage/Catering/Restaurant
PT Vista Bangun Cemerlang,Property/Real Estate
PT Vista Bangun Propertindo,Property/Real Estate
PT Vista Express Tour & Travel,Travel/Tourism
PT Vista Guna Intisara,Consumer Products / FMCG
PT Vista Indonesia,Arts/Design/Fashion
PT Vista Inspirasi Pendidikan,Education
PT Vista Mandiri Gemilang,Manufacturing/Production
PT Vista Parindo,Hotel/Hospitality
PT Vistalink,Telecommunication
PT Visto Wisata,Travel/Tourism
PT Visual Karya Mandiri,Construction / Building / Engineering
PT Visual Komunikasi,"Consulting (IT, Science, Engineering & Technical)"
PT Visual Kreasindo Utama,Printing/Publishing
PT Visual Mitra Mandiri,Manufacturing/Production
PT Visual Space,General & Wholesale Trading
PT Visualand Arthamediatama,Computer/Information Technology (Software)
PT Viswa International,Food & Beverage/Catering/Restaurant
PT Vita Pharm,Healthcare / Medical
PT Vita Prodana,Automobile / Automotive Ancillary / Vehicle
PT Vita Samudera,Transportation / Logistics
PT Vitabiotics Healthcare,Healthcare/Medical
PT Vitabiotics Utama Indonesia,BioTechnology/Pharmaceutical/Clinical research
PT Vitalitys Indonesia,Grooming/Beauty/Fitness
PT Vitamin Masyarakat Sehat,Healthcare/Medical
PT Vitapharm Cabang Surabaya,Manufacturing / Production
PT Vitech Asia,Computer / Information Technology (Software)
PT Vitech Dinamika Utama,Construction/Building/Engineering
PT Viti Sukses Abadi,Food & Beverage / Catering / Restaurant
PT Vito Inti Perkasa,Property/Real Estate
PT Vitra Graha Interia (Chantique Furniture),Architectural Services/Interior Designing
PT Vitra Indo Niaga,General & Wholesale Trading
PT Vitrama Communication,Telecommunication
PT Vitryanjaya Bintang Muda,Advertising / Marketing / Promotion / PR
PT Vitta Manggala,Heavy Industrial / Machinery / Equipment
PT Vittobeneto,Food & Beverage / Catering / Restaurant
PT Viva Auto Sport,Automobile / Automotive Ancillary / Vehicle
PT Viva Fantasia (jakarta),Arts/Design/Fashion
PT Viva Media Baru (Vivanews.com),Entertainment / Media
PT Viva Tehnik Mandiri,Heavy Industrial/Machinery/Equipment
PT Viva Tirta Mestika,Manufacturing/Production
PT Viva Wisata Kalpika Buana Tour,Travel/Tourism
PT Viva Xcellindo,Consumer Products / FMCG
PT Vivai (Vivai Restaurant),Hotel / Hospitality
PT Vivamas Adipratama,General & Wholesale Trading
PT Vivamas Qingqi Motor (VQM),Automobile / Automotive Ancillary / Vehicle
PT Vivamas Tatanusa,General & Wholesale Trading
PT Vivan Teletama cabang Bengkulu,Electrical & Electronics
PT VIVAN TELETAMA SEMARANG,Telecommunication
PT VivaStor Techno Logica,Computer / Information Technology (Software)
PT Viventis Search Asia,"Consulting (IT, Science, Engineering & Technical)"
PT Vivere Multi Kreasi (Surabaya),Manufacturing/Production
PT Vivere Multi Kreasi Cabang Bali,Architectural Services / Interior Designing
PT VIVO BANDUNG INDONESIA,Electrical & Electronics
PT Vivo Communication Indonesia,Telecommunication
PT VIVO LAMPUNG INDONESIA,Retail/Merchandise
PT Vivo Mobile Cirebon Berjaya,Electrical & Electronics
