Perusahaan,Sektor
PT Tri Mitralumba,Property / Real Estate
PT Tri Mustika Abadi,Manufacturing / Production
PT Tri Panji Puring,Oil/Gas/Petroleum
PT Tri Pendawa Cemerlang,Manufacturing/Production
PT Tri Perkasa Express,Transportation/Logistics
PT Tri Pilar Sinergi,Others
PT Tri Pura Indah Persada,Property/Real Estate
PT Tri Putra Manunggal,Property/Real Estate
PT Tri Putra Sanjaya,Human Resources Management/Consulting
PT Tri Rahardja (Javaplant),Others
PT Tri Raton Mega,Construction/Building/Engineering
PT Tri Reka Adiparma,Food & Beverage/Catering/Restaurant
PT Tri Sapta Anugrah Berjaya,Retail/Merchandise
PT Tri Sapta Jaya,Healthcare/Medical
PT Tri Sarana Boga Group,Consumer Products/FMCG
PT Tri Satria Indah Motor (Sidoarjo),Automobile/Automotive Ancillary/Vehicle
PT Tri Sinar Purnama,Manufacturing/Production
PT Tri Solusi Utama Indonesia,Human Resources Management/Consulting
PT Tri Sukses Makmur,Food & Beverage/Catering/Restaurant
PT Tri Swardana Utama,Electrical & Electronics
PT Tri Tunggal Abadi Mulia,Chemical/Fertilizers/Pesticides
PT Tri Tunggal Bintang Jaya,Grooming/Beauty/Fitness
PT Tri Tunggal Pitriati,Mining
PT Tri Tunggal Prakarsa Prima Mandiri,General & Wholesale Trading
PT Tri Tunggal Properti,Property/Real Estate
PT Tri Tunggal Sejahtera,Automobile/Automotive Ancillary/Vehicle
PT Tri Umbu Sejahtera (QUADRANT COURSE CENTER ),Education
PT Tri Usaha Asavimas,"Consulting (IT, Science, Engineering & Technical)"
PT Tri Usaha Sejahtera Pratama (Solo),Manufacturing/Production
PT Tri Utama Sarana,Construction/Building/Engineering
PT Tri Utama Sentana,Automobile / Automotive Ancillary / Vehicle
PT Tri Wahana Laras,Retail/Merchandise
PT Tri Wahana Universal,Oil / Gas / Petroleum
PT Tri Warako Utama (Madura),General & Wholesale Trading
PT Tri Warna Caspian,Others
PT Tria Sumatera,Hotel/Hospitality
PT Triacom Indonesia,General & Wholesale Trading
PT Triagra Surya Nusantara,Manufacturing/Production
PT Triagri Jaya Abadi,Accounting / Audit / Tax Services
PT Triagri Jaya Lestari,General & Wholesale Trading
PT Triako Widya Cipta,Architectural Services / Interior Designing
PT Trialam Fasade,Construction/Building/Engineering
PT Triandra Indo Utama (Jakarta),General & Wholesale Trading
PT Triangle Global Design,Architectural Services/Interior Designing
PT Triangle Motorindo,Automobile/Automotive Ancillary/Vehicle
PT Triartha Food Mandiri,Food & Beverage / Catering / Restaurant
PT Triaryani,Mining
PT Trias Bersama Sejahtera,General & Wholesale Trading
PT Trias Consultant,Law/Legal
PT Trias Energy Indonusa,Heavy Industrial/Machinery/Equipment
PT Trias Indra Saputra (A Group Brand Legrand),Manufacturing/Production
PT Trias Jaya Perkasa (Jakarta),Construction/Building/Engineering
PT Trias Jaya Propertindo,Property/Real Estate
PT Trias Kemas Utama,Manufacturing/Production
PT Trias Nathomi Chemindo (TRANACHEM),Manufacturing/Production
PT Trias Pratama Informatika,Telecommunication
PT Trias Sentosa Tbk,Manufacturing/Production
PT Triasa Adipradana,Retail/Merchandise
PT Triasa Jaya Kencana,Healthcare/Medical
PT Triasindo Jaya,General & Wholesale Trading
PT Triasta Putra Santika,Property/Real Estate
PT Triastri Meditama,Retail/Merchandise
PT Triata Mulia Indonesia,Environment/Health/Safety
PT Triatama,Agricultural/Plantation/Poultry/Fisheries
PT Tribandhawa Binasarana,Property/Real Estate
PT Tribecloud Solutions Indonesia,Computer/Information Technology (Software)
PT Triberry Gadgetindo,Consumer Products/FMCG
PT Tribhakti Inspektama,Others
PT Triboga Prima Lestari,Food & Beverage / Catering / Restaurant
PT Tribox Media Utama,Printing/Publishing
PT Tribun Media Grafika Batam,Printing / Publishing
PT Tribuwana Cahya Ananta,Entertainment/Media
PT Tricada Intronik,Computer/Information Technology (Software)
PT Tricahya Inti Cipta,Consulting (Business & Management)
PT Tricakra Indonesia,Others
PT Tricakra Perkasa,Oil / Gas / Petroleum
PT TriCara Talenta Ritelindo,Retail/Merchandise
PT Tricipta Agung Sejahtera,Chemical / Fertilizers / Pesticides
PT Tricky Putra Mandiri,Electrical & Electronics
PT Trico Bangun Milenia,Construction/Building/Engineering
,
PT Tricon Bangun Sarana,Construction / Building / Engineering
PT Tricore Energi Indonesia,Science & Technology
PT Tricore Utama,General & Wholesale Trading
PT Tricube Media Online,Entertainment / Media
PT Tridaya Artaguna Santara,Manufacturing / Production
PT Tridaya Cipta,Textiles/Garment
PT Tridaya Dimensi Indonesia,Human Resources Management/Consulting
PT Tridaya Dimensi Indonesia ( surabaya ),Human Resources Management / Consulting
PT Tridaya Dimensi Indonesia (Bandung),Human Resources Management / Consulting
PT Tridaya Dimensi Indonesia (Solo),Human Resources Management/Consulting
PT Tridaya Dimensi Indonesia Area  Kalimantan,Human Resources Management/Consulting
PT Tridaya Dimensi Semarang,Human Resources Management / Consulting
PT Tridaya Dinamika Elektrindo,Electrical & Electronics
PT Tridaya Esa Pakarti,Heavy Industrial/Machinery/Equipment
PT Tridaya Internusa FoodIndustri,Food & Beverage/Catering/Restaurant
PT Tridaya Inti Mandiri,Construction/Building/Engineering
PT Tridaya Jaya (Royal Apartment),Construction/Building/Engineering
PT Tridaya Kreasi Indonesia,General & Wholesale Trading
PT Tridaya Kreasi Indonesia,Transportation/Logistics
