Perusahaan,Sektor
PT Universal Express,Transportation/Logistics
PT Universal Footwear Utama Indonesia,Manufacturing / Production
PT Universal Gems & Jewellery,Retail/Merchandise
PT UNIVERSAL GLOVES,Manufacturing/Production
PT Universal Harmoni Indonesia,Manufacturing / Production
PT Universal Indo Persada,Manufacturing/Production
PT Universal Indofood Product,Manufacturing/Production
PT Universal Intersystem Perkasa,Computer/Information Technology (Hardware)
PT Universal Jasa Kemas,General & Wholesale Trading
PT Universal Karya Artistik,Architectural Services/Interior Designing
PT Universal Karya Mandiri,Electrical & Electronics
PT Universal Labora Analitika,Chemical / Fertilizers / Pesticides
PT Universal Luggage Indonesia,Manufacturing/Production
PT Universal Mas,Property/Real Estate
PT Universal Mega Centra,Education
PT Universal Music Indonesia,Entertainment/Media
PT Universal Nilaitama,General & Wholesale Trading
PT Universal Properti Sinergi,Property/Real Estate
PT Universal Shipping Indonesia,Others
PT Universal Solusi Sejahtera,Banking / Financial Services
PT Universal Solusi Sejahtera SRB,Accounting / Audit / Tax Services
PT Universal Steelindo Dinamika,Manufacturing/Production
PT UNIVERSAL SUPPORT,Construction/Building/Engineering
PT Universal System,Computer / Information Technology (Software)
PT Universal Tatalaksana,Computer/Information Technology (Software)
PT Universal Tekno Reksajaya (United Tractors Group),Manufacturing/Production
PT Universalindo Citra Media,Printing/Publishing
PT Unixindo Ekatama Sentana,Construction/Building/Engineering
PT Unlimited Cipta Sinergi,Exhibitions / Event management / MICE
PT Unlimited Design,General & Wholesale Trading
PT Unlimited Designs,Arts / Design / Fashion
PT Uno Filter,Manufacturing/Production
PT Uno Ritel papua,Retail/Merchandise
PT Untung Bersama Sejahtera,Retail/Merchandise
PT Untung Diesel Center,Automobile/Automotive Ancillary/Vehicle
PT Untung Mega Perkasa,Manufacturing/Production
PT Unza Vitalis,Consumer Products/FMCG
PT UOB Kay Hian Securities,Stockbroking/Securities
PT UOB KAY HIAN SECURITIES ( Surabaya ),Banking / Financial Services
PT UOB Kay Hian Securities (Bandengan),Banking / Financial Services
PT UOB Kay Hian Securities (Joseph),Banking / Financial Services
PT UOB Kay Hian Securities (PIK),Banking / Financial Services
PT UOB Kay Hian Securities Cabang Solo,Banking/Financial Services
PT Upaya Lestari Semesta,Printing/Publishing
PT Upaya Mandiri Sejahtera,Manufacturing/Production
PT Upaya Riksa Patra,Others
PT Upbrand Roket Jaya,Advertising/Marketing/Promotion/PR
PT UPM Raflatac Indonesia,Manufacturing/Production
PT Upnormals Pingfans Digital,Consulting (Business & Management)
PT UprightDecision,Consulting (Business & Management)
PT UPS Indonesia,Transportation/Logistics
PT Uptrend International Indonesia,Consulting (Business & Management)
PT UR Hands International Indonesia,Education
PT Urado,Oil / Gas / Petroleum
PT Urano Anzen Indonesia,General & Wholesale Trading
PT Urawa Indonesia,General & Wholesale Trading
PT Urban Jaya Lestari,General & Wholesale Trading
PT Urban Remedy Indonesia,Consumer Products/FMCG
PT Urban Ritel Internasional,Retail/Merchandise
PT Urban Solusi Digital - XWORK,Property/Real Estate
PT Urban Sumber Berkat,Consumer Products / FMCG
PT Urbane Indonesia,Architectural Services/Interior Designing
PT Urbanfit Valdixon Indonesia,Healthcare/Medical
PT URC Indonesia,Consumer Products/FMCG
PT Urecel Indonesia,Manufacturing / Production
PT Urgensi Inovasi Dunia (URGENT.ID),Computer/Information Technology (Software)
PT Urgent Store Indonesia,Computer / Information Technology (Software)
PT Urip Gumulya,Electrical & Electronics
PT Urogen Advanced Solutions,Healthcare/Medical
PT URS Indonesia,Agricultural/Plantation/Poultry/Fisheries
PT URS Services Indonesia,Consulting (Business & Management)
PT Us Freight Services,Transportation/Logistics
PT US&P Architects,Architectural Services/Interior Designing
PT Usadi Sistemindo Intermatika,"Consulting (IT, Science, Engineering & Technical)"
PT Usaha Agantea Indonesia,Food & Beverage / Catering / Restaurant
PT Usaha Baratama Jaya,Manufacturing/Production
PT Usaha Bersama Cemerlang,Printing / Publishing
PT Usaha Cosmetic Jaya,Grooming / Beauty / Fitness
PT Usaha Desa Sejahtera,Computer/Information Technology (Software)
PT Usaha Digdaya Muncul,Hotel/Hospitality
PT Usaha Digdaya Muncul (Bali),Transportation / Logistics
PT Usaha Era Pratama Nusantara (UEPN),Transportation/Logistics
PT Usaha Express Indonesia,Transportation / Logistics
PT Usaha Gedung Bimantara,Property / Real Estate
PT Usaha Gedung Mandiri,Heavy Industrial/Machinery/Equipment
PT Usaha Jaya Petrorest,Retail / Merchandise
PT Usaha Jaya Primatek,General & Wholesale Trading
PT Usaha Jayamas Bhakti,Oil/Gas/Petroleum
PT Usaha Karya Gemilang,Construction/Building/Engineering
PT Usaha Kemitraan Mandiri,General & Wholesale Trading
PT Usaha Kita Sukses Mandiri,Retail/Merchandise
PT Usaha Maju Timbangan,General & Wholesale Trading
PT Usaha Mandiri Makmur,Grooming / Beauty / Fitness
PT Usaha Mandiri Sejahtera Lestari,Retail/Merchandise
PT Usaha Mitra Sejahtera,Human Resources Management/Consulting
,
PT Usaha Pariwisata Sukses,Hotel/Hospitality
PT Usaha Pariwisata Sukses (JKT),Hotel/Hospitality
PT Usaha Perdana Anugerah Abadi,Healthcare / Medical
PT Usaha Promosi Limaputra,Others
