Perusahaan,Sektor
Artha Mitra Solusi,Printing / Publishing
Artha Raya Consult,Consulting (Business & Management)
Artha Sekawan Adidaya,General & Wholesale Trading
arthamas,Others
Artharindo Citra Lestari,Retail/Merchandise
artijayaconsulting,Consulting (Business & Management)
Artistive Media,Advertising/Marketing/Promotion/PR
Artmosphere - Graphic Design Co.,Printing/Publishing
ARTOLITE,Retail / Merchandise
Artotel Surabaya,Hotel / Hospitality
Arts & Crafts Center,Retail/Merchandise
Arts Dental,Others
Arts Dental Care,Healthcare/Medical
Arts Prima International Music School,Education
Artsdummy & Citycup,Food & Beverage / Catering / Restaurant
Artsy Design,Others
ArtTickle Photography,Arts / Design / Fashion
artworks,Others
arum anak bude jamu,Others
Arum Sari Spa,BioTechnology / Pharmaceutical / Clinical research
Arumanis Rainbow,Manufacturing/Production
Aruni Frutty Salon,Grooming/Beauty/Fitness
Arva Adhayana Utama,Arts/Design/Fashion
Arva School Of Fashion,Education
Arwin Syauqi,Others
Ary & Hernandi Alliance,Consulting (Business & Management)
Ary's Lagoon,Hotel / Hospitality
Arya Dirgantara,Others
AS Barokah (Restoran Ayamqu),Food & Beverage/Catering/Restaurant
"AS FOODS, PT",Food & Beverage/Catering/Restaurant
AS Kitchen,Food & Beverage/Catering/Restaurant
AS MEDAN SPS,Printing/Publishing
As Shidiq Cater Indonesia,Food & Beverage/Catering/Restaurant
"Asa Adiguna, PT",Architectural Services/Interior Designing
Asa Center,Education
ASA PROPERTY,Hotel/Hospitality
Asaba Group,Computer/Information Technology (Software)
Asaba Sport Centre (ASC),Sports
"Asacreative Technology Indonesia, PT",Computer/Information Technology (Software)
Asadel Mediatama Group,Exhibitions/Event management/MICE
ASAN HONDIR,Others
ASAPARIS GROUP,Exhibitions/Event management/MICE
ASC PTY LTD,Education
ASDADASDSADASA,Others
asdfasdf,Others
ASDFGHJKL,Others
asdsadasdas,Others
ASEAN  Centre For Energy,Non-Profit Organisation/Social Services/NGO
ASEAN Insurance Council,Insurance
ASEAN-Australia Development Cooperation Program Phase II,Government/Defence
Aseha Interior,Architectural Services/Interior Designing
Asep Angga Rian,Others
Asep Cahyadi,Others
asep gilang saepurohman,Others
ASEP SAEPUROHMAN,Others
asep yopi irawan,Others
ASEP YOPIIRAWAN,Others
ASEP141,Others
Ashfahani Diarfanieta,Others
ASI,Others
ASIA ACCESSORIES,Retail/Merchandise
Asia Baru Packaging (Surabaya),Manufacturing/Production
Asia cemerlang,Manufacturing/Production
Asia Chemical Corporation,Others
Asia Cita Kelola,Human Resources Management/Consulting
Asia Collection Tur ( PT Asia Koleksi Travel ),Travel/Tourism
Asia Communication,Telecommunication
Asia Concept Mobilindo,Automobile/Automotive Ancillary/Vehicle
Asia Fashion Wholesale indonesia,Others
Asia Holiday Travel,Travel / Tourism
Asia Ima ( StudiMaya ),Education
Asia Kangnam Ltd,Manufacturing / Production
Asia Komputindo,Electrical & Electronics
Asia Mobile View,Automobile/Automotive Ancillary/Vehicle
Asia Pacific Printing,Advertising / Marketing / Promotion / PR
Asia Plantation Indonesia,Agricultural/Plantation/Poultry/Fisheries
Asia Polyplas Indusrty,Manufacturing/Production
asia precision indonesia,Others
ASIA PULP AND PAPER,Manufacturing/Production
Asia Repro,Printing/Publishing
Asia Sanitary and Tiles,Repair & Maintenance Services
Asia Strategic Human Capital,Consulting (Business & Management)
Asiabumi Group (PT Asiabumi Petroleo),Mining
AsiaCollect,Banking/Financial Services
AsiaCommerce Indonesia,Advertising/Marketing/Promotion/PR
Asiafone (Cabang Purwokerto),Electrical & Electronics
Asiafone (Cabang Semarang),Electrical & Electronics
Asiafone Service Centre,Telecommunication
Asiainspection,Textiles/Garment
Asialab Indonesia,Consulting (Business & Management)
Asialink Indonesia Holidays,Travel/Tourism
Asian Muslim Action Network (AMAN),Others
AsiaPrime Property,Property/Real Estate
Asiatic Universal Indonesia,Consumer Products / FMCG
Asidirt,Others
Asjaya Indosurya Securities (Surabaya),Stockbroking / Securities
ASKAR CONSULTING AND BUSINESS DEVELOPMENT,Consulting (Business & Management)
Askarasoft,Computer/Information Technology (Software)
Askindo Stemp,Retail/Merchandise
ASKRINDO SYARIAH,Others
