Perusahaan,Sektor
AskWonder,Others
AsliMadu dot Com,Food & Beverage / Catering / Restaurant
asm widya dharma ptk,Others
Asmi International Kindergarten,Education
Asmila Boutique Hotel,Hotel/Hospitality
ASMULADI FATMAN,Others
Asoka Dewa Cahaya Abadi,Exhibitions/Event management/MICE
Asoka Rasa,Food & Beverage/Catering/Restaurant
Asosiasi Abadi Group,Banking/Financial Services
Asosiasi Asuransi,Others
Asosiasi Asuransi Jiwa Indonesia (AAJI),Insurance
Asosiasi Bunga Indonesia,Manufacturing / Production
Asosiasi Industri Permebelan & Kerajinan Indonesia,Arts/Design/Fashion
Asosiasi Industri Permebelan dan Kerajinan Indonesia Jogja,Wood / Fibre / Paper
Asosiasi Industri Rekaman Indonesia - ASIRI,Entertainment / Media
Asosiasi Kontraktor Indonesia (AKI),Construction / Building / Engineering
Asosiasi Pengusaha Indonesia (APINDO),Education
Asosiasi Penyelenggara Jasa Internet Indonesia,Others
Asosiasi Perikanan Pole & Line dan Handline Indonesia,Agricultural/Plantation/Poultry/Fisheries
Asosiasi Perusahaan Pembiayaan Indonesia,Non-Profit Organisation/Social Services/NGO
Asosiasi Tenaga Ahli Konstruksi Indonesia (ATAKI),Property / Real Estate
Asosiasi Wanita Pengusaha Indonesia (IWAPI),Others
ASP Law Firm,Law/Legal
ASPI Harkot,Banking/Financial Services
ASPIRE LIFE STYLE,Advertising/Marketing/Promotion/PR
Asri Medical Center,Healthcare / Medical
Asri Puri Pro,Consumer Products / FMCG
Asrianci,Others
Assalam Bimbel Yogyakarta,Education
Assegaf Hamzah & Partners,Law / Legal
Assurich Industries Pte Ltd,Heavy Industrial / Machinery / Equipment
Asta Motor Perkasa,Automobile / Automotive Ancillary / Vehicle
asta teknologi enterprise ( astahub.com),Computer/Information Technology (Software)
Astadala Hotel Management,Hotel / Hospitality
Astagama Private Mathematics Exclusive Cabang Balikpapan,Education
Astaka group,Others
Astaka Production,Advertising/Marketing/Promotion/PR
ASTAMA LAW FIRM,Others
Astarjet,Printing / Publishing
Asteros Christian School,Education
astiana,Others
Astika Jaya,Retail / Merchandise
Astikom Computer (Bali),Computer / Information Technology (Software)
Astina Card,Printing/Publishing
ASTINDO Training Center,Travel/Tourism
Aston Bogor Hotel & Resort,Hotel / Hospitality
Aston Cirebon Hotel & Convention Center,Hotel/Hospitality
Aston Denpasar & Convention Center,Hotel / Hospitality
ASTON Imperium Purwokerto,Hotel/Hospitality
Aston Jember City Hotel,Hotel / Hospitality
Aston Kupang Hotel & Convention Center,Hotel/Hospitality
Aston Kuta Hotel & Residence,Hotel / Hospitality
Aston Luwuk City Hotel,Hotel / Hospitality
ASTON Makassar Hotel & Convention Center,Hotel / Hospitality
Aston Marina Ancol Jakarta (PT. Graha Cipta Kencana),Hotel / Hospitality
Aston Martin Jakarta,Automobile/Automotive Ancillary/Vehicle
Aston Pluit Hotel,Hotel / Hospitality
Aston Pontianak Hotel & Convention Center,Hotel / Hospitality
Aston Primera Pasteur Hotel & Conference Center,Hotel/Hospitality
Aston Printer Center (Kendal),Computer / Information Technology (Hardware)
Aston Printer Center (Pekalongan),Computer / Information Technology (Hardware)
Aston Printer Center cab Salatiga,Computer / Information Technology (Hardware)
Aston Rasuna Hotel & Residence,Hotel / Hospitality
Aston Semarang Hotel,Hotel/Hospitality
Aston Soll MarinaHotels,Hotel/Hospitality
Aston Sunset Beach Resort (Gili Trawangan),Hotel / Hospitality
ASTON Tanjung Pinang Hotel Conference Center,Hotel/Hospitality
Aston Ungasan Hotel and Convention Center,Hotel/Hospitality
Astra Autoprima,Automobile/Automotive Ancillary/Vehicle
Astra Infra Group,Others
Astra International - Tegal,Automobile/Automotive Ancillary/Vehicle
Astra Isuzu,Others
Astra Motor Batubulan,Automobile/Automotive Ancillary/Vehicle
astragraphia fuji xerox,Others
ASTRIA NIELA ANGGUN PT,Manufacturing / Production
Astrido daihatsu,Others
Astrido Daihatsu (otista),Automobile / Automotive Ancillary / Vehicle
Astrindo Daytone,Automobile / Automotive Ancillary / Vehicle
Astro Hotel,Hotel / Hospitality
Asuransi Astra,Insurance
Asuransi Beringin Sejahtera Arta Makmur,Insurance
Asuransi Bringin Life (Pekanbaru),Insurance
Asuransi Bringin Life (Semarang),Insurance
"Asuransi Jasa Indonesia, PT (Persero) [Manado Branch]",Insurance
"Asuransi Jasa Tania Tbk., PT [Bandung Branch]",Banking / Financial Services
Asuransi Jiwa Bersama Bumiputera 1912 Syariah,Insurance
Asuransi Jiwa Generali Medan,Insurance
Asuransi Jiwa Manulife Indonesia (PB DBS ),Insurance
Asuransi Jiwa Sequis Life (Great Maestro Bandung),Insurance
ASURANSI JIWA SYARIAH AL AMIN (palembang),Insurance
Asuransi Jiwaku Dot Com ( asuransijiwaku.com ),Insurance
Asuransi Jiwasraya (Bali),Insurance
Asuransi Multi Artha Guna Tbk (batam),Insurance
Asuransi Parolamas,Insurance
"Asuransi Ramayana Tbk., PT [Semarang Branch]",Insurance
"Asuransi Samsung Tugu, PT",Insurance
Asuransi Sinar Mas Balikpapan,Insurance
Asuransi Sompo,Others
"Asuransi Umum Sarana Lindung Upaya, PT",Insurance
"Asuransi Wahana Tata, PT [Surabaya Branch]",Government/Defence
