Perusahaan,Sektor
PT Asuransi Sonwelis Takaful,Insurance
PT Asuransi Staco Mandiri,Insurance
PT Asuransi Sumit Oto,Insurance
PT Asuransi Syariah Jiwa Bumiputera,Insurance
PT Asuransi Takaful Keluarga,Insurance
PT Asuransi Takaful Keluarga (Yogyakarta),Insurance
PT Asuransi Takaful Umum,Insurance
PT Asuransi Takaful Umum (Batam),Insurance
PT Asuransi Takaful Umum (Padang),Insurance
PT Asuransi Takaful Umum Semarang,Insurance
PT Asuransi Takaful Umum Solo,Insurance
PT Asuransi Tokio Marine Indonesia,Insurance
PT Asuransi Tri Pakarta,Insurance
PT Asuransi Tri Pakarta,Insurance
PT Asuransi Tri Pakarta (Cabang Manado),Insurance
PT Asuransi Tri Pakarta (Surabaya Branch),Insurance
PT Asuransi Tri Pakarta Balikpapan,Insurance
PT Asuransi Tri Pakarta Denpasar,Insurance
PT Asuransi Tri Pakarta[Bandung],Insurance
PT Asuransi Tugu Kresna Pratama (Semarang),Insurance
"PT Asuransi Tugu Pratama Indonesia, Tbk",Insurance
PT Asuransi Umum Bumiptera Muda 1967,Banking / Financial Services
PT Asuransi Umum Bumiputera 1967 Syariah,Banking/Financial Services
PT Asuransi Umum Bumiputera Muda 1967,Insurance
PT Asuransi Umum Bumiputeramuda 1967 (Purwokerto),Insurance
PT Asuransi Umum Bumiputeramuda 1967 (Surabaya Branch),Insurance
PT Asuransi Umum Mega - Bandung,Insurance
PT Asuransi Wahana Tata,Insurance
PT Asuransi Wahana Tata (Bali),Insurance
PT Asuransi Wahana Tata (Kediri),Banking/Financial Services
PT Asuransi Wahana Tata (Tunjungan),Insurance
PT Asus Service Indonesia,Oil/Gas/Petroleum
PT ASYX Indonesia,Computer/Information Technology (Software)
PT AT Express Batam,Travel / Tourism
PT AT Indonesia,Manufacturing/Production
PT AT Oceanic Offshore,Oil / Gas / Petroleum
PT AT Oceanic Offshore (Batam),Oil / Gas / Petroleum
PT ATA Internasional Sukses,General & Wholesale Trading
PT Ataca Infrastruktur Persada,Property/Real Estate
PT Ataca Pembangunan Properti,Property/Real Estate
PT Atamimi Group of Companies,Oil / Gas / Petroleum
PT Atanaka Persada Permai,Property / Real Estate
PT Atap Perkasa,Construction/Building/Engineering
PT Atap Teduh Lestari,General & Wholesale Trading
PT Atap Teduh Lestari (Bandung),Polymer / Plastic / Rubber / Tyres
PT Atap Teduh Lestari (Roofing Specialist),General & Wholesale Trading
PT Atap Teduh Lestari Cabang Surabaya,Construction / Building / Engineering
PT Atari Barecore Indonesia,Manufacturing/Production
PT Ataway Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT ATD Solution Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Atelier Enam Arsitek,Consumer Products / FMCG
PT Atelier Kreasi Indonesia,Food & Beverage/Catering/Restaurant
PT Atelier Prapanca,Architectural Services / Interior Designing
PT Atelier Two,Architectural Services/Interior Designing
PT Atelier Una Indonesia,Construction / Building / Engineering
PT Atha Marth Sukses,Construction/Building/Engineering
PT Athena Tagaya,Human Resources Management / Consulting
PT Atheron International,Retail/Merchandise
PT Atisaphala Citra,Construction / Building / Engineering
PT ATK,General & Wholesale Trading
PT Atlantic Anugrah Metalindo,Manufacturing/Production
PT Atlantic Biruraya,Consumer Products/FMCG
PT ATLANTIC CONTAINER LINE,General & Wholesale Trading
PT Atlantic Intraco Jakarta,Chemical/Fertilizers/Pesticides
PT Atlantic Master,Computer / Information Technology (Hardware)
PT Atlantic Ocean Paint,Manufacturing/Production
PT Atlantik Airsea Express (Semarang),Transportation/Logistics
PT ATLANTIK BIRU RAYA Surabaya,Consumer Products/FMCG
PT Atlantik Teknika Mandiri,Retail / Merchandise
PT Atlantis Infotama Teknika,"Consulting (IT, Science, Engineering & Technical)"
PT Atlantis Trans Logistik,Transportation/Logistics
PT Atlas Anugerah Kencana,Mining
PT Atlas Copco Indonesia,General & Wholesale Trading
PT Atlas Pacific International,Construction/Building/Engineering
PT Atlas Petrochem Indo,Others
PT Atlas Prasetia,Advertising / Marketing / Promotion / PR
PT Atlas Resources Tbk,Mining
PT Atlas Utama,Property / Real Estate
PT Atlasindo Utama,Others
PT Atma Raya Utama,General & Wholesale Trading
PT Atmaja Makmur Gemilang Group,Others
PT Atmakarya Jaya,Construction / Building / Engineering
PT Atmas,Mining
PT Atmi Solo,Manufacturing/Production
PT ATMINDO Tbk,Manufacturing/Production
PT Atmosfer Wisaya Integrasi,Repair & Maintenance Services
PT Atmosfir Tjipta Media,Advertising/Marketing/Promotion/PR
PT Atmosphere Gita Selaras,Consumer Products / FMCG
PT ATNetwork,Computer / Information Technology (Software)
PT Atomy Indonesia Inc,General & Wholesale Trading
PT ATON UPVC,Construction/Building/Engineering
PT ATPK Resources Tbk,Oil / Gas / Petroleum
PT Atra Widiya Agung,Healthcare/Medical
PT Atraco Multiguna,Manufacturing/Production
PT Atreus Global,Consulting (Business & Management)
PT Atri Distribusindo,Consumer Products/FMCG
PT Atri Distribusindo (Medan),Transportation/Logistics
PT Atri Pasifik,Consumer Products/FMCG
PT Atria Artha Persada,General & Wholesale Trading
PT Atria Mandiri,"Consulting (IT, Science, Engineering & Technical)"
