Perusahaan,Sektor
PT Bukit Mas Terang,Computer/Information Technology (Software)
PT Bukit Merapin Nusantara Lines,Marine/Aquaculture
PT Bukit Muria Jaya,Manufacturing/Production
PT Bukit Niaga Investindo,Consulting (Business & Management)
PT Bukit Oase Yakin Lestari,Manufacturing/Production
PT Bukit Perak,Manufacturing/Production
PT Bukit Permata Nirwana,Property / Real Estate
PT Bukit Prima Plantindo,Agricultural/Plantation/Poultry/Fisheries
PT Bukit Putri Indah Permai (Senyiur Hotels & Resorts),Hotel / Hospitality
PT Bukit Randu Kuliner,Food & Beverage / Catering / Restaurant
PT Bukit Samudera Perkasa,Transportation / Logistics
PT Bukit Semarang Jayametro,Property/Real Estate
PT Bukit Sumber Abadi,Polymer/Plastic/Rubber/Tyres
PT Bukit Surya Mas,Heavy Industrial / Machinery / Equipment
PT Bukit Ubud Lestari,Accounting/Audit/Tax Services
PT Bukit Uluwatu Villa [Bali],Hotel/Hospitality
PT Bukit Uluwatu Villa Tbk,Hotel/Hospitality
PT Bukit Welirang Indah,Sports
PT Bukitmas Prima Persada,General & Wholesale Trading
PT Bukitmega Masabadi,Polymer/Plastic/Rubber/Tyres
PT BUKITNUSA INDAHPERKASA,Property/Real Estate
PT Bukopin Finance,Banking/Financial Services
PT Bukukita.com,Printing/Publishing
PT Bulan Motor Suzuki,Automobile / Automotive Ancillary / Vehicle
PT Bulan Pantai Wisma,Hotel/Hospitality
PT Bulindo Bangun Lestari,Construction/Building/Engineering
PT Buma Apparel Industry,Textiles / Garment
PT Bumbu Desa,Food & Beverage / Catering / Restaurant
PT Bumen Redja Abadi ( Semarang ),Automobile/Automotive Ancillary/Vehicle
PT Bumen Redja Abadi - Member Of   NEW ARMADA GROUP,Automobile/Automotive Ancillary/Vehicle
PT Bumen Redja Abadi Denpasar ( Mitsubishi Motors ),Automobile / Automotive Ancillary / Vehicle
PT Bumenjaya Duta Putra,Education
PT Bumi Adinugrah Sentosa,"Consulting (IT, Science, Engineering & Technical)"
PT Bumi Agro Indoco,Agricultural / Plantation / Poultry / Fisheries
PT Bumi Agro Nusantara,Agricultural/Plantation/Poultry/Fisheries
