Perusahaan,Sektor
PT Bank Syariah Mandiri Cabang Semarang,Banking/Financial Services
PT Bank Syariah Mandiri KCP SLeman,Banking / Financial Services
PT Bank Syariah Mandiri Kudus,Banking / Financial Services
PT Bank Syariah Mandiri Purwokerto,Banking / Financial Services
PT Bank Syariah Mandiri Surabaya,Banking / Financial Services
PT Bank Tabungan Negara (BTN),Others
PT Bank Tabungan Negara (Denpasar),Banking / Financial Services
PT Bank Tabungan Pensiun Nasional (Surabaya Darmo),Banking/Financial Services
PT Bank Tabungan Pensiunan Nasional Syariah,Banking/Financial Services
PT Bank Tabungan Pensiunan Nasional Tbk ( BTPN Malang ),Banking / Financial Services
PT Bank Tabungan Pensiunan Nasional Tbk ( BTPN Surabaya ),Banking / Financial Services
PT Bank Tabungan Pensiunan Nasional Tbk (Balikpapan),Banking/Financial Services
PT Bank Tabungan Pensiunan Nasional Tbk (BTPN) Cab Semarang,Banking / Financial Services
PT Bank Tabungan Pensiunan Nasional Tbk (BTPN) Cab Solo,Banking / Financial Services
PT Bank UOB Buana Cab:Glodok,Banking/Financial Services
PT Bank UOB Indonesia,Banking/Financial Services
"PT Bank Victoria International, Tbk",Banking/Financial Services
PT Bank Victoria Syariah,Banking / Financial Services
PT Bank Victoria Syariah (Bali),Banking / Financial Services
"PT Bank Windu Kentjana Indonesia,Tbk.",Banking/Financial Services
PT Bank Windu Kentjana International Tbk (Pekanbaru),Banking / Financial Services
"PT Bank Windu Kentjana International, Tbk",Banking/Financial Services
PT Bank Woori Indonesia,Banking/Financial Services
PT Bank Yudha Bhakti,Banking/Financial Services
PT Banoli Motor,Automobile/Automotive Ancillary/Vehicle
PT Banshu Electric Indonesia,Manufacturing/Production
PT Banten Gas Synergi,Oil / Gas / Petroleum
PT Banten Media Global Televisi,Entertainment/Media
PT Banten Media Global Televisi ( BANTEN TV),Telecommunication
PT Banten West Java,Property/Real Estate
PT Banter Prima Sentosa,Arts / Design / Fashion
PT Bantul Motor,Automobile/Automotive Ancillary/Vehicle
PT Banua Land Sejahtera (Banjarmasin),Architectural Services / Interior Designing
PT Banua Pandiang Andiko,Hotel/Hospitality
PT Banuaanugrah Sejahtera,Property/Real Estate
PT Banyu Barra Arkitra,Architectural Services/Interior Designing
PT Banyu Biru,Manufacturing/Production
PT Banyu Biru Ciptakreasi,Advertising / Marketing / Promotion / PR
PT Banyu Mas Sejahtera,Hotel / Hospitality
PT Banyupenta Maskom Wijaya,Banking / Financial Services
PT BaoBab Games,Others
PT Baoma Wirecut Surabaya,Electrical & Electronics
PT Baosteel Indonesia Steel Service Center,Manufacturing/Production
PT Baosteel Resources Indonesia,Mining
PT Baozen Sukses Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT BAP,Property/Real Estate
PT Bapak Bakery,Food & Beverage / Catering / Restaurant
PT Bara Abadi,General & Wholesale Trading
PT BARA ADHIPRATAMA,Mining
PT Bara Alam Utama,Mining
PT Bara Batu Ampar Prima,Manufacturing / Production
PT Bara Bentala Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Bara Hugo Energy,Mining
PT Bara Indah Sinergi,Mining
PT Bara Indonesia Grande,Consulting (Business & Management)
PT Bara Mineral Asri,Mining
PT Bara Mitra Energi,Mining
PT Bara Mulia Mineral,Manufacturing / Production
PT Bara Mulia Resources (Jakarta),Mining
PT Bara Persada Perdana,Consulting (Business & Management)
PT Bara Resources Indonesia,Manufacturing / Production
PT Bara Tangguh International,Manufacturing / Production
PT BARADINAMIKA MUDASUKSES,Mining
PT Barahana Elfindo Binasejahtera,Manufacturing/Production
PT Baraka Sarana Tama,Transportation/Logistics
PT Barakas Media System,Others
PT Barakka Dason Mallibu,Manufacturing/Production
PT Barali Citramandiri,General & Wholesale Trading
PT Baramulti Sugih Sentosa (Baramulti Recruitment Center),Mining
PT Barang Bagus Indonesia,General & Wholesale Trading
PT Baranu Abadi,General & Wholesale Trading
PT Barata Kinanda,Mining
PT Barata Perkasa,Consulting (Business & Management)
PT Barata Sayan Utama,Hotel/Hospitality
PT Barataguna Indoganesha,Retail/Merchandise
PT BaratJaya Sentosa Perkasa,Heavy Industrial / Machinery / Equipment
PT BARATO WIRAKARSA,Electrical & Electronics
PT Barawaja (Pabrik Besi Baja),Manufacturing/Production
PT Barbe Design,Architectural Services / Interior Designing
PT Barcol Air Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Barcol Nusantara,General & Wholesale Trading
PT Bardi Karya Jaya,Manufacturing / Production
PT Bareksa Portal Investasi,Banking/Financial Services
PT Barelang Konsultindo Mandiri,"Consulting (IT, Science, Engineering & Technical)"
PT Barewa Tekno Gemilang,Entertainment/Media
PT Barezky Total Indonesia,Consumer Products / FMCG
PT Barfo Mahdi,Human Resources Management / Consulting
PT Bargot Karya Mandiri,Construction/Building/Engineering
PT Bari Sentral Parkindo,Property/Real Estate
PT Baria Bulk Terminal,General & Wholesale Trading
PT Barii Minala Stroomindo,Consumer Products / FMCG
PT Barindo Anggun Industri,Manufacturing / Production
PT Barindo Sentosa,Consumer Products/FMCG
PT Barindo Surya Aryatama,Healthcare / Medical
PT Baris Wira Andhika,Consulting (Business & Management)
PT Barisan Integra,Construction/Building/Engineering
PT Barista Mobile United,Computer / Information Technology (Software)
PT Barito Bara Energi,General & Wholesale Trading
PT Barito Energy Service,Consumer Products / FMCG
PT Barito Karya Engineering,General & Wholesale Trading
