Perusahaan,Sektor
PT Ansaf Inti Resources,Mining
PT Ansari Jaya Sakti,General & Wholesale Trading
PT Ansera Multi Talenta,Call Center / IT-Enabled Services / BPO
PT Ansulindo Kharisma Lestari,Manufacturing/Production
PT ANT21 Indonesia,Others
PT Anta Automasi Teknologi,Computer / Information Technology (Software)
PT Anta Graha Makmur,General & Wholesale Trading
PT Anta Jaya Utama,Manufacturing / Production
PT Anta Mediakom,Telecommunication
PT Anta Tour,Travel/Tourism
PT Antaboga Manunggal Karsa,General & Wholesale Trading
PT Antam Resourcindo,Mining
PT ANTAM Tbk.,Others
PT Antang Gunung Meratus,Mining
PT Antapura Energi Indonesia,General & Wholesale Trading
PT Antar Anugrah Teknologi,Computer/Information Technology (Software)
PT Antar Bangsa Jaya Indo,Education
PT Antar Budaya Cakrawala,Travel / Tourism
PT Antar Mitra Sembada (Bali),Transportation/Logistics
PT Antar Nusa Transjaya,Transportation / Logistics
PT Antar Nusamakmur Perkasa,Manufacturing / Production
PT Antar Persada Sukses,General & Wholesale Trading
PT Antar Surya Media,Journalism
PT Antara Dusun Azimuth,Arts/Design/Fashion
PT Antara Group (Bali),Gems/Jewellery
PT Antara Jabar Baja,Construction/Building/Engineering
PT ANTARA NIAGA JAYA,Transportation / Logistics
PT Antareja Prima Antara (Balikpapan),Transportation / Logistics
PT Antares Jaya Gemilang Prima (AJGP),Others
PT Antarindo Reka Dimensi,Architectural Services / Interior Designing
PT Antarmitra Sembada,Healthcare/Medical
PT Antarmitra Sembada (Divisi HR-Distribusi),General & Wholesale Trading
PT Antarnusa Cargo,Transportation / Logistics
PT Antasan Bersama,Construction / Building / Engineering
PT Antasena Agung Jaya,Automobile / Automotive Ancillary / Vehicle
PT Antasena Rekayasa Mandiri,Construction / Building / Engineering
PT Antero Langit Jaya,Computer/Information Technology (Software)
PT Antheia Photography,Arts/Design/Fashion
PT Antheus Indonesia,Advertising / Marketing / Promotion / PR
PT Antheus Indonesia Organizer,Exhibitions/Event management/MICE
PT Anti Aging Asia,General & Wholesale Trading
PT Anti Air Indonesia,Retail/Merchandise
PT Antika Jaya Utama,Construction / Building / Engineering
PT Antika Raya,Automobile/Automotive Ancillary/Vehicle
PT Antikaraya Niaganusa,Manufacturing/Production
PT Antiko Graha Cipta,Architectural Services / Interior Designing
PT Antikode,Computer / Information Technology (Software)
PT ANTILOPE MADJU PURI INDAH,Property/Real Estate
PT Antologi Mitra Manajemen,Others
PT Antonius Padua Production,Food & Beverage / Catering / Restaurant
PT Anugerah Abadi (Bandung),General & Wholesale Trading
PT Anugerah Abadi Medika,Healthcare / Medical
PT Anugerah Abadi Multi Usaha,Agricultural / Plantation / Poultry / Fisheries
PT Anugerah Abba Prakarsa,Construction/Building/Engineering
PT Anugerah Adhi Persada,General & Wholesale Trading
PT Anugerah Airtech Filtro,Electrical & Electronics
PT Anugerah Alfa Omega,Construction/Building/Engineering
PT Anugerah Aneka Industri,Heavy Industrial/Machinery/Equipment
PT Anugerah Antar Asia,Food & Beverage/Catering/Restaurant
PT Anugerah Autoparts,General & Wholesale Trading
PT Anugerah Badam Pertiwi,Retail/Merchandise
PT Anugerah Bajatama Manunggal,Construction/Building/Engineering
PT Anugerah Bali Distrindo (ABADI),Consumer Products / FMCG
PT ANUGERAH BARA KUTAI,Mining
PT ANUGERAH BARA KUTAI (Jakarta),Mining
PT Anugerah Berkah,Automobile/Automotive Ancillary/Vehicle
PT Anugerah Berkat Gemilang,Manufacturing/Production
PT Anugerah Berlian Jaya,Retail / Merchandise
PT Anugerah Beton Indonesia,Manufacturing / Production
PT Anugerah Bhakti Guna,Healthcare / Medical
PT Anugerah Bhumiamaya Sentosa,Property/Real Estate
PT Anugerah Bina Karya,Repair & Maintenance Services
PT Anugerah Bina Karya ( Surabaya ),Human Resources Management/Consulting
PT Anugerah Bintang Kharisma,General & Wholesale Trading
PT Anugerah Bintang Meditama,Manufacturing / Production
PT Anugerah Borneo Maruya Persada,Mining
PT ANUGERAH BUMI PARAHYANGAN,Others
PT Anugerah Cahaya Gemilang,General & Wholesale Trading
PT Anugerah Cahaya Sejahtera,Manufacturing / Production
PT Anugerah Cakra Abadi,Construction / Building / Engineering
PT Anugerah Cakra Cemerlang,Banking/Financial Services
PT Anugerah Cipta Asri,Food & Beverage/Catering/Restaurant
PT Anugerah Cipta Management,Consulting (Business & Management)
PT Anugerah Cipta Sejahtera,Manufacturing/Production
PT Anugerah Cita Rasa,Food & Beverage/Catering/Restaurant
PT Anugerah Citarasa Indonesia,Food & Beverage/Catering/Restaurant
PT Anugerah Citra Mandiri Sejahtera,Electrical & Electronics
PT Anugerah Citra Sejahtera,Property/Real Estate
PT Anugerah Danawa Teknologi,Environment / Health / Safety
PT Anugerah Daya Industri Komponen Utama,Manufacturing/Production
PT Anugerah Daya Jelajah Indonesia,General & Wholesale Trading
PT Anugerah Daya Terkini,Human Resources Management/Consulting
PT Anugerah Ekstravisi Raya Surabaya,Manufacturing / Production
PT Anugerah Elia Wisata,Travel / Tourism
PT Anugerah Energitama,Agricultural/Plantation/Poultry/Fisheries
PT Anugerah Familindo Utama,Grooming/Beauty/Fitness
PT Anugerah Ganda Perdana(Agape),Transportation/Logistics
PT Anugerah Gaya Abadi,General & Wholesale Trading
PT Anugerah Gerbang Emas,Manufacturing/Production
PT Anugerah Grahakarya,Architectural Services/Interior Designing
