Perusahaan,Sektor
PT Cipta Prima Jaya,Food & Beverage/Catering/Restaurant
PT Cipta Prima Jaya Pratama,Consumer Products/FMCG
PT Cipta Prima Parkirindo,Others
PT Cipta Prima Yoga,General & Wholesale Trading
PT CIPTA PROFESI MANDIRI,Human Resources Management / Consulting
PT Cipta Promosi,Printing / Publishing
PT Cipta Putra Bangsa,Education
PT Cipta Putri Pertiwi,Retail/Merchandise
PT Cipta Rajawali Graha,Property / Real Estate
PT Cipta Rasa Utama (Cirebon),Consumer Products/FMCG
PT Cipta Raya Perkasa,Construction/Building/Engineering
PT Cipta Reka Graha,Consulting (Business & Management)
PT Cipta Reksa Pitama,Telecommunication
PT Cipta Retail Prakarsa,Retail/Merchandise
PT Cipta Rukun Sarana,Arts / Design / Fashion
PT Cipta Saksama Indonesia,Manufacturing/Production
PT Cipta Sampai Lancar,Transportation / Logistics
PT Cipta Samudera Artha,Banking / Financial Services
PT Cipta Samudera Shipping Line,Transportation/Logistics
PT Cipta Sanalida Utama,Construction/Building/Engineering
PT Cipta sani Lestari,General & Wholesale Trading
PT CIPTA SARANA BERKAH PERSADA,Construction/Building/Engineering
PT Cipta Sarana Propertindo,Property/Real Estate
PT Cipta Sarina Vidi,Hotel/Hospitality
PT Cipta Satria Informatika,Computer/Information Technology (Software)
PT Cipta Segar Indonesia,Environment/Health/Safety
PT Cipta Sejahtera Lestari,General & Wholesale Trading
PT Cipta Sejahtera Sukses Makmur,Printing / Publishing
PT Cipta Sentosa Indonesia,Construction/Building/Engineering
PT Cipta Solusi Datarindo,General & Wholesale Trading
PT Cipta Solusi Informatika,Computer / Information Technology (Hardware)
PT Cipta Solusindo Prima,Accounting / Audit / Tax Services
PT Cipta Solusitama Internasional,BioTechnology / Pharmaceutical / Clinical research
PT Cipta Srigati Lestari,Telecommunication
PT Cipta Sukses,Construction / Building / Engineering
PT Cipta Sukses Bersama,Manufacturing / Production
PT Cipta SUkses Tehnik,Others
PT Cipta Sumber Sejahtera,Arts / Design / Fashion
PT Cipta Surya Graha,Arts / Design / Fashion
PT Cipta Talenta,Retail / Merchandise
PT Cipta Tata Dokumen Indonesia,Consulting (Business & Management)
PT Cipta Tehnik Abadi,Manufacturing/Production
PT Cipta Tehnik Abadi (Surabaya),General & Wholesale Trading
PT Cipta Teknik Utama,Electrical & Electronics
PT Cipta Teknika Mulia,Heavy Industrial/Machinery/Equipment
PT Cipta Teknologi Bersama,"Consulting (IT, Science, Engineering & Technical)"
PT Cipta Total Solusindo,Construction / Building / Engineering
PT Cipta Tumbuh Berkembang (CTB Plantation),Agricultural / Plantation / Poultry / Fisheries
PT Cipta Tunas Megatama (SEVEN LANGUAGES CENTER),Education
PT Cipta Tunas Sejahtera,Food & Beverage/Catering/Restaurant
PT Cipta Urban Darsana,Advertising/Marketing/Promotion/PR
PT Cipta Usaha Abadi Nusantara,Food & Beverage / Catering / Restaurant
PT Cipta Usaha Permai,Manufacturing/Production
PT Cipta Usaha Sejahtera,Agricultural / Plantation / Poultry / Fisheries
PT CIPTA UTAMA JAYA MANDIRI,Construction/Building/Engineering
PT Cipta Utama Semesta,Mining
PT Cipta Varia Kharisma Utama,General & Wholesale Trading
PT Cipta Visi Sinar Kencana,General & Wholesale Trading
PT Cipta Wastu Widya Konsultan,Consulting (Business & Management)
PT Cipta Wijaya Mandiri,Wood/Fibre/Paper
PT Cipta Wira Perkasa,"Consulting (IT, Science, Engineering & Technical)"
PT Cipta Wisata Mandiri,Travel / Tourism
PT Ciptadana Securities,Banking / Financial Services
PT Ciptadaya Prosperindo,Advertising/Marketing/Promotion/PR
PT Ciptadra Softindo,Computer / Information Technology (Software)
PT Ciptagraha Mitra,Architectural Services / Interior Designing
PT Ciptagraha Persadapermai,Construction / Building / Engineering
PT Ciptajaya Sejahtera Abadi,Construction/Building/Engineering
PT Ciptakarya Bahana Santosa,Human Resources Management / Consulting
PT Ciptakarya Mitra Mandiri,Others
PT Ciptakom Media Nusa,Telecommunication
PT Ciptakomunindo Pradipta,Construction/Building/Engineering
