Perusahaan,Sektor
PT Berkah Logam Makmur,Manufacturing/Production
PT Berkah Madani Sejahtera,Consulting (Business & Management)
PT Berkah Malindo Perkasa,Retail/Merchandise
PT Berkah Manis Makmur,Manufacturing/Production
PT Berkah Manis Makmur (jakarta),Manufacturing/Production
PT Berkah Mega Prathama,General & Wholesale Trading
PT Berkah Mirza Insani,Consulting (Business & Management)
PT Berkah Pikiran Rakyat,Advertising / Marketing / Promotion / PR
PT Berkah Pratama Fuel,Oil / Gas / Petroleum
PT Berkah Sawit Abadi,Agricultural / Plantation / Poultry / Fisheries
PT Berkah SekawanAbadi,Manufacturing/Production
PT Berkah Suskses Cemerlang,Printing/Publishing
PT Berkah Tani Sejahtera,Agricultural/Plantation/Poultry/Fisheries
PT Berkah Tirta Anugerah,Construction / Building / Engineering
PT Berkah Tobacco Indonesia,Tobacco
PT Berkah Ukhuwah Berlapan (JOGJA SCRUMMY),Food & Beverage/Catering/Restaurant
PT Berkah Ukhuwah Bertiga,Food & Beverage/Catering/Restaurant
PT Berkah Usaha Servis,Human Resources Management/Consulting
PT Berkah Utama Alloy,Manufacturing/Production
PT Berkahjaya Tehnik Sentosa,Electrical & Electronics
PT Berkania Promosindo,Exhibitions / Event management / MICE
PT BERKAT,Marine/Aquaculture
PT Berkat Abadi Surya Cemerlang (Denpasar),Manufacturing / Production
PT Berkat Abadi Surya Cemerlang (Kediri),Automobile/Automotive Ancillary/Vehicle
PT Berkat Agri Raya,General & Wholesale Trading
PT Berkat Agro Nusantara,Manufacturing / Production
PT Berkat Agung Indonesia,Manufacturing/Production
PT Berkat Air Laut,Heavy Industrial / Machinery / Equipment
PT Berkat AirHidup Abadi,Semiconductor / Wafer Fabrication
PT Berkat Alam Sukses,General & Wholesale Trading
PT Berkat Animasi Internasional Indonesia,Retail/Merchandise
PT Berkat Anugerah Agung,Transportation/Logistics
PT Berkat Anugerah Inovasi Kreatif,Advertising/Marketing/Promotion/PR
PT Berkat Anugerah Murni,Construction/Building/Engineering
PT Berkat Anugrah,Consumer Products / FMCG
PT Berkat Anugrah Lestari,General & Wholesale Trading
PT Berkat Bersama Properti,Property/Real Estate
PT Berkat Bima Sentana,Utilities / Power
PT Berkat Borneo Coal,Mining
PT Berkat Busanatama Garmindo,Textiles / Garment
PT Berkat Cahaya Propertindo,Property/Real Estate
PT Berkat Cakra Indonesia,General & Wholesale Trading
PT BERKAT CAKRA INDONESIA (ZEGEN),Others
PT Berkat Cargo Express,Transportation/Logistics
PT Berkat Cipta Kreasi,General & Wholesale Trading
PT Berkat Enggal Makmur,General & Wholesale Trading
PT Berkat Gemilang Sukses,Property/Real Estate
PT Berkat Indah lestari,Healthcare / Medical
PT Berkat Indo-Opple Gemilang,Electrical & Electronics
PT Berkat Inovasi Megah,Computer/Information Technology (Hardware)
PT Berkat Integra Tbk.,Oil/Gas/Petroleum
PT Berkat Inti Kreasi (H Group),Food & Beverage / Catering / Restaurant
PT Berkat Jaya Abadi,Healthcare/Medical
PT Berkat Jaya Abadi Indonesia,General & Wholesale Trading
PT Berkat Jaya Beton,Accounting/Audit/Tax Services
PT Berkat Jaya Land,Property/Real Estate
PT Berkat Jaya Niagatama,Automobile / Automotive Ancillary / Vehicle
PT Berkat Jaya Rasa,Food & Beverage / Catering / Restaurant
PT BERKAT KANA ABADI,Food & Beverage/Catering/Restaurant
PT Berkat Kana Abadi (Jakarta),Food & Beverage/Catering/Restaurant
PT Berkat Karya Laris,Consumer Products/FMCG
PT Berkat Kasih Anugerah,Advertising/Marketing/Promotion/PR
PT Berkat Kasih Mulia,Retail / Merchandise
PT Berkat Kriya Tritunggal,Architectural Services/Interior Designing
PT Berkat Lumbung Sejahtera,General & Wholesale Trading
PT Berkat Makmur Sejahtera Abadi,Manufacturing/Production
PT Berkat Manunggal Energi,Oil / Gas / Petroleum
PT Berkat Manunggal Jaya,Manufacturing/Production
PT Berkat Mulia Pratama,Property / Real Estate
PT Berkat Mulia Wiratama,Construction/Building/Engineering
PT Berkat Nusantara Internasional,Exhibitions/Event management/MICE
PT Berkat Pangan Sejahtera,Food & Beverage/Catering/Restaurant
PT Berkat Perkasa,Consumer Products/FMCG
PT Berkat Plywood,Property / Real Estate
PT Berkat Sahabat Komunikasi,Computer/Information Technology (Hardware)
PT Berkat Sarana Lines,Manufacturing / Production
PT Berkat Sarana Mandiri,General & Wholesale Trading
PT Berkat Sarana Teknik,Construction / Building / Engineering
PT Berkat Semesta Solusi,Banking/Financial Services
PT Berkat Sentosa Abadi,Food & Beverage/Catering/Restaurant
PT Berkat Sentral Abadi Farma,Chemical/Fertilizers/Pesticides
PT Berkat Sinar Sentosa,Consulting (Business & Management)
PT Berkat Sinar Sentosa Cabang Surabaya,Human Resources Management / Consulting
PT Berkat Subuh Transpor (Surabaya),Human Resources Management / Consulting
PT Berkat Sukses Sejahtera,Manufacturing/Production
PT Berkat Sukses Selalu / Fuerte,Manufacturing / Production
PT BERKAT TECHNICA ABADI,Heavy Industrial/Machinery/Equipment
PT Berkat Teknologi Utama,Computer/Information Technology (Hardware)
PT Berkat Terang Dunia Jaya Abadi,Environment / Health / Safety
PT Berkat Tiga Putri,Retail / Merchandise
PT Berkat Travel Mandiri,Travel / Tourism
PT Berkat Unggul Pratama (Jakarta),General & Wholesale Trading
PT Berkat Usaha Jaya,Textiles/Garment
PT Berkat Utama Sukses Mandiri,Consumer Products/FMCG
PT Berkat Wahana Saudara,Food & Beverage/Catering/Restaurant
PT Berkat Wahana Sukses,Transportation/Logistics
PT Berkatama Tourindo Jaya,Travel / Tourism
PT Berkatindo Inti Berjaya,Consumer Products / FMCG
PT Berkatkurnia Mitraabadi ( BKMA ),Construction/Building/Engineering
PT Berkiar Bersama Bendera,Property/Real Estate
