Perusahaan,Sektor
PT Artha Intilestari,General & Wholesale Trading
PT Artha Intilestari (Yogyakarta),Transportation / Logistics
PT Artha Jasakonsulindo,Consulting (Business & Management)
PT Artha Jaya Adi Perkasa,General & Wholesale Trading
PT Artha Jina Mandala Nusantara,Computer/Information Technology (Software)
PT Artha karya Manunggal Jaya,Property / Real Estate
PT Artha Karya Utama,Consumer Products / FMCG
PT Artha Kencana,Construction/Building/Engineering
PT Artha Kencana Bali,Hotel / Hospitality
PT Artha Kreasi Karyatama,Architectural Services / Interior Designing
PT Artha Kreasi Utama,Human Resources Management/Consulting
PT Artha Kummara Budhi,BioTechnology / Pharmaceutical / Clinical research
PT Artha Mandala Permai,Automobile/Automotive Ancillary/Vehicle
PT Artha Mas Cipta,Telecommunication
PT Artha Medika Mandiri,BioTechnology / Pharmaceutical / Clinical research
PT Artha Metal Sinergi,Manufacturing/Production
PT Artha Mitra Interdata,Computer / Information Technology (Software)
PT ARTHA MODE,Manufacturing/Production
PT Artha Motor Lestari,Automobile/Automotive Ancillary/Vehicle
Pt Artha Motor Lestari ( Medan ),Automobile/Automotive Ancillary/Vehicle
PT Artha Mulia Beton,Manufacturing/Production
PT Artha Mulia Bunda,Property / Real Estate
PT Artha Mulia Optima Sejahtera,Banking / Financial Services
PT Artha Mulia Trijaya,Computer/Information Technology (Hardware)
PT Artha Multi Global,Manufacturing/Production
PT Artha Nugraha (Surabaya),Manufacturing/Production
PT Artha Nusa Sembada,Banking / Financial Services
PT Artha Nusantara Resources,Mining
PT Artha Optima,Property/Real Estate
PT Artha Pamelar Putra,Electrical & Electronics
PT Artha Permai Kencana,Oil/Gas/Petroleum
PT Artha Permata Makmur,Banking/Financial Services
PT Artha Pesona Kreasindo,Manufacturing/Production
PT Artha Prima Finance,Banking/Financial Services
PT Artha Prima Finance(pekanbaru),Banking / Financial Services
PT Artha Putra Arjuna,Manufacturing/Production
PT Artha Putra Prima,Property/Real Estate
PT Artha Raksa Baya,Construction / Building / Engineering
PT Artha Retailindo Perkasa,Retail/Merchandise
PT Artha Royal Mandiri,General & Wholesale Trading
PT Artha Securities Indonesia,Stockbroking / Securities
PT Artha Semesta Utama,Banking/Financial Services
PT Artha Sumatera Abadi,Manufacturing/Production
PT Artha Surya Gemilang,Electrical & Electronics
PT Artha Surya Mas,Entertainment / Media
PT Artha Teknologi Informasi,Entertainment/Media
PT Artha Telekomindo,Telecommunication
PT Artha Tirta Lestari,General & Wholesale Trading
PT Artha Trimitra Expotama,Construction/Building/Engineering
PT Artha Utama Gemilang Foodindo,Food & Beverage/Catering/Restaurant
PT Artha Utama Mandiri,General & Wholesale Trading
PT Artha Wahana Agrotama,Agricultural/Plantation/Poultry/Fisheries
PT Artha Wahana Surya,Electrical & Electronics
PT Artha Wijaya Utama,Construction / Building / Engineering
PT Artha Wijaya Utama Grup,Construction/Building/Engineering
PT Artha Wira Intitama,General & Wholesale Trading
PT Artha Wira Nusantara,General & Wholesale Trading
PT Arthaasia Finance a subsidiary of HITACHI Capital Corporation,Banking/Financial Services
PT Arthabuana Marga Usaha Finance,Banking / Financial Services
PT Arthabuana Margausaha Finance,Banking/Financial Services
PT Arthabumi Sinarindo,Oil / Gas / Petroleum
PT Arthadaya Solusindo,General & Wholesale Trading
PT Arthafajar Mitrasejati,Chemical/Fertilizers/Pesticides
PT Arthagraha General Insurance,Insurance
PT Arthaguna Saranapratama,Property / Real Estate
PT Arthaloka Indonesia,Property/Real Estate
PT ARTHAN LAUT BIRU,Transportation / Logistics
PT Arthapusaka Mitra Sakti,General & Wholesale Trading
PT Arthatama Cipta Kreasindo,Exhibitions/Event management/MICE
PT Arthatech Selaras,Retail/Merchandise
PT Arthawenasakti Gemilang,Manufacturing/Production
PT Arthayasa Sporthorse Equestrian Services,Sports
PT Arthika Sejati,Retail/Merchandise
PT Arthindo Utama,Oil/Gas/Petroleum
PT Artho Ageng Energi,Electrical & Electronics
PT Arthur Mas Indonesia,Mining
PT Arthur Surya Wisata (A-Tour & Travel),Travel/Tourism
PT Arthur Teknik Indoprima,Electrical & Electronics
PT Arti Duta Aneka Usaha [Jakarta Branch],General & Wholesale Trading
PT ARTIC DESIGN,Arts/Design/Fashion
PT Articon Parama Indonesia,Construction/Building/Engineering
PT Artima Industry Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Artindo Design,Computer/Information Technology (Software)
PT Artindo Global,Travel / Tourism
PT Artindo Grafika Printing,Printing/Publishing
PT Artindo Maha Karya,Manufacturing/Production
PT Artindo Nusa Graha,Transportation/Logistics
PT Artindo Tata Warna,Manufacturing/Production
PT Artisan Surya Kreasi,Grooming / Beauty / Fitness
PT Artistama Andalan Mandiri,Construction / Building / Engineering
PT Artistika Inkernas,Manufacturing/Production
PT Artmosfir Kreasi Mandiri,Others
PT Arto Bangun Cahaya,Electrical & Electronics
PT Artoda Bersaudara,Accounting/Audit/Tax Services
PT Artoda Global Transforma,Consulting (Business & Management)
PT Artois Pharmaceutical Industry Co Ltd,BioTechnology/Pharmaceutical/Clinical research
PT Artokaya Indonesia,Construction / Building / Engineering
PT Artolite Indah Mediatama,Arts/Design/Fashion
PT Artolite Indah Mediatama [Factory Depok],General & Wholesale Trading
PT ARTORIA Lighting,Manufacturing/Production
