Perusahaan,Sektor
PT Aon Indonesia,Insurance
PT Apac Inti Corpora,Textiles/Garment
PT Apac Inti Corpora (Apac Group),Manufacturing / Production
PT Apakabar,Wood / Fibre / Paper
PT APB Indonesia,Consulting (Business & Management)
PT Apecmas Nusantara,Heavy Industrial / Machinery / Equipment
PT Apeco Kencana,Construction/Building/Engineering
PT Apecsa Optima Solusi,Computer/Information Technology (Software)
PT APEX DNS GLOBAL,Textiles/Garment
PT Apex Maritim Indonesia,Transportation / Logistics
PT Apex Mitra Malindo (BONIA Branded),Retail/Merchandise
PT Apex Pharma Indonesia,BioTechnology / Pharmaceutical / Clinical research
PT APEX Shipping Indonesia,Transportation/Logistics
PT Apexindo Pratama Duta Tbk,Oil / Gas / Petroleum
PT APG,Consumer Products / FMCG
PT API EVENTS,Others
PT API Indonesia,Printing/Publishing
PT Api Konsultindo,Manufacturing / Production
PT Api Metra Graha,Property / Real Estate
PT Api Metra Palma,Agricultural / Plantation / Poultry / Fisheries
PT Api Rintis Mas,General & Wholesale Trading
PT Apic Devanio,Architectural Services/Interior Designing
PT Apie Indo Karunia,Heavy Industrial / Machinery / Equipment
PT APIKOMINDO,Telecommunication
PT Apikon Indonesia,General & Wholesale Trading
PT Apikon Indonesia ( Surabaya ),General & Wholesale Trading
PT APIX Printing,Printing / Publishing
PT APL Indonesia,Transportation / Logistics
PT APL Logistics,Transportation/Logistics
PT Aplaus Duta Kreasi,Printing / Publishing
PT Aplika Karya Solusi Bisnis,Consulting (Business & Management)
PT Aplikanusa Lintasarta,Computer / Information Technology (Hardware)
PT Aplikanusa Lintasarta (Batam),Telecommunication
PT Aplikasi Digital Nusantara,Computer/Information Technology (Software)
PT Aplikasi Indonesia,Computer/Information Technology (Software)
PT Aplikasi Internet Indonesia,Computer/Information Technology (Software)
PT Aplikasi Karya Anak Bangsa ( Go-Jek Indonesia ),Computer/Information Technology (Software)
PT Aplikasi Karya Anak Bangsa ( Mitra Go-JEK ),Computer/Information Technology (Software)
PT Aplikasi Perangkat Lunak,Computer / Information Technology (Software)
PT Aplikasi Prima Persada,Entertainment/Media
PT Aplikasi Solusi Data Indonesia,Computer/Information Technology (Software)
PT Aplikasi Solusi Finansial,Accounting/Audit/Tax Services
PT Aplikasi Teknologi Sistem Indonesia,Computer/Information Technology (Software)
PT Aplikasih Indonesia Digital,Computer/Information Technology (Software)
PT Aplus Pacific,Manufacturing/Production
PT Aplus Pacific (Gresik),Construction/Building/Engineering
PT Aplus Trading Indonesia,Textiles/Garment
PT APM Armada Autoparts,Automobile/Automotive Ancillary/Vehicle
PT APM Armada Suspension,R&D
PT APM Japan Consulting,Consulting (Business & Management)
PT apogee utama,Computer/Information Technology (Software)
PT Apogi Lestari Abadi,Property/Real Estate
PT Apora Indusma,Heavy Industrial/Machinery/Equipment
PT Apora Mitakindo,General & Wholesale Trading
PT Aporisma Solusi Cipta Integrasi,Computer/Information Technology (Software)
PT APP Timber,General & Wholesale Trading
PT Apparel One Indonesia,Manufacturing/Production
PT Appipa Indonesia,Oil/Gas/Petroleum
PT APPKEY,Computer/Information Technology (Software)
PT Apple Coal,Mining
PT Apple Consulting,Human Resources Management / Consulting
PT Apple Flavors and Fragrances Indonesia,Consumer Products/FMCG
PT Apple prima persada,Printing / Publishing
PT Application Solutions,Telecommunication
PT Applied Agricultural Resources Indonesia,Agricultural/Plantation/Poultry/Fisheries
PT Applimetis Parama Solusi,Computer/Information Technology (Software)
PT Appsindo Technology,Computer/Information Technology (Software)
PT APR Indonesia,Oil / Gas / Petroleum
PT Apriadika,Construction/Building/Engineering
PT Aprilindo Sentosa,General & Wholesale Trading
PT Aprilis Maju Media,Entertainment/Media
PT Aprinus Coating Services (Karawang),Heavy Industrial/Machinery/Equipment
PT Aprisma Wirecard,Computer/Information Technology (Software)
PT Apta Locita Futurakon,Construction/Building/Engineering
PT APTA MEDIA INDONESIA,Computer/Information Technology (Software)
PT Apta Taraka Semesta,Architectural Services/Interior Designing
PT Aptar Beauty+Home Indonesia,Manufacturing/Production
PT Aptikom Nexsus Nusantara,Computer / Information Technology (Hardware)
PT APVC Indonesia ( Accor Vacation Club ),Hotel/Hospitality
PT APVC Indonesia ( Jakarta ),Hotel/Hospitality
PT APX Internasional,Others
PT AQ Business Consulting Indonesia,Computer/Information Technology (Software)
PT Aqhari Dalilati Fam Denpasar,Human Resources Management / Consulting
PT AQINDO,Computer / Information Technology (Software)
PT Aqualine,Manufacturing/Production
PT Aquamate Indonesia Industries,Manufacturing/Production
PT Aquanur Powerindo,"Consulting (IT, Science, Engineering & Technical)"
PT Aquaria Prima,Oil / Gas / Petroleum
PT Aquaria Shipping,Transportation/Logistics
PT Aquasolve Sanaria,Consumer Products/FMCG
PT Aquatec Rekatama Konstruksi,Manufacturing / Production
PT Aquatech Indonesia,Marine/Aquaculture
PT Aquila Java Natura,Architectural Services/Interior Designing
PT Ara Design Asia,Arts/Design/Fashion
PT Ara Pratama Telecomindo,Telecommunication
PT Ara Samudra,General & Wholesale Trading
PT Ara Savis Sejahtera,Consumer Products/FMCG
PT Ara Shoes Indonesia,Manufacturing/Production
PT Arab Indinesia Arindo,General & Wholesale Trading
PT Arabikatama Khatulistiwa Fishing Industry,Marine/Aquaculture
