Perusahaan,Sektor
PT Chandra Batuah Mustika Lestari,Heavy Industrial/Machinery/Equipment
PT Chandra Elc (Surabaya),Electrical & Electronics
PT Chandra Garmindo Pratama (PaddyCases),Textiles/Garment
PT Chandra Indo Garmen,Textiles / Garment
PT Chandra Internasional,Arts/Design/Fashion
PT Chandra Jaya Cemerlang,Food & Beverage/Catering/Restaurant
PT Chandra Jaya Sukses,General & Wholesale Trading
PT Chandra Karya Sukses,Others
PT Chandra Kemas Abadi,Manufacturing/Production
PT Chandra Madani Sejahtera (CMS),Human Resources Management / Consulting
PT Chandra Madani Sejahtera Yogyakarta,Human Resources Management / Consulting
PT Chandra Murni,Hotel / Hospitality
PT Chandra Naya Laksana,Printing/Publishing
PT Chandra Nugerahcipta,Manufacturing / Production
PT Chandra Purnaland,Property/Real Estate
PT Chandra Sakti Utama Leasing (Tiara Marga Trakindo Group),Banking/Financial Services
PT Chandra Silamas,General & Wholesale Trading
PT CHANDRA TEKNIK SEJAHTERA,Manufacturing/Production
PT Chandra Universal Tour & Travel,Travel / Tourism
PT Chandra Universal Travel,Travel / Tourism
PT Chandra Utama Sakti,Architectural Services/Interior Designing
PT Chandrakarya Dharmajaya,Security/Law Enforcement
PT Chandranusa Jayaselaras,Automobile/Automotive Ancillary/Vehicle
PT Chang Chun DPN Chemical Industry,Manufacturing / Production
PT Chang Graha,Property / Real Estate
PT Chang Jui Fang Indonesia,Manufacturing/Production
PT Chang Shin Indonesia,Manufacturing/Production
PT Changhong Electric Indonesia,Electrical & Electronics
PT Changhong Meiling Electric Indonesia,Manufacturing/Production
PT Changshin Reksa Jaya,Manufacturing/Production
PT Chantik Mebel Industry,Manufacturing/Production
PT Chao Long Motor Parts Indonesia,Manufacturing / Production
PT Chaoli International Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Chapayom Indonesia,Food & Beverage/Catering/Restaurant
PT Chari Makmur,Accounting/Audit/Tax Services
PT Charis Global Investments,Agricultural/Plantation/Poultry/Fisheries
PT Charis Multi Kreasi,Construction / Building / Engineering
PT Charisma Persada Nusantara,"Consulting (IT, Science, Engineering & Technical)"
PT Charlies International,Apparel
PT Charmindo Mitra Raharja,Consumer Products/FMCG
PT Charnic Capital,Property / Real Estate
PT Charoen Pokphand Indonesia,Agricultural/Plantation/Poultry/Fisheries
PT Charoen Pokphand Indonesia (Denpasar),Agricultural/Plantation/Poultry/Fisheries
PT Charoen Pokphand Indonesia (Krian),Agricultural/Plantation/Poultry/Fisheries
PT Charoen Pokphand Indonesia (Mojokerto),Manufacturing/Production
PT Charoen Pokphand Indonesia (Salatiga),Agricultural/Plantation/Poultry/Fisheries
PT Charoen Pokphand Indonesia (Sidoarjo),Manufacturing / Production
PT Charoen Pokphand Indonesia (Surabaya),Agricultural/Plantation/Poultry/Fisheries
PT Charoen Pokphand Indonesia Tbk,Agricultural/Plantation/Poultry/Fisheries
"PT Charoen Pokphand Indonesia Tbk,",Agricultural/Plantation/Poultry/Fisheries
PT Charoen Pokphand Jaya Farm,Food & Beverage / Catering / Restaurant
PT Chaswood resources BB,Food & Beverage / Catering / Restaurant
PT Chateraise Gobel Indonesia,Food & Beverage/Catering/Restaurant
PT Chatulistiwa Muda,Consumer Products / FMCG
PT Chaya Bragia Indonesia,Consulting (Business & Management)
PT Chaya Interfreight Cargo (Bali),Transportation / Logistics
PT Chaya Interfreight Cargo (Interfreight),Transportation/Logistics
PT CHD Power Plant Operation Indonesia (Batam Branch),Electrical & Electronics
PT Cheetahtrans Indonesia,Transportation / Logistics
PT Cheetham Garam Indonesia,Manufacturing/Production
PT Chef Essential,Food & Beverage/Catering/Restaurant
PT Cheil Jedang Indonesia,Manufacturing/Production
PT Cheil Jedang Indonesia (Pasuruan),Manufacturing/Production
PT Cheil Jedang Superfeed,Manufacturing/Production
PT Cheil Worldwide Indonesia,Advertising/Marketing/Promotion/PR
PT Chemarome Indonesia,Chemical/Fertilizers/Pesticides
PT Chemco Harapan Nusantara,Manufacturing/Production
PT Chemco Prima Mandiri,Consumer Products / FMCG
PT Chemcomas Handarnusa,General & Wholesale Trading
PT Chemico Surabaya,General & Wholesale Trading
PT Chemifin Jaya Utama,General & Wholesale Trading
PT Chemindo Ekatama,General & Wholesale Trading
PT Chemindo Ekatama Surabaya,Chemical / Fertilizers / Pesticides
PT Chemindo Interbuana,Polymer/Plastic/Rubber/Tyres
PT Chemindo NTIA,Chemical/Fertilizers/Pesticides
PT Chemitra Abadi,Manufacturing/Production
PT Chemoko Eka Perkasa,Manufacturing / Production
PT Chemoscience Indonesia,Healthcare/Medical
PT Chemtraco Sentosa Pratama,General & Wholesale Trading
PT Chen Berkat Abadi,Mining
PT Chencheng Bisnis Indo,Food & Beverage/Catering/Restaurant
PT Cheng Hua Indonesia,Transportation/Logistics
PT Cheng Meng Indonesia,Construction/Building/Engineering
PT CHENGQI INDUSTRIAL INDONESIA,Others
PT Chera Abadi jaya,General & Wholesale Trading
PT Cherng Tay Indonesia,General & Wholesale Trading
PT Cherrypicks Indonesia,Manufacturing/Production
PT Chery Mobil Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Chevron Oil Products Indonesia,Oil/Gas/Petroleum
PT Chevron Pacific Indonesia,Oil/Gas/Petroleum
PT Chia Jian Indonesia Furniture,Wood / Fibre / Paper
PT Chiara Allegra Living,Architectural Services/Interior Designing
PT Chiba Indonesia,Manufacturing/Production
PT Chicago Gourmet Indonesia,Food & Beverage/Catering/Restaurant
PT CHICAGO STAR CORP,Retail/Merchandise
