Perusahaan,Sektor
PT Barito Pacific Group,Wood / Fibre / Paper
PT Barito Permai,Construction / Building / Engineering
PT Bariuma Ramindo Indonesia,Food & Beverage/Catering/Restaurant
PT Barkal Putra Anugerah,Construction / Building / Engineering
PT BARLOW TYRIE INDONESIA (Semarang),Manufacturing/Production
PT Barokah Agawe Makmur,Manufacturing / Production
PT Barokah Cahaya Arafah,Travel / Tourism
PT Barokah Global Solusi,Environment/Health/Safety
PT Barokah Motor,Manufacturing / Production
PT Baron Biondi William,Computer/Information Technology (Software)
PT Baron Indah,Hotel/Hospitality
PT Baronang Asia Pasifik,Computer/Information Technology (Software)
PT Barron International,Consulting (Business & Management)
PT Barry Callebaut Comextra Indonesia,Agricultural / Plantation / Poultry / Fisheries
PT Barry Callebaut Indonesia,Manufacturing/Production
PT Bartim Coalindo,Mining
PT BARU BERKEMBANG tbk,Others
PT Baru Variasi,Others
PT Baruga Asrinusa Development,Property/Real Estate
PT Barumun Agro Sentosa,Agricultural / Plantation / Poultry / Fisheries
PT Barumun Raya Padang Langkat,Agricultural/Plantation/Poultry/Fisheries
PT Baruna Dirga Dharma,Transportation/Logistics
PT BARUNA RAYA LOGISTICS,Transportation/Logistics
PT Baruna Realty,Property / Real Estate
PT Baruna Shipping Line,Transportation/Logistics
PT Baruna Tele Nusa,Construction/Building/Engineering
PT Barunesia Jayadi,Manufacturing/Production
PT Barutu Tour & Travel,Travel / Tourism
PT Baryon Hasta Persada (Banten),Construction/Building/Engineering
PT Basa Inti Persada,Retail/Merchandise
PT Basajans Solusi Internasional,Computer/Information Technology (Software)
PT Basantara Alur Gerak,Manufacturing/Production
PT Basara Art Group,Retail / Merchandise
PT Baseline Communicate,Telecommunication
PT BASF Indonesia,Chemical/Fertilizers/Pesticides
PT Basheera Komunika Pratama,Advertising/Marketing/Promotion/PR
PT Basic Entertainment,Entertainment / Media
PT Basicraft,Consulting (Business & Management)
PT Basis Inti Componindo,Electrical & Electronics
PT Bask Bali,Arts / Design / Fashion
PT Bask Gili Meno,Property/Real Estate
PT BASK Gili Meno Holdings,Hotel / Hospitality
PT Baskara Prima Saran,Manufacturing/Production
PT Bassis Minerals International,Construction / Building / Engineering
PT Bassko Mandiri,Construction/Building/Engineering
PT Bassko Nusatama,Construction / Building / Engineering
PT Bastem Limbong Farma,Healthcare / Medical
PT Basti Wisata Prima,Travel/Tourism
PT Basuki Energi Indonesia,Retail/Merchandise
PT Basuki Pratama Engineering,Manufacturing/Production
PT Basuki Pratama Engineering (Surabaya),Construction / Building / Engineering
PT Basuki Rahmanta Putra,Construction/Building/Engineering
PT Basuki Water Indonesia,Environment/Health/Safety
PT Basukigraha Fabrikatama,Manufacturing/Production
PT Batam Bersatu Apparel,Textiles/Garment
PT Batam Cable Vision,Manufacturing / Production
PT Batam Expresindo Shipyard,Marine / Aquaculture
PT Batam Fifa Vision,General & Wholesale Trading
PT Batam Island Marina,Manufacturing/Production
PT Batam Media Grafika,Printing / Publishing
PT Batam Media Siber,Journalism
PT Batam Media Televisi,Entertainment / Media
PT Batam Palletindo Jaya,Wood / Fibre / Paper
PT Batam Promo Indonesia,Exhibitions / Event management / MICE
PT Batam Samudra (Bias Group),Transportation / Logistics
PT Batam Teknologi Gas,Oil / Gas / Petroleum
PT Batam Textile Industry,Manufacturing / Production
PT Batam Universal Stars,General & Wholesale Trading
PT Batama Indah Gemilang,Oil / Gas / Petroleum
PT BatamFast Indonesia,Transportation/Logistics
PT Batamindo Executive Village,Hotel/Hospitality
PT Batamindo Investment Cakrawala,Property/Real Estate
PT Batang Alum Industri,Manufacturing/Production
PT Batang Alum Industrie Cabang Surabaya,Manufacturing/Production
PT Batanghari Karya Mandiri,Construction/Building/Engineering
PT Batara Elektrindo,Electrical & Electronics
PT Batara Elok Semesta Terpadu,Manufacturing/Production
PT Batara Indah,Others
PT Batara Indah (Balikpapan),Transportation / Logistics
PT Batara Indah (Surabaya),General & Wholesale Trading
PT BATARA INTERNASIONAL FINANSINDO,Accounting/Audit/Tax Services
PT Batara Surya Semesta,Construction / Building / Engineering
PT Batara Tabaraka,Hotel / Hospitality
PT Batara Titian Kencana (Bandung),Transportation/Logistics
PT Batara Titian Kencana (X-TRANS),Transportation / Logistics
PT Batara Unggul Material Indonesia,Construction/Building/Engineering
PT Batas Nusa Travelindo,Travel / Tourism
PT Batasnusa Berkembang,Chemical/Fertilizers/Pesticides
PT Batata Sistem Caraka,Consulting (Business & Management)
PT Batavia Akses Nusantara,General & Wholesale Trading
PT Batavia Bintang Berlian,Automobile / Automotive Ancillary / Vehicle
PT BATAVIA CITRA PERSADA,Consumer Products / FMCG
PT Batavia Engineering System Trimitra,Construction/Building/Engineering
PT Batavia Indo Global,Transportation/Logistics
PT Batavia Petro Chemical,Others
PT Batavia Prasarana Mitranda,Consulting (Business & Management)
PT Batavia Prosperindo Finance Cabang Samarinda,Banking / Financial Services
PT Batavia Prosperindo Finance Cabang Yogyakarta,Banking / Financial Services
PT Batavia Prosperindo Finance Tbk,Banking / Financial Services
"PT Batavia Prosperindo Finance, Tbk (Bali)",Banking/Financial Services
