Perusahaan,Sektor
PT Citra Megah Karya Gemilang,Construction / Building / Engineering
PT Citra Megah Selecomindo,Telecommunication
PT Citra Menara Travelindo,Travel/Tourism
PT Citra Mitra Nusantara,Retail/Merchandise
PT Citra Mulia Jaya,Grooming / Beauty / Fitness
PT Citra Mulia Karya,Polymer/Plastic/Rubber/Tyres
PT Citra Multi Services,"Consulting (IT, Science, Engineering & Technical)"
PT Citra Musi Lestari,Construction / Building / Engineering
PT Citra Naga Cemerlang (Tarra Group),Manufacturing / Production
PT Citra Nata Pramana,Food & Beverage/Catering/Restaurant
PT Citra Niaga Komersial,Accounting/Audit/Tax Services
PT Citra Nissa Indonesia ( Nissa Nails and Spa ),Consumer Products/FMCG
PT Citra Nuansa Fashindo,Apparel
PT Citra Nugerah Karya,Manufacturing/Production
PT Citra Nusa Insan Cemerlang (CNI),Retail/Merchandise
PT Citra Nusa Insan Cemerlang Balikpapan,Retail/Merchandise
PT CItra Nusa Insan Cemerlang Cabang Semarang,Retail / Merchandise
PT Citra Nusa InsanCemerlang ( Medan ),Retail / Merchandise
PT Citra Nusa Mutiara,Human Resources Management / Consulting
PT Citra Nusantara Energi,Oil/Gas/Petroleum
PT Citra Nusantara Gemilang,Oil/Gas/Petroleum
PT Citra Nusantara Lestari,Hotel/Hospitality
PT Citra Nusantara Perkasa,Hotel/Hospitality
PT Citra Nutrindo Langgeng,Manufacturing/Production
PT Citra Padutama,Consumer Products/FMCG
PT Citra Paramitha Nusantara,Advertising / Marketing / Promotion / PR
PT Citra Pembina Pengangkutan Industries,Others
PT Citra Perdana Sejahtera,Arts/Design/Fashion
PT Citra Persada Mastra Sentosa,Manufacturing / Production
PT Citra Pesona Hijau,Architectural Services/Interior Designing
PT Citra Pita Niagatama,Mining
PT Citra Plastik Makmur,Manufacturing/Production
PT Citra Platindo,Manufacturing/Production
PT Citra Potinara Maju,Consumer Products/FMCG
PT Citra Pratama Mandiri Kencana,Food & Beverage/Catering/Restaurant
PT Citra Pratama Sewu,Construction/Building/Engineering
PT Citra Pratama Sukses,Manufacturing / Production
PT Citra Pratama Tecnocom,Telecommunication
PT Citra Prima International,Transportation/Logistics
PT Citra Prima Kharisma,Manufacturing/Production
PT Citra Prima Lestari,Manufacturing / Production
PT Citra Prima Mandiri,Retail / Merchandise
PT Citra Purnama Lestari,Entertainment / Media
PT Citra Putra Kebun Asri,Agricultural/Plantation/Poultry/Fisheries
PT Citra Putra Mandiri,Hotel / Hospitality
PT Citra Rasa Betawi,Food & Beverage/Catering/Restaurant
PT Citra Rasa Delindo,Food & Beverage / Catering / Restaurant
PT Citra Rasa Ninusa,Food & Beverage/Catering/Restaurant
PT Citra Rasa Pertiwi,Food & Beverage/Catering/Restaurant
PT Citra Ratna Nirmala,Healthcare / Medical
PT CITRA SAFINDO,Retail/Merchandise
PT Citra Samudra Konsultan,Human Resources Management/Consulting
PT CITRA SANXING INDONESIA,Electrical & Electronics
PT Citra Sarana Media,Manufacturing/Production
PT Citra Sari Makmur,Telecommunication
PT Citra Sawit Harum,Agricultural/Plantation/Poultry/Fisheries
PT Citra Sawit Lestari,Agricultural/Plantation/Poultry/Fisheries
PT Citra Sejahtera Inovasi,BioTechnology / Pharmaceutical / Clinical research
PT Citra Selaras Jaya,Others
PT Citra Sembawa,Agricultural/Plantation/Poultry/Fisheries
PT CITRA SEMBILAN SEMBILAN,Transportation/Logistics
PT Citra Seminyak,Hotel/Hospitality
PT Citra Sentosa Solusindo,General & Wholesale Trading
PT Citra Shalos Kreasindo,Exhibitions / Event management / MICE
PT Citra Shipyard,Transportation / Logistics
PT Citra Sukses Lestari,Electrical & Electronics
PT Citra Sukses Mitra Makmur,Others
PT Citra Surya Komunikasi,Advertising/Marketing/Promotion/PR
PT Citra Surya Perkasa,Property/Real Estate
PT Citra Surya Pratama,Consulting (Business & Management)
PT Citra Tanamas,Manufacturing / Production
PT Citra Tata Karindo (Samarinda),Property / Real Estate
PT Citra Tiara Global (Bandung),Transportation/Logistics
PT Citra Timor Bali,Travel / Tourism
PT Citra Tirta Mendalo,Manufacturing/Production
PT Citra Transport Logistic,Transportation/Logistics
PT Citra Travelindo Jaya,Travel/Tourism
PT Citra Tri Kencana,Manufacturing/Production
PT Citra Tubindo Engineering,Oil/Gas/Petroleum
PT Citra Tubindo Tbk,Manufacturing/Production
PT Citra Usaha Lamindo,General & Wholesale Trading
PT Citra Utama Multiguna,Manufacturing/Production
PT Citra Utama Sejati,Retail/Merchandise
PT Citra Van Titipan Kilat,Transportation / Logistics
PT Citra Wahana Sekar Buana,General & Wholesale Trading
PT Citra Wahana Tirta Indonesia,Travel/Tourism
PT Citra Warna Abadi,Manufacturing/Production
PT Citra Warna Abadi (Solo),Manufacturing/Production
PT Citra Warna Muliatama,Manufacturing/Production
PT CITRA WASPPHUTOWA,Construction/Building/Engineering
PT Citra Wiradaya,Construction / Building / Engineering
PT Citra Yasindo Setia (SBY),Construction / Building / Engineering
PT Citraagung Tirta Jatim,Construction / Building / Engineering
PT Citraboga Kumala,Food & Beverage/Catering/Restaurant
PT Citraciti Pacific,Property/Real Estate
PT CitraDimensi Arthali,Manufacturing/Production
PT Citraguna Lestari,Manufacturing/Production
PT Citrakarsa Hanganjaya,Architectural Services / Interior Designing
PT Citrakarya Mitra Mandiri Semarang,Human Resources Management / Consulting
PT Citrakarya Pranata,Automobile / Automotive Ancillary / Vehicle
