Perusahaan,Sektor
PT Cipta Gria Paramita,General & Wholesale Trading
PT Cipta Griya Indah,Architectural Services/Interior Designing
PT Cipta Harta Win,Architectural Services/Interior Designing
PT Cipta Hasil Sugiarto,Heavy Industrial/Machinery/Equipment
PT Cipta Hydropower Abadi,Heavy Industrial/Machinery/Equipment
PT Cipta Indah Bangun Anugerah,Property/Real Estate
PT Cipta Indah Mega (Agung Sedayu Group),Property / Real Estate
PT Cipta Indocitra Kharisma,Apparel
PT Cipta Informatika Semesta,Telecommunication
PT Cipta Inovatif Abadi,Computer/Information Technology (Software)
PT Cipta Integra Duta,Insurance
PT Cipta Karsa Indonesia,Consulting (Business & Management)
PT Cipta Karunia Pratama,Travel/Tourism
PT Cipta Karya Adjidarma,Consulting (Business & Management)
PT Cipta Karya Agung Abadi,Consumer Products / FMCG
PT Cipta Karya Alam,Retail / Merchandise
PT Cipta Karya Buana,General & Wholesale Trading
PT Cipta Karya Dwipantara,Consulting (Business & Management)
PT Cipta Karya Gema Semesta,Construction/Building/Engineering
PT Cipta Karya Gemilang Mandiri,Heavy Industrial/Machinery/Equipment
PT Cipta Karya Kencana,Computer / Information Technology (Software)
PT Cipta Karya Megah,Entertainment/Media
PT Cipta Karya Solusindo,Construction/Building/Engineering
PT Cipta Karya Technology,Telecommunication
PT Cipta Karya Usaha Prima,Food & Beverage / Catering / Restaurant
PT Cipta Karya Utama,Consumer Products/FMCG
PT Cipta Karyatama Raya,Construction/Building/Engineering
PT Cipta Katiga Utama,Environment/Health/Safety
PT Cipta Kemas IC,General & Wholesale Trading
PT CIPTA KHARISMA,General & Wholesale Trading
PT Cipta Kreasi Bangun Pratama,Construction / Building / Engineering
PT Cipta Kreasi Fasilita,Property/Real Estate
PT Cipta Kreasi Muda,Exhibitions/Event management/MICE
PT Cipta Kreasi Persadha,Food & Beverage / Catering / Restaurant
PT Cipta Kreasiprima Wirasta,Construction / Building / Engineering
PT Cipta Kreasisandang Mandiri,Apparel
PT Cipta Krida Bahari,Transportation/Logistics
PT Cipta Kridatama,Mining
PT Cipta Kriya Nusantara,Advertising/Marketing/Promotion/PR
PT Cipta Kuliner Nusantara,Food & Beverage/Catering/Restaurant
PT Cipta Langgeng Kreasi,Construction / Building / Engineering
PT Cipta Lintas Mandiri,Computer/Information Technology (Hardware)
PT Cipta Loka Kamayangan,Entertainment/Media
PT Cipta Mahakarya Internusa,Arts/Design/Fashion
PT Cipta Maju Property,Property / Real Estate
PT Cipta Makmur Abadi,Others
PT Cipta Makmur Abadi Surabaya,Retail/Merchandise
PT Cipta Makmur Adipratama,Consumer Products/FMCG
PT CIPTA MANDIRI KONSTRUKSI,Construction/Building/Engineering
PT Cipta Mandiri Selaras,Manufacturing / Production
PT Cipta Mandiri Wirasakti,Electrical & Electronics
"PT CIPTA MAPAN LOGISTIK  (LINC GROUP - member of PT LAUTAN LUAS, Tbk.)",Transportation/Logistics
PT Cipta Mapan Logistik (Medan),Transportation/Logistics
PT Cipta Mas Perkasa,Transportation / Logistics
PT Cipta Matrasindo Jaya,Manufacturing/Production
PT Cipta Media Insani,Manufacturing / Production
PT Cipta Medya Filter,Manufacturing/Production
PT Cipta Mega Kurnia,Entertainment / Media
PT Cipta Mega Sentosa,Transportation/Logistics
PT Cipta Mentari Utama,Manufacturing/Production
PT Cipta Mitra Buana,Travel / Tourism
PT Cipta Mitra Buana (Surabaya),Travel / Tourism
PT Cipta Mitra Kualitama,Human Resources Management/Consulting
PT Cipta Mitra Kualitama (Medan),Human Resources Management / Consulting
PT Cipta Mitra Kualitama (Semarang),Human Resources Management / Consulting
PT Cipta Mitra Kualitama (Surakarta),Human Resources Management / Consulting
PT Cipta Mitra Kualitama (Yogyakarta),Human Resources Management / Consulting
PT Cipta Mortar Utama - Saint Gobain Weber Indonesia,Manufacturing/Production
PT Cipta Mufida,Arts/Design/Fashion
PT Cipta Mulia Aditama,Construction/Building/Engineering
PT Cipta Mulia Persada,Oil / Gas / Petroleum
PT Cipta Mulia Propertindo,Property / Real Estate
PT Cipta Multi Buana Perkasa,Manufacturing/Production
PT Cipta Niaga Gas,Oil / Gas / Petroleum
PT Cipta Niaga Kimiatama,Chemical/Fertilizers/Pesticides
PT Cipta Niaga Semesta,Food & Beverage / Catering / Restaurant
PT Cipta Niaga Semesta (Balikpapan),Consumer Products / FMCG
PT Cipta Nindita Nusapala,Human Resources Management / Consulting
PT Cipta Nissin Industries,Manufacturing/Production
PT Cipta Oggi Furindo (Oggi Furniture),Manufacturing/Production
PT Cipta Panel Buana,Manufacturing/Production
PT Cipta Pangan Labumas,Food & Beverage / Catering / Restaurant
PT CIPTA PANGAN MULIA,Retail/Merchandise
PT Cipta Perkasa Tunggal,Manufacturing/Production
PT Cipta Persada Anugerah Nusantara,Computer / Information Technology (Software)
PT Cipta Persada Anugerah Nusantara (Jakarta),General & Wholesale Trading
PT CIPTA PERSADA MAS,Property/Real Estate
PT Cipta Persada Multi Lestari,Construction/Building/Engineering
PT Cipta Persona Timur,Human Resources Management / Consulting
PT Cipta Pesona Karya (Soho Pancoran),Property/Real Estate
PT Cipta Piranti Sejahtera,Computer/Information Technology (Software)
PT Cipta Piranti Sukses,Computer/Information Technology (Hardware)
PT Cipta Pisonindo Internasional,Exhibitions/Event management/MICE
PT Cipta Power Service,Human Resources Management / Consulting
PT Cipta Power Service ( Bandung ),Others
PT Cipta Power Service Intercipta,Human Resources Management / Consulting
PT Cipta Prasada Gemilang,Advertising/Marketing/Promotion/PR
PT Cipta Prestasi Bintang,Education
PT Cipta Prima Abdi Manunggal,Construction / Building / Engineering
PT Cipta Prima Chemindo,BioTechnology / Pharmaceutical / Clinical research
