Perusahaan,Sektor
PT Adiguna Metalindo Abadi,Manufacturing/Production
PT Adiguna Prakarsa Mandiri,Manufacturing/Production
PT Adiguna Pratama Perkasa,General & Wholesale Trading
PT Adiguna Reksasegara,Property / Real Estate
PT Adiguna Sekawan Sejahtera,Construction/Building/Engineering
PT Adiguna Usaha Semesta,Manufacturing / Production
PT Adijaya Buanasantosa,General & Wholesale Trading
PT Adijaya Kreasi Mandiri,General & Wholesale Trading
PT Adika Citra Cemerlang (Acc Advertising),Advertising / Marketing / Promotion / PR
PT Adika Jaya Dewata,Retail/Merchandise
PT Adika Mitra Sejati,Electrical & Electronics
PT Adikamaks Edukasi Finansial,Education
PT Adikara Medica Indonesia,Architectural Services / Interior Designing
PT Adikari Wisesa Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Adikarya Dwi Teknika,"Consulting (IT, Science, Engineering & Technical)"
PT Adikarya Existama,Exhibitions / Event management / MICE
PT Adikarya Existama,Construction / Building / Engineering
PT Adikarya Sukses Indonesia,Manufacturing/Production
PT Adikon Arsi Prasada,Architectural Services/Interior Designing
PT Adikriya Intisusatya,"Consulting (IT, Science, Engineering & Technical)"
PT Adil Jaya,Manufacturing / Production
PT Adil Makmur Fajar,Chemical / Fertilizers / Pesticides
PT Adila Imperium International (Adila Group),Consumer Products / FMCG
PT Adila Prezkifarindo Duta Semarang,Advertising/Marketing/Promotion/PR
PT Adimas Bahtera Harapan,Automobile / Automotive Ancillary / Vehicle
PT Adimas Isolasitama,Polymer/Plastic/Rubber/Tyres
PT Adimas Kertajaya,Oil / Gas / Petroleum
PT Adimas Pandu Serasi,Construction/Building/Engineering
PT Adimitra Baratama Nusantara,Mining
PT Adimitra Baratama Nusantara Cab Samarinda,Mining
PT Adimitra Sukses,General & Wholesale Trading
PT Adina Multi Wahana,Manufacturing/Production
PT Adinata Global Medika,Healthcare / Medical
PT Adinata Karya Putra,Construction / Building / Engineering
PT Adinata Melodi Kreasi,Manufacturing/Production
PT Adinata Property Development,Property / Real Estate
PT Adinda Karya Wisata (HO),Travel/Tourism
PT Adiona Sejahtera Advertising,Advertising / Marketing / Promotion / PR
PT Adiparwa Baruna Sejahtera,Marine/Aquaculture
PT Adiperkasa Anugrah Pratama,Automobile/Automotive Ancillary/Vehicle
PT Adiperkasa Ekabakti Industry,Manufacturing/Production
PT Adiperkasa Warna Grafis,Printing / Publishing
PT Adiprana Sentosa Indovesco,General & Wholesale Trading
PT Adiprima Suraprinta,Manufacturing/Production
PT Adipura Mandiri Indotama,Textiles/Garment
PT Adipurna Mranata Jaya,Agricultural/Plantation/Poultry/Fisheries
PT Adiputra Agung Perkasa (IMCode),Arts/Design/Fashion
PT Adiputro Wirasejati,Manufacturing/Production
PT Adira Dinamika Multi Finance (Bali),Banking / Financial Services
PT Adira Dinamika Multi Finance Tbk,Banking/Financial Services
PT Adira Dinamika Multi Finance Tbk (Cabang Klaten),Banking / Financial Services
PT Adira Dinamika Multi Finance Tbk (Malang 2),Banking/Financial Services
PT Adira Dinamika Multi Finance Tbk (Salatiga),Banking/Financial Services
"PT Adira Dinamika Multi Finance, Tbk (Cabang Solo)",Banking / Financial Services
"PT Adira Dinamika Multi Finance,Tbk Cabang Pamekasan",Banking/Financial Services
PT Adira Dinamika Multi FinanceTbk (Samarinda),Banking / Financial Services
PT Adira Dinamika Multifinance (Cabang Pati),Banking / Financial Services
PT Adira Dinamika Multifinance Palembang,Banking / Financial Services
"PT ADIRA DINAMIKA MULTIFINANCE, TBK",Banking/Financial Services
PT Adira Kreasi Indonesia,Construction/Building/Engineering
PT Adira Quantum Multifinance,Banking/Financial Services
PT Adira Quantum Multifinance (Bandung),Banking / Financial Services
PT Adira Quantum Multifinance (Bangka Belitung),Automobile / Automotive Ancillary / Vehicle
PT Adira Quantum Multifinance (Denpasar),Banking / Financial Services
PT Adira Quantum Multifinance (Jayapura Selatan),Banking/Financial Services
PT Adira Quantum Multifinance (Kalimantan Timur),Banking/Financial Services
PT Adira Quantum Multifinance (Kediri),Banking/Financial Services
PT Adira Quantum Multifinance (Kendari),Banking/Financial Services
PT Adira Quantum Multifinance (Palembang),Banking / Financial Services
PT Adira Quantum Multifinance (Semarang),Banking / Financial Services
PT Adira Quantum Multifinance (Surabaya),Banking / Financial Services
PT Adira Quantum Multifinance Purwokerto,Banking/Financial Services
PT Adira Semesta Industry,Manufacturing/Production
PT Adirasa Selaras Abadi,Food & Beverage / Catering / Restaurant
PT Adireksa Sentosa Jaya,General & Wholesale Trading
PT Adis Dinamika Sentosa,Manufacturing/Production
PT Adis Dinamika Sentosa,Manufacturing / Production
PT Adisarana Perdana Makmur,Healthcare/Medical
PT ADISUKMA LAND DEVELOPMEN,Others
PT ADISUKMA LAND DEVELOPMENT,Property/Real Estate
PT Adisya Solusi,Consulting (Business & Management)
PT Adita Farasjaya,Human Resources Management / Consulting
PT Aditama Finance,Banking/Financial Services
PT Aditama Karya Gemilang,Property/Real Estate
PT Aditama Royal Konstruksi,Construction/Building/Engineering
PT Aditama Satrindo Internusa,Telecommunication
PT Aditama Surya Wira,Telecommunication
PT Aditana Intiperdana,Heavy Industrial/Machinery/Equipment
PT Aditara,Computer/Information Technology (Software)
PT Aditec Cakrawiyasa,General & Wholesale Trading
PT Aditec Cakrawiyasa Jogjakarta,Electrical & Electronics
PT Aditech Matra,Telecommunication
PT Aditera,Construction / Building / Engineering
PT Aditi Global Milenia,Property/Real Estate
PT Aditi Indonesia Jaya,Accounting/Audit/Tax Services
PT Aditya Agroindo,Agricultural/Plantation/Poultry/Fisheries
PT Aditya AryaPrawira,Transportation / Logistics
PT Aditya Bangun Air,Hotel/Hospitality
PT Aditya Buana Inter,Entertainment / Media
PT Aditya Jaya Abadi,Wood/Fibre/Paper
