Perusahaan,Sektor
PT Catur Sukses Langgeng Abadi,Automobile / Automotive Ancillary / Vehicle
PT Catur Sukses Makmur,Construction / Building / Engineering
PT Caturaga Tiara Persada,General & Wholesale Trading
PT Caturaga Tiara Persada (Banjarmasin),Electrical & Electronics
PT Caturdaya Gema Industri,Manufacturing/Production
PT Catureka Adikrida,Construction/Building/Engineering
PT Caturgriya Naradipa,Construction/Building/Engineering
PT Caturkarda Depo Bangunan,Retail/Merchandise
PT Caturkarsa Megatunggal,Consumer Products / FMCG
PT Caturmuda Pratama,Healthcare / Medical
PT CATURMUKTI PRATAMA,Others
PT Cava Indo Sukses Mandiri,Food & Beverage/Catering/Restaurant
PT Cava Property,Property/Real Estate
PT Cavallino Mitra Jaya,Food & Beverage / Catering / Restaurant
PT Caveo Biometric Security,Computer/Information Technology (Software)
PT CB Enterprise,General & Wholesale Trading
PT CBC Beauty Care,Grooming/Beauty/Fitness
PT CBC Indonesia,General & Wholesale Trading
PT CBC Prima,General & Wholesale Trading
PT CBRE Consultancy Services,Consulting (Business & Management)
PT CBS Cahaya Bintang Semestsa,General & Wholesale Trading
PT CBU AUTO SERVICES,Automobile/Automotive Ancillary/Vehicle
PT CC International Security,Human Resources Management / Consulting
PT CCAM Asia Pacific Money Changer,Banking/Financial Services
PT CCIC Jakarta - Tangerang Branch,Consulting (Business & Management)
PT CCL Pacific Logistic Indonesia,Transportation/Logistics
PT CCM Agripharma (Indonesia),Agricultural / Plantation / Poultry / Fisheries
PT CCM Agripharma (Medan),Chemical/Fertilizers/Pesticides
PT CCM Indonesia,Chemical/Fertilizers/Pesticides
PT CCPS,Banking/Financial Services
PT CCT Investment Indonesia,Others
PT CEBES INDONESIA,Computer/Information Technology (Software)
PT Cedefindo,Manufacturing/Production
PT Cedric Cemerlang Perkasa Express,Transportation/Logistics
PT Cekindo Bisnis Grup,General & Wholesale Trading
PT CELCIUS JAYA,Repair & Maintenance Services
PT Celebes Artha Ventura,Banking/Financial Services
PT Celebes Artha Ventura (Medan),Stockbroking / Securities
PT Celebes Artha Ventura  (Makassar),Manufacturing/Production
PT Celebes Mineral,Mining
PT Celebes Petroleum,Mining
PT Celebes Putra Prima,Manufacturing / Production
PT Celebes Trans,Transportation/Logistics
PT Celebit Circuit Technology Indonesia,Manufacturing / Production
PT Celestia Sinergi Indonesia,Computer/Information Technology (Hardware)
PT Celestia Visi Sinergi,Others
PT Cella Mega Prima,General & Wholesale Trading
PT Cellcius Indoperkasa,General & Wholesale Trading
PT Cellcius Indoperkasa,General & Wholesale Trading
PT Cellindo Inti Perkasa,Electrical & Electronics
PT Cellindo Sigmaperkasa,Manufacturing/Production
PT Cellini Design Center (Surabaya),Retail/Merchandise
PT Cellsafe Internasional,Computer / Information Technology (Software)
PT Cellsafe International,BioTechnology / Pharmaceutical / Clinical research
PT Celtec Beautika Indonesia,Grooming/Beauty/Fitness
PT Celtic,Retail / Merchandise
PT Cemaco Makmur Corporatama,Automobile/Automotive Ancillary/Vehicle
PT Cemani Karya Mandiri FNC,Accounting/Audit/Tax Services
PT Cemani Toka,Manufacturing/Production
PT Cemara Estate,Hotel/Hospitality
PT Cemara Hijau Perkasa,Food & Beverage/Catering/Restaurant
PT Cemara Indah Utama,Travel/Tourism
PT Cemara Mas Ciptarasa,Food & Beverage/Catering/Restaurant
PT Cemara Multi Pratama,Agricultural / Plantation / Poultry / Fisheries
PT Cemara Namduanta,Food & Beverage / Catering / Restaurant
PT Cemara Nusantara (Badungbali),Retail/Merchandise
PT Cemara Putra Cemerlang (Apple Tree Preschool),Education
PT Cemara Saringan,Manufacturing/Production
PT Cemara Sewu Farm,Manufacturing/Production
PT Cemara Siko Engineering Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Cement Puger Jaya Raya Sentosa,Manufacturing / Production
PT Cementaid Sales and Services Indonesia,Manufacturing/Production
PT Cementhai SCT Indonesia,General & Wholesale Trading
PT Cemerlang Abadi Jakarta,Automobile/Automotive Ancillary/Vehicle
PT Cemerlang Andalan Nusantara,Automobile/Automotive Ancillary/Vehicle
PT Cemerlang Anzilla Nusantara,"Consulting (IT, Science, Engineering & Technical)"
PT Cemerlang Global Media,Entertainment/Media
Pt Cemerlang Jaya Nusantara,Transportation/Logistics
PT Cemerlang Kencana Bandana,General & Wholesale Trading
PT Cemerlang Lestari Platindo,Manufacturing/Production
PT Cemerlang Multimedia,Entertainment / Media
PT Cemerlang Nicsonhan,Property/Real Estate
PT Cemerlang Tunggal Intikarsa,Hotel / Hospitality
PT Cemerlang Tunggal IntiKarsa (CTI Yogya),General & Wholesale Trading
PT Cemerlang Unggas Lestari,Agricultural/Plantation/Poultry/Fisheries
PT Cemex Indonesia,Mining
PT Cemindo Gemilang,Manufacturing/Production
PT Cempaka Baru Wijaya,Construction / Building / Engineering
PT Cempaka Hirina Snack,Consumer Products/FMCG
PT Cempaka Interior,Architectural Services/Interior Designing
PT Cempaka Kencana Wijaya,Manufacturing/Production
PT Cempaka Mega Mandiri,Manufacturing/Production
PT Cempaka Mitra Selaras,Travel/Tourism
PT Cempaka Motor,Automobile/Automotive Ancillary/Vehicle
PT Cempaka Pasifik Indonesia,Manufacturing / Production
PT Cempaka Tirta Nusantara,Construction/Building/Engineering
PT Cempaka Tours & Travel,Travel/Tourism
PT CEMS INDONESIA,Exhibitions/Event management/MICE
PT Cendana Bajabahari,Construction / Building / Engineering
PT Cendana Boga Rasa,Food & Beverage/Catering/Restaurant
