Perusahaan,Sektor
PT Asean Indonesia Akses,Human Resources Management/Consulting
PT Asean Motor International,Automobile / Automotive Ancillary / Vehicle
PT Aseanindo Networks Solutions,Consulting (Business & Management)
PT Asegard Panca Dinamika,General & Wholesale Trading
PT Asendabangun Persada,Property/Real Estate
PT Asesmatik Edukasi,Computer / Information Technology (Software)
PT Asfi Ilhami Royhan,Property / Real Estate
PT Asha Solusindo,R&D
PT Ashcrofindo Manunggal,Oil / Gas / Petroleum
PT Asher Tooling,Manufacturing / Production
PT Ashra Darma Wiguna,Human Resources Management/Consulting
PT Asi Namura Jaya,Construction / Building / Engineering
PT ASI Pudjiastuti Aviation (SUSI AIR),Aerospace/Aviation/Airline
PT Asia Aisin Indonesia,Manufacturing / Production
PT Asia Anugerah,Food & Beverage / Catering / Restaurant
PT Asia Bakers Solusindo,Food & Beverage/Catering/Restaurant
PT Asia Bandar Alam,Retail/Merchandise
PT ASIA BERJAYA MOBILINDO,Automobile/Automotive Ancillary/Vehicle
PT Asia Biomass Indonesia,Agricultural/Plantation/Poultry/Fisheries
PT Asia Carbon Indonesia,Environment/Health/Safety
PT Asia Citra Pratama,Textiles/Garment
PT Asia Citra Pratama (Bandung),Textiles / Garment
PT Asia Clean Energy,BioTechnology/Pharmaceutical/Clinical research
PT Asia Cocoa Indonesia,Manufacturing/Production
PT Asia Collect Indonesia,Banking/Financial Services
PT Asia Commodity Marketplace,Banking/Financial Services
PT Asia Connexindo Internasional,Transportation/Logistics
PT Asia Daya Abadi,Human Resources Management / Consulting
PT Asia Dermakos Indonesia,Grooming/Beauty/Fitness
PT Asia Development Engineering,Construction / Building / Engineering
PT Asia Digital,Manufacturing / Production
PT Asia Duta International,Transportation / Logistics
PT Asia Dwimitra Industri,Manufacturing / Production
PT Asia e-Services,"Consulting (IT, Science, Engineering & Technical)"
PT Asia Ekspres Solusi,Others
PT Asia Event Overlay,Consulting (Business & Management)
PT Asia Finance Risk,Insurance
PT Asia Fintek Teknologi,Computer/Information Technology (Software)
PT Asia Gala Kimia,Chemical / Fertilizers / Pesticides
PT Asia Garments Accesories,Retail / Merchandise
PT Asia Global  Cemerlang,General & Wholesale Trading
PT Asia Global Solusi,Computer/Information Technology (Software)
PT Asia Grand International,General & Wholesale Trading
PT Asia Group,Manufacturing/Production
PT ASIA GROW LOGISTICS,Transportation/Logistics
PT Asia Health Energi Beverages,Consumer Products / FMCG
PT Asia Hoda Indonesia,Manufacturing/Production
PT ASIA JAYA BARU,Others
PT Asia Jaya Indonesia,Manufacturing/Production
PT Asia Kapital Indonesia,Computer/Information Technology (Software)
PT Asia Kimindo Prima,Chemical/Fertilizers/Pesticides
PT Asia Kulinari Indonesia,Food & Beverage/Catering/Restaurant
PT Asia Link Airlines,Others
PT Asia Maju Mandiri,Retail/Merchandise
PT ASIA MAKMUR ABADI,Heavy Industrial/Machinery/Equipment
PT Asia Mangan Grup,Mining
PT Asia Medan Travel & Tour,Travel/Tourism
PT Asia Mega Hotelindo,Hotel/Hospitality
PT Asia Megantara Sejati,General & Wholesale Trading
PT ASIA MEGATAMA SEJAHTERA,Electrical & Electronics
PT Asia Mewah Wisata,Travel / Tourism
PT Asia Mukti Lestari,Agricultural/Plantation/Poultry/Fisheries
PT Asia Multi Energi,Construction / Building / Engineering
PT Asia Multidana Finance,Banking / Financial Services
PT Asia Multimedia Kreatif,"Consulting (IT, Science, Engineering & Technical)"
PT Asia Nusa Graha,Construction/Building/Engineering
PT Asia Outsourcing Services,Human Resources Management/Consulting
PT Asia Outsourcing Services (Bali),Human Resources Management/Consulting
PT Asia Outsourcing Services (Bandung),Human Resources Management / Consulting
PT Asia Outsourcing Services (Palembang),Human Resources Management / Consulting
PT Asia Outsourcing Services (Pekanbaru),Human Resources Management / Consulting
PT Asia Outsourcing Services (Semarang),Human Resources Management / Consulting
PT Asia Outsourcing Services (Surabaya),Human Resources Management / Consulting
PT Asia Outsourcing Services (Yogyakarta),Human Resources Management / Consulting
PT Asia Outsourcing Services Cabang Medan,Human Resources Management/Consulting
PT Asia Pacific Artha Sinergi,Advertising / Marketing / Promotion / PR
PT Asia Pacific Fibers (Jakarta),Manufacturing / Production
PT Asia Pacific Fibers Tbk,Manufacturing/Production
PT Asia Pacific Fibers Tbk,Manufacturing/Production
PT Asia Pacific Fibers Tbk(Performance Fabrics Division),Polymer / Plastic / Rubber / Tyres
PT Asia Pacific Fortuna Sari,Manufacturing/Production
PT Asia Pacific Furnindo,Manufacturing / Production
PT Asia Pacific Makmur,Automobile / Automotive Ancillary / Vehicle
PT Asia Pacific Marketing International,Chemical/Fertilizers/Pesticides
PT Asia Pacific Ventura,Banking/Financial Services
PT Asia Palem Lestari,Agricultural/Plantation/Poultry/Fisheries
PT Asia Panelmas Indonesia,Manufacturing/Production
PT Asia Paper Mills,Manufacturing / Production
PT Asia Paperindo Perkasa,Wood / Fibre / Paper
Pt Asia Pasific fibers tbk,Others
PT Asia Pasifik Kopi,Others
PT Asia Penta Garment,Textiles/Garment
PT Asia Perdana Mesinindo,Manufacturing/Production
PT Asia Petrocom Services,Mining
PT Asia Pramulia (Surabaya),Manufacturing/Production
PT Asia Pratama Lintas Karya,"Consulting (IT, Science, Engineering & Technical)"
PT Asia Pratama Walindo,Manufacturing/Production
PT Asia Prima Konjac,Manufacturing/Production
PT Asia Prima Packaging,Manufacturing/Production
PT Asia Prospects,Consulting (Business & Management)
