Perusahaan,Sektor
PT Bentara Dirgantara,Construction/Building/Engineering
PT Bentara Sinergi Multi Finance Unit Karanganyar,Banking / Financial Services
PT Bentara Sinergies Multifinance (Bess Finance) Solo,Banking / Financial Services
PT Bentara Sinergies Multifinance (Bess Finance) Yogyakarta,Banking / Financial Services
PT Benteler Distribution Indonesia,General & Wholesale Trading
PT Benteng Api Technic,Manufacturing/Production
PT Benteng Indo Raya,Construction/Building/Engineering
PT Benteng Jasa Indonesia,Consulting (Business & Management)
PT Benteng Mas Abadi,Manufacturing/Production
PT Benteng Multi Indotama,Retail/Merchandise
PT Benteng Perkasa Indonesia,Transportation/Logistics
PT Bento Warrior Indonesia,Food & Beverage / Catering / Restaurant
PT Bentuk Metakreasi,Arts/Design/Fashion
PT Bentuk Warna Citra,Advertising/Marketing/Promotion/PR
PT Bentz Jaz Indonesia,General & Wholesale Trading
PT Benua Andalan Samudera,Consumer Products/FMCG
PT Benua Cakra Petrolindo,Heavy Industrial/Machinery/Equipment
PT BENUA GREEN ENERGY,Others
PT Benua Hamparan Luas - Debenhams Dept Store,Retail/Merchandise
PT Benua Kencana Makmur,Polymer / Plastic / Rubber / Tyres
PT Benua Mining,Mining
PT Benua Nusantara,Human Resources Management / Consulting
PT Benua Penta Global,Food & Beverage/Catering/Restaurant
PT Benua Samudera Kargo,Transportation/Logistics
PT Benua Usaha Lestari Kertas,Manufacturing/Production
PT Benuamas Sukses Anugerah,Grooming/Beauty/Fitness
PT Benzine Indonesia Perkasa,Oil/Gas/Petroleum
PT Beon Intermedia,Computer/Information Technology (Hardware)
PT Beonskin Pesona Indonesia,Healthcare/Medical
PT Berani Maju Sejahtera,Retail / Merchandise
PT Berastagi Bintang Asia,Hotel/Hospitality
PT Berau Coal,Mining
PT Berau Coal Energy Tbk,Mining
PT BERCA BUANA SAKTI,Construction/Building/Engineering
PT Berca Cakra Teknologi,Computer / Information Technology (Hardware)
PT Berca Cakra Teknologi (Makassar),Others
PT Berca Cakra Teknologi (Semarang),Computer/Information Technology (Software)
PT Berca Carrier Indonesia,Heavy Industrial/Machinery/Equipment
PT Berca Computel Cabang Bali,Manufacturing / Production
PT Berca Global Access,Telecommunication
PT Berca Global Access (Makassar),Computer / Information Technology (Software)
PT Berca Hardayaperkasa (hinet),Telecommunication
PT Berca Mandiri Perkasa,Construction/Building/Engineering
PT Berca Schindler Lifts,Manufacturing/Production
PT Berca Sportindo,Retail / Merchandise
PT Berca Sportindo (The Grand Palace),Construction / Building / Engineering
