Perusahaan,Sektor
PT Aditya Mandiri Sejahtera,Retail/Merchandise
PT Aditya Mandiri Sejahteraa,Others
PT Aditya Perdana Elektrindo,Telecommunication
PT Aditya Sarana Graha,Construction/Building/Engineering
PT Aditya Sarana Graha,Retail/Merchandise
PT Aditya Sejahtera Graha,Electrical & Electronics
PT Aditya Sentana Agro,Agricultural/Plantation/Poultry/Fisheries
PT Aditya Sriwijaya,General & Wholesale Trading
PT Aditya Sukses Gemilang,Manufacturing/Production
PT Aditya Tirta Renata (Astana Lifestyle),Hotel / Hospitality
PT Aditya Wijaya Artha,Banking / Financial Services
PT Adiwarna Anugerah Abadi,Electrical & Electronics
PT Adiwarna Pelangi,Arts/Design/Fashion
PT ADIWIRA SEMPANA,Food & Beverage/Catering/Restaurant
PT Adiwira Sempurna,Consulting (Business & Management)
PT Adiwisesa Mandiri BPI,Construction/Building/Engineering
PT Adiyasa Abadi,Construction / Building / Engineering
PT Adiyasa Wicaksana,"Consulting (IT, Science, Engineering & Technical)"
PT Adji Bayu Cipta,Heavy Industrial / Machinery / Equipment
PT Adji Sobar Indonesia,Manufacturing / Production
PT Adlink Sinemedia Indonesia,Advertising/Marketing/Promotion/PR
PT ADM Cocoa,General & Wholesale Trading
PT ADM Indonesia Trading And Logistic,General & Wholesale Trading
PT Admart Indonesia,Advertising / Marketing / Promotion / PR
PT Administrasi Medika,Healthcare/Medical
PT Admosphere Creative Communication,Advertising / Marketing / Promotion / PR
PT Adnyana,Transportation/Logistics
PT Adonai Alfa Omega,Food & Beverage/Catering/Restaurant
PT Adonai Pialang Asuransi,Insurance
PT Adonan Kesayangan Indonesia,Food & Beverage/Catering/Restaurant
PT Adonara Bakti Bangsa,Human Resources Management/Consulting
PT Adonara Propertindo Land,Property / Real Estate
PT Adovasz UP45,"Consulting (IT, Science, Engineering & Technical)"
PT ADP Logistics Mandiri Indonesia,Transportation / Logistics
PT Adplanet Daiko Indonesia,Advertising/Marketing/Promotion/PR
PT AdPlus Digital Solusindo,Computer / Information Technology (Software)
PT ADR Agro,Manufacturing/Production
PT Adri Utama Karya,Food & Beverage / Catering / Restaurant
PT Adri Utama Karya Medan,Food & Beverage / Catering / Restaurant
PT Adriatica,Apparel
PT Adrinusa Esatama,Oil/Gas/Petroleum
PT ADS KOMUNIKASI INDONESIA,Advertising/Marketing/Promotion/PR
PT Adscens Prima Solusindo,Consulting (Business & Management)
PT Adsec Global Indonesia,Accounting/Audit/Tax Services
PT Adskom Indonesia,Advertising/Marketing/Promotion/PR
PT Adstars Media Pariwara,Telecommunication
PT Adstars Media Pariwara,Advertising/Marketing/Promotion/PR
PT Adtek Trading Indonesia,Manufacturing/Production
PT Adulam Namora Wisata,Travel / Tourism
PT Adus Arto (Gading Indah Hotel),Hotel/Hospitality
PT Advance Intelligence Indonesia,Banking/Financial Services
PT Advance Marketing and Services,Agricultural / Plantation / Poultry / Fisheries
PT Advance Medicare Corpora,Healthcare / Medical
PT Advance Stabilindo Industry,Chemical / Fertilizers / Pesticides
PT Advanced Career Indonesia (Bandung),Human Resources Management / Consulting
PT Advanced Career Indonesia (Medan),Human Resources Management / Consulting
PT Advanced Career Indonesia (Semarang),Human Resources Management / Consulting
PT Advanced Learning Indonesia,Education
PT Advanced Offshore Services,Oil/Gas/Petroleum
PT Advanced Packaging Solution,General & Wholesale Trading
PT Advanced Power Tech,Transportation / Logistics
PT Advanced Technology Solution,Computer/Information Technology (Software)
PT Advancednet Indonesia,Telecommunication
PT Advansia Indotani,Chemical/Fertilizers/Pesticides
PT Advantage SCM,Computer/Information Technology (Software)
PT Advantech International,"Consulting (IT, Science, Engineering & Technical)"
PT Advantel Nusantara,Telecommunication
PT Advantica Prima Indonesia,Chemical/Fertilizers/Pesticides
PT Advatama Niaga,Advertising / Marketing / Promotion / PR
PT Advent Niaga Prakarsa,Others
PT Adventure Spirit (Canyoning),Sports
PT Adventure Tour & Travel Indonesia,Travel/Tourism
PT Advics Indonesia,General & Wholesale Trading
PT ADVICS Manufacturing Indonesia,Manufacturing/Production
PT Advik Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Advika Media Kreasi,Advertising/Marketing/Promotion/PR
PT Advindo Kikaku,Printing/Publishing
PT Advis Consulting Indonesia,Consulting (Business & Management)
PT Advis Kapital,Banking/Financial Services
PT Advisindo Artistika,Advertising/Marketing/Promotion/PR
PT Adways Indonesia,Advertising / Marketing / Promotion / PR
PT Adya Graha,"Consulting (IT, Science, Engineering & Technical)"
PT Adya Tours - Sahabat Tour & Travel,Travel/Tourism
PT Adyabina Putramas,Polymer/Plastic/Rubber/Tyres
PT Adyaboga Pranata Industries,Manufacturing / Production
PT Adyaceda Amandelis,General & Wholesale Trading
PT Adyaeduka Dinamika,Education
PT Adyajati Lestari,General & Wholesale Trading
PT Adyatama Sentosa,Accounting/Audit/Tax Services
PT Adyatma Adi Osada,Healthcare/Medical
PT Adyawinsa Plastic Industry Karawang,Manufacturing/Production
PT Adyawinsa Sekisui Techno Molding,Manufacturing/Production
PT Adyawinsa Stamping Industry,Manufacturing / Production
PT AE MATERIAL HANDLING SYSTEMS (BALIKPAPAN),Heavy Industrial / Machinery / Equipment
PT Aecom Indonesia (Aecom Asia),Education
PT Aegin Prima Solusi,"Consulting (IT, Science, Engineering & Technical)"
PT Aegis Finansia Solusi,Consulting (Business & Management)
PT Aegis Logistics,Transportation/Logistics
PT Aegis Ultima Teknologi,Manufacturing/Production
PT Aek Simonggo Energy,Electrical & Electronics
