Perusahaan,Sektor
PT Bina Fajar Estetika (Tuneeca),Arts/Design/Fashion
PT Bina Flora Lestari,Retail/Merchandise
PT Bina Gemilang Daya Perkasa,Manufacturing / Production
PT Bina Global Transport,Transportation/Logistics
PT Bina Guna Kimia (Semarang),BioTechnology / Pharmaceutical / Clinical research
PT Bina Ikhsan Tunggal,Consumer Products / FMCG
PT Bina Indocipta Andalan,Consulting (Business & Management)
PT Bina Indonusa System,Computer/Information Technology (Hardware)
PT Bina Informasi Optima Solusindo,Computer/Information Technology (Software)
PT Bina Infrastructur Nusantara,Consumer Products / FMCG
PT Bina Inti Dinamika,Hotel/Hospitality
PT Bina Inti Sejahtera,Manufacturing / Production
PT Bina Investama Infonet,Banking/Financial Services
PT BINA JASA ABADI KARYA,Others
PT Bina Karya (Persero),Property / Real Estate
PT Bina Karya Prima,Consumer Products/FMCG
PT Bina Kerja cemerlang,Human Resources Management / Consulting
PT Bina Kreatif Swakarsa,Construction / Building / Engineering
PT Bina Kreativ Berkah (zallatra),Retail/Merchandise
PT Bina Langgeng Lestari,Retail / Merchandise
PT Bina Langgeng Optima Kreasi,Transportation / Logistics
PT Bina Literasi Indonesia (I CAN READ),Education
PT Bina Mahasiswa Indonesia (Liga Mahasiswa),General & Wholesale Trading
PT Bina Maju Bangsa (Bent Tree School),Education
PT Bina Maju Tetap Jaya,Electrical & Electronics
PT Bina Manajemen Konsultama,Consulting (Business & Management)
PT Bina Mandiri Computama,"Consulting (IT, Science, Engineering & Technical)"
PT Bina Mandiri Konsultindo,Consulting (Business & Management)
PT Bina Mandiri Mulia Raharja,Grooming / Beauty / Fitness
PT Bina Mandiri Propertindo,Property/Real Estate
PT Bina Manunggal Bersama,Electrical & Electronics
PT Bina Media Perintis (Medan),Education
PT Bina Media Tenggara (The Jakarta Post),Printing/Publishing
PT Bina Mega,Property/Real Estate
PT Bina Megah Indowood,Others
PT Bina Men Diri Karya,Property/Real Estate
PT Bina Mentari Tunggal,Manufacturing / Production
PT Bina Mitra Indosejahtera,Construction/Building/Engineering
PT Bina Niaga Multiusaha,Manufacturing/Production
PT Bina Nusantara Perkasa,Marine/Aquaculture
PT Bina Nusantara Raya,Property/Real Estate
PT Bina Panca Potensia,Consulting (Business & Management)
PT Bina Patra Bersama,Oil/Gas/Petroleum
PT Bina Pengelola Limbah Industri,Environment / Health / Safety
PT Bina Persada Jaya,Education
PT Bina Pertiwi,Heavy Industrial/Machinery/Equipment
PT Bina Plaspac Indonesia,Manufacturing / Production
PT Bina Putra Bangsa,Education
PT Bina Putra Gemilang,Education
PT Bina Rasa Karya,Education
PT Bina Rasano Engineering,Repair & Maintenance Services
PT Bina Rekacipta Utama (BiRU),Oil/Gas/Petroleum
PT Bina Rencana Agung,Property/Real Estate
PT Bina Resik Utama,General & Wholesale Trading
PT Bina San Prima (Batam),General & Wholesale Trading
PT Bina San Prima (makasar),BioTechnology / Pharmaceutical / Clinical research
PT Bina San Prima (Malang),BioTechnology / Pharmaceutical / Clinical research
PT Bina San Prima (Pekanbaru),BioTechnology / Pharmaceutical / Clinical research
PT Bina San Prima (semarang),BioTechnology / Pharmaceutical / Clinical research
PT Bina San Prima (Sukabumi),BioTechnology / Pharmaceutical / Clinical research
PT Bina San Prima (Tasikmalaya),Healthcare / Medical
PT Bina Sarana Dirgantara,Construction/Building/Engineering
PT Bina Sarana Inti Sejahtera,Construction / Building / Engineering
PT Bina Sarana Putra,Heavy Industrial / Machinery / Equipment
PT Bina Sarana Sentosa,Food & Beverage / Catering / Restaurant
PT Bina Sarana Sukses,Mining
PT BINA SARANA SUKSES,Mining
PT Bina Satria Abadi Sentosa,Wood/Fibre/Paper
PT Bina Sehat,Healthcare / Medical
PT Bina Selera Mandiri,Food & Beverage/Catering/Restaurant
PT Bina Sinar Amity,Transportation/Logistics
PT Bina Solusi Consulting,Accounting/Audit/Tax Services
PT Bina Sukses Karya Mandiri,Human Resources Management / Consulting
PT Bina Sukses Manusatama,Consulting (Business & Management)
PT Bina Sumberdaya Optima,Human Resources Management / Consulting
PT Bina Talenta,Human Resources Management/Consulting
PT Bina Talenta (Surabaya),Consulting (Business & Management)
PT Bina Talenta Balikpapan,Human Resources Management / Consulting
PT BINA TALENTA JOGJA,Others
PT Bina Tata Wista (Taman Bhagawan),Hotel/Hospitality
PT Bina Tirta Indonesia,Others
PT Bina Tunggal Express,Transportation / Logistics
PT Bina Upaya Semesta,Telecommunication
PT Bina Usaha Globalindo Mitra Abadi,Manufacturing/Production
PT Bina Usaha Mandiri Mizusawa,Manufacturing/Production
PT Bina Usaha Mandiri Sejahtera,Retail/Merchandise
PT Bina Usaha Maritim Indonesia,Marine / Aquaculture
PT Bina Usaha Nasional Indonesia,Entertainment/Media
PT Bina Usaha Sejahtera,Manufacturing/Production
PT Bina Utama Konsultama,Accounting/Audit/Tax Services
PT Bina Utama Perkasatama,General & Wholesale Trading
PT Bina Utama Sakti,Human Resources Management/Consulting
PT Bina Utama Surya (BINUSA),Consumer Products / FMCG
PT Bina Wahana Pusaka,Hotel/Hospitality
PT Bina Wahana Pusaka (Sanghyang Indah Spa Resort Cab Banten),Hotel/Hospitality
PT Binaartha Parama,Security / Law Enforcement
PT Binaartha Sekuritas,Banking/Financial Services
PT Binabakti Niagaperkasa,General & Wholesale Trading
PT Binabusana Internusa Pulogadung,Retail/Merchandise
PT Binacipta Adibuana,Consumer Products / FMCG
