Perusahaan,Sektor
PO GP Mobil,Automobile / Automotive Ancillary / Vehicle
PO Handoyo Group,Transportation/Logistics
PO Karya Jasa,Transportation / Logistics
PO Kemenangan Transport,Transportation / Logistics
PO Kramat Djati,Transportation / Logistics
Pockethp.com,Telecommunication
Pod Chocolate (PT Bali Coklat),Manufacturing/Production
Podomoro University,Education
Podountung,Retail/Merchandise
Point Break,Apparel
Point Home Living,Architectural Services/Interior Designing
Point Plus Property,Property/Real Estate
Point Property,Property/Real Estate
Point Spa,Grooming / Beauty / Fitness
POISE Aesthetic & Soul Clinic,Healthcare/Medical
POJOK NASI GOANG Resto,Food & Beverage/Catering/Restaurant
Pokey Studio,Food & Beverage/Catering/Restaurant
Poko Tots,Retail/Merchandise
POLAR,Heavy Industrial/Machinery/Equipment
Polaris,Retail/Merchandise
POLARIS,Computer / Information Technology (Software)
Polaris FM Magelang,Advertising/Marketing/Promotion/PR
Polaris Hotel,Hotel / Hospitality
poliplas group,Others
polista,Retail/Merchandise
Politeknik Caltex Riau (PCR),Education
Politeknik Indonusa Surakarta,Education
Politeknik Internasional Bali,Education
Politeknik Krakatau,Education
Politeknik LP3i Jakarta - Kampus Pasar Minggu,Education
Politeknik LP3I Jakarta Kampus Cikarang,Education
Politeknik LP3I Kampus Kramat,Education
Politeknik Manufaktur Astra,Education
Politeknik Negeri Bali (CDC),Education
Politeknik Negeri Balikpapan,Education
Politeknik Negeri Batam,Education
Politeknik Negeri Bengkalis,Education
Politeknik Negeri Jakarta,Education
politeknik negeri lhoksumawe,Others
Politeknik Negeri Subang,Others
Politeknik Pajajaran ICB Bandung,Education
Politeknik Perkapalan Negeri Surabaya,Education
Politeknik SOCA (IMI),Education
Politeknik Trisiladharma,Education
Politeknik Tugu Jakarta,Education
Politeknik ubaya,Education
Pollux Properties,Property/Real Estate
Polmer simarmata,Others
Pom Pom School (Bali),Education
Pomen Technologies,Others
Ponders Comp,Computer / Information Technology (Hardware)
Ponders Computer,Computer / Information Technology (Hardware)
Pondok Citrarasa KOKIKU Ae,Food & Beverage/Catering/Restaurant
Pondok Daud MusiCare,Education
Pondok Gemes,Food & Beverage/Catering/Restaurant
PONDOK KELAPA RESTO,Food & Beverage / Catering / Restaurant
Pondok Kemangi,Food & Beverage / Catering / Restaurant
Pondok Kuring Restaurant,Food & Beverage / Catering / Restaurant
Pondok Lebah,Food & Beverage / Catering / Restaurant
Pondok Makan dan Pemancingan Langgeng Sari Mbulu,Food & Beverage / Catering / Restaurant
Pondok Makan Pelem Golek,Food & Beverage / Catering / Restaurant
Pondok Pesantren Baitul Quran Sragen,Education
Pondok Tjandra Indah,Property/Real Estate
PONG - ASI Delivery,Transportation / Logistics
Ponny Ekspress Suksestama ( Bisnit Unit Surveyor),Accounting/Audit/Tax Services
Pool Kramat Jati,Others
Poongsan Corporation,Manufacturing/Production
Pop Con Asia,Entertainment/Media
Pop Inc Animation Studio,Arts/Design/Fashion
POP Pilates Studio,Sports
Popay Montessori Preschool,Education
Popolamama Indonesia,Food & Beverage/Catering/Restaurant
Poppy Dharsono Fashion,Arts/Design/Fashion
Popsy T-shirt,Arts/Design/Fashion
Popsy tshirt,Others
population education salmon rays had,Others
Populi design,Others
Porence,Education
Porkies Gourmet Meats (Jakarta),Agricultural/Plantation/Poultry/Fisheries
Porky Resto,Others
Porong Mandiri,Food & Beverage/Catering/Restaurant
Porong Wei Resto,Food & Beverage / Catering / Restaurant
Porta Resto & Lounge,Food & Beverage/Catering/Restaurant
Porto’s Bakery,Food & Beverage/Catering/Restaurant
Portrait STUDIO,Entertainment/Media
Posco Daewoo Corporation,General & Wholesale Trading
Posco E&C - Totalindo J/O,Construction/Building/Engineering
"POSCO Engeering Co.,Ltd",Construction / Building / Engineering
Posco P&S Jakarta,General & Wholesale Trading
Posco Plantec,Construction/Building/Engineering
Posco South Asia,Others
Pose Studio,Arts / Design / Fashion
Positive,Exhibitions / Event management / MICE
Potentia Preschool,Education
Poudre Salon & Beauty,Grooming/Beauty/Fitness
Poverty Reduction Support Facility,Non-Profit Organisation / Social Services / NGO
POVILO,Retail/Merchandise
Powder Room,Grooming/Beauty/Fitness
Powdergalid,Healthcare/Medical
Power Parts Engineering Pte Ltd,Heavy Industrial / Machinery / Equipment
