Perusahaan,Sektor
PT Agung Raya,Transportation/Logistics
PT Agung Remittance Global,Banking / Financial Services
PT Agung Saridewi Mandiri,Property/Real Estate
PT Agung Sarwa Luwih,Construction / Building / Engineering
PT Agung Sejahtera,Manufacturing / Production
PT Agung Sejahtera Sidoraharjatex,Textiles/Garment
PT Agung Sukses Abadi,General & Wholesale Trading
PT Agung Sukses Makmur,Healthcare/Medical
PT Agung Tunggal Prakarsa,Transportation/Logistics
PT Agung Utama Persada,"Consulting (IT, Science, Engineering & Technical)"
PT Agung Wahana Indonesia,Hotel/Hospitality
PT Agungwaluya Kuta Pengembang,Property/Real Estate
PT Agusta Mitra Marketama,Human Resources Management / Consulting
PT AGX Logistics Indonesia,Transportation/Logistics
PT Agx Logistics Indonesia (Surabaya),Transportation / Logistics
PT Ahasa Prima Nusa,Transportation / Logistics
PT Ahendo Inti Perdana,Arts/Design/Fashion
PT Ahha Nalar Diagonal,Consumer Products/FMCG
PT Ahlers Thoeng Indonesia,Transportation/Logistics
PT Ahsana Properti Syariah,Property/Real Estate
PT Ai Vacation Tour & Travel,Travel/Tourism
PT AIA Financial,Insurance
PT AIA FINANCIAL,Insurance
PT AIA Financial Bandung,Insurance
PT AIA Financial Div - Agency,Banking/Financial Services
PT AIA Star 1 Agency (Makassar),Banking/Financial Services
PT Aibi Indonesia,Manufacturing / Production
PT Aica Indonesia,Manufacturing/Production
PT Aica Mugi Indonesia,Manufacturing/Production
PT Aichikiki Autoparts Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Aicon Global Indonesia,Consulting (Business & Management)
PT AIDA Indonesia,General & Wholesale Trading
PT Aida Infini Maksima (Aida Consultant),Human Resources Management/Consulting
PT Aida Tourindo Wisata,Travel/Tourism
PT AIDC Technology Indonesia (AIDC group),Computer/Information Technology (Software)
PT Aidea Media Kreasi,Others
PT AIFA GLOBALINDO,Education
PT Aifa Health International,BioTechnology / Pharmaceutical / Clinical research
PT Aifa Mitra Sukses,Retail / Merchandise
PT AIG Insurance Indonesia,Insurance
PT AIHO INDAH (Asean International Hotel Medan),Hotel / Hospitality
PT AIM Power Global Solution,Construction / Building / Engineering
PT Aimfood Manufacturing Indonesia,Food & Beverage / Catering / Restaurant
PT Aimnext Indonesia,Consulting (Business & Management)
PT AIMS Perdana,Consulting (Business & Management)
PT AIMS Perdana Semarang,Consulting (Business & Management)
PT Aino Indonesia,Computer/Information Technology (Software)
PT Air Antariksa Travel,Travel / Tourism
PT Air Drilling,Oil/Gas/Petroleum
PT Air Duct Panelindo,Manufacturing/Production
PT Air Energy Indonesia,Human Resources Management/Consulting
PT Air Hidup,Computer / Information Technology (Hardware)
PT Air Jernih,Agricultural/Plantation/Poultry/Fisheries
PT Air Solusi,Others
PT Air Sunning,Advertising/Marketing/Promotion/PR
PT Air Surya Radiator,Manufacturing/Production
PT Airblast Equipment Indonesia,General & Wholesale Trading
PT Airborne Informatics,Consulting (Business & Management)
PT Airbus DS Indonesia,Aerospace/Aviation/Airline
PT Airbus Helicopters Indonesia,Aerospace/Aviation/Airline
PT Airbus Helicopters Indonesia,Others
PT Aircond Pro Indonesia,Accounting/Audit/Tax Services
PT Aircool Sejahtera,"Consulting (IT, Science, Engineering & Technical)"
PT Airestromen,Environment/Health/Safety
PT Airfast Indonesia,Aerospace/Aviation/Airline
PT Airindo Mitra Utama,Retail / Merchandise
PT Airindo Sakti,General & Wholesale Trading
PT Airindo Sentra Medika,Healthcare / Medical
PT Airindo Sentra Medika,Healthcare/Medical
PT Airkon Pratama,Construction/Building/Engineering
PT Airlangga Media Cakra Nusantara,Entertainment / Media
PT Airlines GSA Indonesia,Transportation/Logistics
PT Airlock Indonesia Jaya Raya,General & Wholesale Trading
PT Airmas Asri,Architectural Services/Interior Designing
PT Airmas International,Food & Beverage/Catering/Restaurant
PT Airmas Perkasa,General & Wholesale Trading
PT Airspan Networks Indonesia,Telecommunication
PT Airtec System Indonesia,Computer / Information Technology (Hardware)
PT Aisan Nasmoco Industri,Automobile / Automotive Ancillary / Vehicle
PT Aisance Indonesia,Others
PT Aisensum Bigdata Analytics,"Consulting (IT, Science, Engineering & Technical)"
PT Aisin Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Aisin Indonesia Automitive Plant,Others
PT Aisin Indonesia Automotive,Manufacturing / Production
Pt aisin takaoka indonesia,Others
PT Aiti Investment,"Consulting (IT, Science, Engineering & Technical)"
PT Aivon Mediatama  ( Batavianet ),Computer/Information Technology (Software)
PT Aivoria Indonesia,Grooming / Beauty / Fitness
PT AJ Asia,Arts / Design / Fashion
PT AJ Bringin Jiwa Sejahtera (Cabang Jakarta 03),Banking/Financial Services
PT AJ Central Asia Raya (Medan),Insurance
PT AJ Central Asia Raya(Surabaya),Insurance
PT AJ Sequislife (Cab Surabaya 2),Insurance
PT AJ Sequislife (Yogyakarta),Insurance
PT AJ Sequislife Cabang Surabaya 3,Insurance
PT AJAIB TTX Solusi (jakarta),Computer/Information Technology (Software)
PT AJBS Fasteners,General & Wholesale Trading
PT AJBS Group,Retail / Merchandise
PT AJEINDONESIA,Manufacturing/Production
PT Aji Ichiban Indonesia,Food & Beverage/Catering/Restaurant
