Perusahaan,Sektor
PT Adhikarisma Pratama,Manufacturing / Production
PT Adhikarsa Putra Pratama,Construction / Building / Engineering
PT Adhikarya Cipta Persada,Construction / Building / Engineering
PT Adhiloka Shobat Sewita,Property/Real Estate
PT Adhimega Kreasi Cipta (Bandung),Construction / Building / Engineering
PT Adhimitra Sejati,Architectural Services/Interior Designing
PT Adhimix Precast Indonesia,Construction / Building / Engineering
PT Adhinata Karya Marmer,Manufacturing / Production
PT Adhinusa Lestari Jaya,Agricultural/Plantation/Poultry/Fisheries
PT Adhipa Satya Defendo,General & Wholesale Trading
PT Adhipatama Anggada,Construction / Building / Engineering
PT ADHIRAJASA BANGUN MANDIRI,"Consulting (IT, Science, Engineering & Technical)"
PT Adhireksa Inticor,Manufacturing / Production
PT Adhireksa Inticor (Pekanbaru),Manufacturing / Production
PT ADHIREKSA MANDIRI INDONET,"Consulting (IT, Science, Engineering & Technical)"
PT Adhisakti Solusi Komputindo,Computer/Information Technology (Software)
PT Adhisatya Group,Property/Real Estate
PT Adhisatya Indonesia,Consumer Products / FMCG
PT Adhita Nikel Indonesia,Construction/Building/Engineering
PT Adhitama Gemilang Rivomas,Construction/Building/Engineering
PT Adhitama Grahamas,Others
PT Adhitama Mandiri,Others
PT Adhitya Inti Graha,Consulting (Business & Management)
PT Adhitya Mandiri Pratama,Computer / Information Technology (Hardware)
PT Adhitya Mitra Graha,Manufacturing/Production
PT Adhiwangsa Kirana Cakrawala,Transportation/Logistics
PT Adhiwira Gelora Perkasa,Construction/Building/Engineering
PT Adhouse Clarion Events,Advertising/Marketing/Promotion/PR
PT Adhouse Indonesia Cipta,Advertising/Marketing/Promotion/PR
PT Adhy Tama Cipta Kreasi,Advertising / Marketing / Promotion / PR
PT Adhya Bumi Batam,Construction / Building / Engineering
PT Adhya Graha Kencana,General & Wholesale Trading
PT Adhya Mahkota Golf Sukajadi,Sports
PT Adhya Tirta Batam,Manufacturing / Production
PT Adhyaksa Persada Indonesia,Construction/Building/Engineering
PT Adi Antara Asia,Insurance
PT Adi Bumi Jaya,Property/Real Estate
PT Adi caraka Tirta Containerline,Transportation/Logistics
PT Adi Caraka Tirta Containerline (Tangerang ),Transportation/Logistics
PT Adi Caraka Tirta Containerline Surabaya,Transportation/Logistics
PT Adi Citra Anggana,General & Wholesale Trading
PT Adi Citra Putra Buana,Education
PT Adi Consulting,"Consulting (IT, Science, Engineering & Technical)"
PT Adi Data Informatika,"Consulting (IT, Science, Engineering & Technical)"
PT Adi Graha Elegan Indonesia,Architectural Services/Interior Designing
PT Adi Group Technology Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Adi Inti Mandiri,Computer / Information Technology (Software)
PT Adi Inti Mandiri Solusi,"Consulting (IT, Science, Engineering & Technical)"
PT Adi Jaya Naturindo,General & Wholesale Trading
PT Adi Kencana Niagatama,Construction/Building/Engineering
PT Adi Konsulindo,Consulting (Business & Management)
PT Adi Media Expertindo,Computer/Information Technology (Software)
PT Adi Mitra Sentosa,Computer/Information Technology (Software)
PT Adi Murti,Construction / Building / Engineering
PT Adi Nusa Glory,Retail/Merchandise
PT Adi Parama Wardhana,Consumer Products/FMCG
PT Adi Putra Manggala,Construction/Building/Engineering
PT Adi Reka Mandiri,Manufacturing/Production
PT Adi Sampoerna,Retail / Merchandise
PT Adi Sarana Armada (Bali),Transportation/Logistics
PT Adi Sarana Armada (Semarang),Transportation / Logistics
PT Adi Sarana Armada cab Solo,Others
PT Adi Sarana Armada Tbk,Transportation/Logistics
"PT Adi Sarana Armada, Tbk",Automobile / Automotive Ancillary / Vehicle
PT Adi Satya Sentosa,Heavy Industrial/Machinery/Equipment
pt adi sekses abadi,Others
PT Adi Surya Amartya,Accounting/Audit/Tax Services
PT Adi Surya Sempurna,Manufacturing/Production
PT Adi Teknik Karya Bakti,"Consulting (IT, Science, Engineering & Technical)"
PT Adi Visi Kreasi Indonesia,General & Wholesale Trading
PT Adi Widya Pratama,Food & Beverage / Catering / Restaurant
PT Adian Lasalle College International,Education
PT Adiana Mitra Sejahtera,Textiles/Garment
PT Adiarsa Kencana Teknik,Heavy Industrial / Machinery / Equipment
PT Adiartha Swabuana (Jakarta),Human Resources Management/Consulting
PT Adib Global Food Supplies,Food & Beverage/Catering/Restaurant
PT Adib Global Food Supplies,Food & Beverage/Catering/Restaurant
PT Adibrata Optima Solusi,Consulting (Business & Management)
PT Adibuana Sari Utama,Mining
PT Adicipta Carsani Ekakarya,Human Resources Management/Consulting
PT Adicipta Griya Sejati,Property/Real Estate
PT Adicipta Inovasi Teknologi,Computer/Information Technology (Software)
PT Adicipta Karya Hernanda,Construction/Building/Engineering
PT Adicipta Warinet Jaya,Exhibitions/Event management/MICE
PT Adicitra Bhirawa,Manufacturing/Production
PT Adidaya Abadi Sentosa,General & Wholesale Trading
PT Adidaya Andalan Asia,Manufacturing/Production
PT Adidaya Dikara Intan,Property/Real Estate
PT Adidaya Madani,Food & Beverage / Catering / Restaurant
PT Adidaya Mitra Korpora,Consulting (Business & Management)
PT Adidaya Reksa,Construction/Building/Engineering
PT Adidaya Tangguh,Mining
PT Adidaya Tangguh (Luwuk),Mining
PT AdidayaTangguh,Others
PT Adidi Citra Estetika,Others
PT Adient Automotive Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Adigraha Ayodya Pertiwi,Construction/Building/Engineering
PT Adigraha Wiranusa,General & Wholesale Trading
PT Adiguna Eka Sejahtera,Chemical/Fertilizers/Pesticides
PT Adiguna Label Indonesia,Printing/Publishing
