Perusahaan,Sektor
PT Aji Saka (consultant technic),"Consulting (IT, Science, Engineering & Technical)"
PT Ajidharma Corporindo,Chemical/Fertilizers/Pesticides
PT Ajisaka Inti,Construction / Building / Engineering
PT Ajisetya Permana,Oil / Gas / Petroleum
PT Ajishaka Andrawina,Hotel/Hospitality
PT AJN Solusindo,Computer/Information Technology (Software)
PT AJS Amanahjiwa Giri Artha,Insurance
PT Ajwa Insan Prakerti,Human Resources Management / Consulting
PT Ak Berlian Motor,Automobile/Automotive Ancillary/Vehicle
PT AK Goldenesia,General & Wholesale Trading
PT Aka Piktura,Advertising/Marketing/Promotion/PR
PT AKA Sinergi Group,Property/Real Estate
PT Akademi Hijrah Nusantara,Education
PT Akademi Sepakbola Putra Prima,Sports
PT Akal Interaktif,"Consulting (IT, Science, Engineering & Technical)"
PT Akar Prima Nusantara,Computer/Information Technology (Software)
PT Akar Raya Kreatif,Others
PT Akar Rumput Strategic Consulting,Consulting (Business & Management)
PT Akari Indonesia,Transportation/Logistics
PT Akarpadi Selaras Media,Entertainment / Media
PT Akarui Indonesia,Manufacturing / Production
PT Akasa Boga Kreasindo,Food & Beverage/Catering/Restaurant
PT Akasaka Wahana Dewata,Transportation / Logistics
PT Akasanet Bumi Nusantara,Computer/Information Technology (Software)
PT Akasha Pacific,Transportation / Logistics
PT Akasha Wira International (Batam),General & Wholesale Trading
PT Akasha Wira International tbk (Yogyakarta),General & Wholesale Trading
PT Akasha Wira International Tbk Solo,Consumer Products/FMCG
PT Akashi Wahana Indonesia,Automobile / Automotive Ancillary / Vehicle
PT Akasia Prima Sejahtera,Property/Real Estate
PT Akasia Usaha Perdana,Property/Real Estate
PT Akasopa Transparti (PARTI Group),General & Wholesale Trading
PT Akbar Nusantara Perkasa,General & Wholesale Trading
PT Akbarindo Jaya Sentosa,Accounting/Audit/Tax Services
PT Akebono Brake Astra Indonesia,Manufacturing/Production
PT Akeda Multimedia,Manufacturing/Production
PT Akena Baswara Sejahtera,Retail/Merchandise
PT Akesa Indonesia,Telecommunication
PT AKG Indonesia,Others
PT Akhdan Glovac Sejati,General & Wholesale Trading
PT Akhdani Reka Solusi,Computer/Information Technology (Software)
PT Akinawa Presisma Masintek,Manufacturing/Production
PT Akino WahanaMulia,Manufacturing/Production
PT Akira Data Pratama,Computer/Information Technology (Hardware)
PT Akira Indonesia,Food & Beverage/Catering/Restaurant
PT Akirah Media Production,Entertainment / Media
PT Akita Semesta,Consumer Products / FMCG
PT AKMA ORTHOMED,Healthcare/Medical
PT Akmanindo Parma,Hotel/Hospitality
PT Ako Media Asia,"Consulting (IT, Science, Engineering & Technical)"
PT Akordia Venatama,Oil / Gas / Petroleum
PT AKR Corporindo Tbk.,Oil/Gas/Petroleum
"PT AKR Corporindo, Tbk",Oil/Gas/Petroleum
PT Akron Tire Indonesia,General & Wholesale Trading
PT Aksa Integrasi Solusindo,Computer / Information Technology (Hardware)
PT Aksara Bahana Abadi,Marine/Aquaculture
PT Aksara Bharata Sedaya,Others
PT Aksara Dinamika Jogja (Harian Jogja),Printing/Publishing
PT Aksara Grafika Pratama,Printing/Publishing
PT Aksara Solopos,Manufacturing / Production
PT Aksata Bali (Aksata Villa Management),Hotel / Hospitality
PT Aksel Kreasi Utama,Construction/Building/Engineering
PT Akseleran Keuangan Inklusif Indonesia,Banking/Financial Services
PT Akselerasi Edukasi Internasional,Banking/Financial Services
PT Aksen Citra Selaras,Architectural Services/Interior Designing
PT Aksera Tribina Sejahtera,Electrical & Electronics
PT Akses Cipta Solusi,"Consulting (IT, Science, Engineering & Technical)"
PT Akses Citra Sukses,Electrical & Electronics
PT Akses Komunikasi Indonesia,Telecommunication
PT Akses Lintas Nusantara,Telecommunication
PT Akses Plus (Yogyakarta),Banking / Financial Services
PT Akses Prima Indonesia,Telecommunication
PT Akses+ Surabaya,Banking / Financial Services
PT Aksi Atlas Berpariwara Indonesia,Advertising/Marketing/Promotion/PR
PT AKT Indonesia,Entertainment/Media
PT Aktio Equipment Indonesia,Construction/Building/Engineering
PT Aktivasi Asia Indotama,Exhibitions/Event management/MICE
PT Aku Anak Bangsa,Others
PT Aku Bisa,Printing/Publishing
PT Aku Pasti Bisa,Computer/Information Technology (Software)
PT Aku Sayang Indonesia Ku (ASIK),General & Wholesale Trading
PT Akuisindo Properti Assetama,Property/Real Estate
PT Akulaku Silvrr Indonesia,General & Wholesale Trading
PT AKUNTAN PROFESIONAL OPTIMA,Others
PT Akuo Energy Indonesia,Construction/Building/Engineering
PT Akur Pratama,Retail/Merchandise
PT Akura Bina Citra,Oil / Gas / Petroleum
PT Akurat Intan Madya,Manufacturing / Production
PT Akurat Mitra Pratama,General & Wholesale Trading
PT Akusara Indonesia Sejahtera,Exhibitions/Event management/MICE
PT Akustika Swara Indonesia,Architectural Services / Interior Designing
PT Akutahu Media Positif,Advertising/Marketing/Promotion/PR
PT Akzo Nobel Car Refinishes Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Al Amin Universal,Travel/Tourism
PT Al Amoudi Natural Resources Tradmin,Mining
PT Al Andalus Nusantara Travel,Travel/Tourism
PT Al Bayt Wisata Universal,Travel/Tourism
PT Al Ehsan Ayu Mandiri Sejahtera,Accounting/Audit/Tax Services
PT AL Fatih Bangun Indonesia,Property/Real Estate
PT Al Ijarah Indonesia Finance	 (Pondok Kelapa),Banking/Financial Services
