Perusahaan,Sektor
PT Pelayaran Wisata Laut Varuna Sakti,Travel / Tourism
PT Pelikan Indonesia,Retail / Merchandise
PT Pelindo Properti Indonesia,Property/Real Estate
PT Pelita Abadi Sejahtera,General & Wholesale Trading
PT Pelita Air Service,Aerospace/Aviation/Airline
PT PELITA ANUGERAH EXPRESS,Transportation / Logistics
PT Pelita Biomedical,Healthcare / Medical
"PT Pelita Boga Lestari(Die Stube, German Resto n Bar)",Food & Beverage / Catering / Restaurant
PT Pelita Cengkareng Paper,Manufacturing/Production
PT Pelita Cerdas Edukasi,Education
PT Pelita Enamelware Industry Co,Manufacturing/Production
PT Pelita Husada Lestari,Manufacturing / Production
PT Pelita Lestari Nusantara,Property/Real Estate
PT Pelita Makmur Makassar,Retail/Merchandise
PT Pelita Makmur Perkasa,Manufacturing / Production
PT PELITA MANDIRI SENTOSA,Others
PT Pelita Media Nusantara,General & Wholesale Trading
PT Pelita Mekar Semesta,Polymer/Plastic/Rubber/Tyres
PT Pelita Pendidikan Kulim,Education
PT Pelita Reliance International Hospital,Healthcare/Medical
PT Pelita Samudera Shipping (Kalimantan Timur),Marine / Aquaculture
PT Pelita Samudera Shipping Tbk,Transportation/Logistics
PT Pelita Surya International,General & Wholesale Trading
PT Pelita Trans Logistics,Transportation/Logistics
PT Pelita Wahana Kencana,Education
PT Pelitamaju Multiswakarsa,Hotel/Hospitality
PT Pelitawisata Indah,Travel / Tourism
PT PeMad International Transearch,Others
PT Pemalang Batang Tol Road,Construction/Building/Engineering
PT Pemara Labels Indonesia,Printing/Publishing
PT Pembangunan Buana Jaya,Construction / Building / Engineering
PT Pembangunan Graha Lestari Indah,Hotel/Hospitality
"PT Pembangunan Jaya Ancol, Tbk",Property/Real Estate
PT Pembangunan Properti Indonesia,Property / Real Estate
PT Pembangunan Sarana Perkasa,Mining
PT Pemeringkat Efek Indonesia (PEFINDO),Consulting (Business & Management)
PT Pemindo,Manufacturing / Production
PT Pemphigous Graha Dinata,Manufacturing/Production
PT Pemuda Baja Raya,Manufacturing / Production
PT Pemuda Depok,Property/Real Estate
PT Pemukasakti Manisindah,Agricultural/Plantation/Poultry/Fisheries
PT Pemukasakti Manisindah (Lampung),Agricultural/Plantation/Poultry/Fisheries
PT PEN Indonesia,Oil/Gas/Petroleum
PT Penak Nata Barokah,Retail/Merchandise
PT Penata Inti Group,General & Wholesale Trading
PT Penata Karya Keluarga Utama,Construction / Building / Engineering
PT Penata Kreatif Komunika,Advertising/Marketing/Promotion/PR
PT Pencil Lead Indonesia,Manufacturing/Production
PT Pendanaan Teknologi Nusa,Banking/Financial Services
PT Pendawa Jaya Bali,General & Wholesale Trading
PT Pendawa Mas,General & Wholesale Trading
PT Pendawa Untung Bersama,Food & Beverage/Catering/Restaurant
PT Pendekar Bodoh,Food & Beverage / Catering / Restaurant
PT Pendekar Bodoh (Surabaya),Food & Beverage/Catering/Restaurant
PT Pendekar Kuda Emas,Others
PT Pendidikan Anak Makmur Jaya,Education
PT Pendidikan Bintang Fajar Indonesia,Education
PT Pendidikan Ganesha Operation,Education
PT Pendidikan Maritim & Logistik Indonesia,Consulting (Business & Management)
PT Penebar Swadaya,Printing / Publishing
PT Penerbit Buku Duta,Education
PT Penerbit Duta ( Bali ),Printing/Publishing
PT Penerbit Erlangga,Printing/Publishing
PT Penerbit Erlangga Bandung,Printing / Publishing
PT Penerbit Erlangga Cab. Pekanbaru,Printing / Publishing
PT Penerbit Erlangga Cabang Pekanbaru,Retail / Merchandise
PT Penerbit Erlangga Cabang Semarang,Printing/Publishing
PT Penerbit Erlangga Mahameru Lampung,Printing / Publishing
PT Penerbit Erlangga Mahameru Makasar,Printing / Publishing
PT Penerbit Erlangga Mahameru Palembang,Printing/Publishing
PT Penerbit Erlangga Mahameru Pontianak,Printing / Publishing
PT Penerbit Erlangga Mahameru Surakarta,Printing / Publishing
PT Penerbit Erlangga Surabaya,Printing / Publishing
PT Penerbit Erlangga Yogyakarta,Printing / Publishing
PT Penerbit Lentera Abadi,Printing/Publishing
PT Penerbitan Harian Waspada (Waspada Online),Advertising / Marketing / Promotion / PR
PT Penerbitan Pelangi Indonesia,Printing/Publishing
PT Penestanan Manajemen Servis,Hotel/Hospitality
PT Penetron Indonesia,Construction/Building/Engineering
PT Penexindo Lestari,Accounting/Audit/Tax Services
PT Pengelola Limbah Kutai Kartanegara,Environment/Health/Safety
PT Pengelola Pusat Belanja ( Mall @Bassura ),Property/Real Estate
PT PENGELOLA SENOPATI SADUTI,Consulting (Business & Management)
PT Pengemasan Reksa Madya Jaya,Consumer Products/FMCG
PT Pengemasan Reksa Madya Jaya (Surabaya),Repair & Maintenance Services
PT Pengembang Lintas Pengetahuan,Consulting (Business & Management)
PT Pengembang Pelabuhan Indonesia,Others
PT Pengembangan Investasi Riau,Food & Beverage/Catering/Restaurant
PT Pengembangan Manajemn Terapan,Consulting (Business & Management)
PT Pengembangan Profesional Indonesia,Human Resources Management/Consulting
PT Pengerukan Indonesia,Construction/Building/Engineering
PT Pengolahan Limbah Industri Bekasi,Heavy Industrial/Machinery/Equipment
PT Pengsulindo,General & Wholesale Trading
PT Penguin Trading,Manufacturing/Production
PT Penilai Arta Sedaya(KJPP Panangian Simanungkalit & Rekan),Accounting / Audit / Tax Services
PT Penilai Harga Efek Indonesia,Consulting (Business & Management)
PT Penjaminan Infrastruktur Indonesia (Persero),Banking/Financial Services
PT Penjaminan Jamkrindo Syariah,Banking/Financial Services
PT Penjuru Bisnis Indonesia,Consulting (Business & Management)
PT Penlenindo Saranabakti,Retail/Merchandise
