Perusahaan,Sektor
PT Pika Prima Inspira,Manufacturing / Production
PT Pikiran Kenari,Hotel / Hospitality
PT Pikko Land Development Tbk,Property/Real Estate
PT Pikkoland Development Tbk,Property/Real Estate
PT Pilar Artha Abadi,Mining
PT Pilar Bangun Nusantara,Heavy Industrial/Machinery/Equipment
PT Pilar Bukit Mandiri,Mining
PT Pilar Cipta Nusantara,Property/Real Estate
PT Pilar Ekatama,Electrical & Electronics
PT Pilar Gapura Nusa,Construction/Building/Engineering
PT Pilar Garba Inti,"Consulting (IT, Science, Engineering & Technical)"
PT Pilar Global Solusi,Retail/Merchandise
PT Pilar Imaji Adigraha,Electrical & Electronics
PT Pilar Indo Jaya Perkasa,Construction / Building / Engineering
PT Pilar Langit Utama,Food & Beverage/Catering/Restaurant
PT Pilar Lintang Pratama,Construction/Building/Engineering
PT Pilar Mas (Cikupa),Construction / Building / Engineering
PT Pilar Mas Abadi,Printing/Publishing
PT Pilar Mas Abadi (Surabaya),Retail/Merchandise
PT Pilar Mas Sakti,Manufacturing / Production
PT Pilar Pangan Perkasa,General & Wholesale Trading
PT Pilar Perkasindo,Construction/Building/Engineering
"PT Pilar Prima Nusantara, J&T Alibaba",Transportation/Logistics
PT Pilar Prima Persada,Others
PT Pilar Rekayasa Mandiri,Mining
PT Pilar Sakti Bersama (Novotel Palembang),Hotel / Hospitality
PT Pilar Sapta Mandiri,Electrical & Electronics
PT Pilar Sejati Sejahtera (Boyolali),Textiles / Garment
PT Pilar Solusi Digital,Repair & Maintenance Services
PT Pilar Yuris Ultima,General & Wholesale Trading
PT Pilarin Adamar Samana,Architectural Services / Interior Designing
PT PILARMAS INVESTINDO SEKURITAS,Banking/Financial Services
PT Pilatology Makmur Indonesia,Healthcare/Medical
PT Pilindo Megah Selatan,Transportation/Logistics
PT Pilindo Megah Selatan (Yang Ming Line Surabaya),Aerospace/Aviation/Airline
PT Pillar Capital,Human Resources Management/Consulting
PT Pillar Handal Sejati,General & Wholesale Trading
PT Pillar Multi Sarana Utama,Electrical & Electronics
PT Pillar Mutiara,Construction/Building/Engineering
PT Pillar Nusa Propertindo,Property/Real Estate
PT Pillar Nusa Propertindo (Makassar),Construction/Building/Engineering
PT Pillar Utama Contrindo,Manufacturing/Production
PT Pillar Utama Contrindo (Surabaya)a,Heavy Industrial/Machinery/Equipment
PT Pillaru Tijaar Sarana,General & Wholesale Trading
PT Pilot Tech Indonesia (Jakarta),Electrical & Electronics
PT PIM Pharmaceuticals,Healthcare/Medical
PT Pima Retailindo,Retail/Merchandise
PT Pimamas,Property / Real Estate
PT PIMSF FME,Others
PT Pinago Utama,Polymer/Plastic/Rubber/Tyres
PT Pinako Rotari Permai,Wood / Fibre / Paper
PT PINANG JAYA ABADI,Others
PT Pinantik Utama,Computer / Information Technology (Software)
PT Pinaras Raya Abadi,Construction/Building/Engineering
PT Pinasthika Adi Konsultama,Human Resources Management / Consulting
PT Pindad,Manufacturing / Production
PT Pinde Indonesia,Education
PT Pindi Mulya Abadi,Manufacturing / Production
PT Pindo Deli Pulp and Paper Mills ( PRW ),Consulting (Business & Management)
PT Pine Solusindo,Manufacturing / Production
PT Pineapple Creative Studio,Architectural Services/Interior Designing
PT Pineapple Creative Studio,Architectural Services/Interior Designing
PT Pineappletech Multi Cemerlang,Computer/Information Technology (Software)
PT Ping Loka Distriniaga (Yogyakarta),BioTechnology/Pharmaceutical/Clinical research
PT Pinggan Wahana Pratama,Heavy Industrial / Machinery / Equipment
PT Pingroun Food Jakarta,Manufacturing/Production
PT Pinisi Duta Bahari,Travel / Tourism
PT Pinjam Cepat Indonesia,Banking/Financial Services
PT Pink Service Indonesia (Bandung),Manufacturing/Production
PT Pink Services Indonesia,Environment/Health/Safety
PT Pink Services Indonesia (Bali),Healthcare / Medical
PT Pink Services Indonesia (Medan),Manufacturing / Production
PT Pinkerton Indonesia,Security/Law Enforcement
PT Pinkfab Moda Indonesa,Retail/Merchandise
PT Pinkfab Moda Indonesia,Arts / Design / Fashion
PT Pinnacle Apparels,Textiles / Garment
PT Pinnacle Management Consulting,Consulting (Business & Management)
PT Pinnacle Tech Vision,Computer/Information Technology (Software)
PT Pintarplus Surya Indonesia,General & Wholesale Trading
PT Pinteraktif Media,"Consulting (IT, Science, Engineering & Technical)"
PT Pintu Air Mas,Property/Real Estate
PT Pintu Mas Mulia Kimia,Chemical/Fertilizers/Pesticides
PT Pintu Sinar Berkat,Human Resources Management / Consulting
PT Pintu Tiga Raharja,Consumer Products / FMCG
PT Pintu Tiga Utama,Consumer Products / FMCG
PT PINTUMAS GARMINDO,Manufacturing/Production
PT Pinus Merah Abadi,Consumer Products/FMCG
PT Pinus Merah Abadi Balikpapan,Manufacturing/Production
PT Piolax Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Pion Mitra Mandiri,Retail/Merchandise
PT Pioneer,Heavy Industrial/Machinery/Equipment
PT Pioneer Adhesives Indonesia,General & Wholesale Trading
PT Pioneer Flour Mill Industries,Manufacturing/Production
PT Pioneer Gudang Listrik,Electrical & Electronics
PT Pionirbeton Industri,Manufacturing / Production
PT Pionirbeton Industri (Semarang),Heavy Industrial/Machinery/Equipment
PT PIPA MAS PUTIH,Manufacturing/Production
PT Pipe Coating Indonesia,Manufacturing / Production
PT Pipeco Tanks Indonesia,Manufacturing/Production
PT Piping System Indonesia,Construction/Building/Engineering
