Perusahaan,Sektor
PT Mandhapa Teknik,Construction / Building / Engineering
PT Mandira Abadi,Travel / Tourism
PT Mandira Abadi Bali,Travel / Tourism
PT Mandira Dian Semesta,Printing/Publishing
PT Mandira Infra Tripakarti,Construction/Building/Engineering
PT Mandira Jaya Abadi,Government/Defence
PT Mandira Prima Perkasa,Printing / Publishing
PT Mandiri Abadi Maritim,Transportation / Logistics
PT Mandiri Abadi Santosa,Marine/Aquaculture
PT Mandiri Aditama Perkasa,Property/Real Estate
PT Mandiri Andalan Utama,Human Resources Management/Consulting
PT Mandiri Anugerah Bersama (BIG Stationery),Manufacturing/Production
PT Mandiri Artha Capital,Banking/Financial Services
PT Mandiri Bangun Sukses Sejahtera,Architectural Services/Interior Designing
PT Mandiri Berkah Energy,General & Wholesale Trading
PT Mandiri Bintang Persada,Consulting (Business & Management)
PT Mandiri Central Wahana,General & Wholesale Trading
PT Mandiri Cipta Gemilang,Property / Real Estate
PT Mandiri Cipta Integrasi,Telecommunication
PT Mandiri Cipta Sejahtera,Others
PT Mandiri Cipta Solusi,Accounting/Audit/Tax Services
PT MANDIRI CITIKOM INDONESIA (Jakarta),Computer/Information Technology (Hardware)
PT Mandiri Crane Perkasa,Heavy Industrial / Machinery / Equipment
PT Mandiri Creasindo,Computer/Information Technology (Software)
PT Mandiri Daya Utama Nusantara,Construction/Building/Engineering
PT Mandiri Daya Utama Nusantara Surabaya,Manufacturing / Production
PT Mandiri Duta Wisata,Travel / Tourism
PT Mandiri Elektrisindo,Electrical & Electronics
PT Mandiri Global Citra,General & Wholesale Trading
PT Mandiri Group,Automobile / Automotive Ancillary / Vehicle
PT Mandiri Herindo Adiperkasa,Mining
PT Mandiri International Technology,Computer/Information Technology (Software)
PT Mandiri Intiperkasa,Mining
PT Mandiri Java Food,Consumer Products / FMCG
PT Mandiri Jaya Abadi,Food & Beverage/Catering/Restaurant
PT Mandiri Jaya Bara,Construction/Building/Engineering
PT Mandiri Jaya Internasional,Electrical & Electronics
PT Mandiri Jaya Perkasa Utama,Others
PT MANDIRI JAYA SAKTI,Architectural Services / Interior Designing
PT Mandiri Jaya Steel,Heavy Industrial/Machinery/Equipment
PT Mandiri Jaya Sukses,Construction / Building / Engineering
PT Mandiri Karya Agung Sentosa,Property/Real Estate
PT Mandiri Kencana Sentosa,Consulting (Business & Management)
PT Mandiri Lintasbuana Cakrawala,Retail/Merchandise
PT Mandiri Manajemen Investasi,Banking/Financial Services
PT Mandiri Mardi Surabaya,Human Resources Management/Consulting
PT Mandiri Maslahat Masagi,General & Wholesale Trading
PT Mandiri Mitra Muhibbah (jakarta),Science & Technology
PT Mandiri Multi Traktor,Automobile/Automotive Ancillary/Vehicle
PT Mandiri Murni Sejati,General & Wholesale Trading
PT Mandiri Pallazo Kreasindo,Architectural Services/Interior Designing
PT Mandiri Perwira Raya Motor,Automobile / Automotive Ancillary / Vehicle
PT Mandiri Pratama Intilogam,Automobile/Automotive Ancillary/Vehicle
PT Mandiri Pressindo,Manufacturing/Production
PT Mandiri Raya Tangguh,General & Wholesale Trading
PT Mandiri Sejati Edelweiss,Education
PT Mandiri Sekuritas,Banking / Financial Services
PT Mandiri Selaras Teknikindo,Retail / Merchandise
PT Mandiri Sukses Sentosa,General & Wholesale Trading
PT Mandiri Surya Pratama Globalindo,Travel / Tourism
PT Mandiri Tegap Perkasa,Others
PT Mandiri Teknik Utama,Oil / Gas / Petroleum
PT Mandiri Telekomindo (IzzyTrack),"Consulting (IT, Science, Engineering & Technical)"
PT Mandiri Trans Utama,Heavy Industrial/Machinery/Equipment
PT Mandiri Transforma Global,Heavy Industrial/Machinery/Equipment
PT Mandiri Tri Makmur,Transportation / Logistics
PT Mandiri Tunas Finance,Banking/Financial Services
PT Mandiri Utama Finance,Banking/Financial Services
PT Mandiri Wahanatama,General & Wholesale Trading
PT MANDIRI ZIRANG UTAMA BANTUL,Banking/Financial Services
PT MANDIRI ZIRANG UTAMA SOLO,Automobile/Automotive Ancillary/Vehicle
PT MANDIRI ZIRANG UTAMA SRAGEN,Banking/Financial Services
PT Mandom Indonesia Tbk,Consumer Products/FMCG
PT Mandom Indonesia Tbk (Bandung),Manufacturing / Production
PT Mandom Indonesia Tbk (Surabaya),General & Wholesale Trading
PT Mandrava Wangi,Manufacturing/Production
PT Manduna Eco Resort,Hotel/Hospitality
PT Mane Indonesia,Manufacturing/Production
PT Maneer Jaya Abadi,Property/Real Estate
PT Maneka Jaya Kreatif,Manufacturing / Production
PT Manfuku Sejahtera Indonesia,Healthcare / Medical
PT Mangga Dua,Others
PT Manggala Alam Lestari,Mining
PT Manggala Bhumi Samudera,Heavy Industrial/Machinery/Equipment
PT Manggala Gelora Perkasa (Senayan City),Property/Real Estate
PT Manggala Kiat Ananda,Transportation/Logistics
PT Manggala Krida Yudha,Property/Real Estate
PT Manggala Medika Persada,Healthcare/Medical
PT Manggala Pastika Persada,Architectural Services/Interior Designing
PT Manggala Tri Anugerah,BioTechnology / Pharmaceutical / Clinical research
PT Manggis Mobile,Computer/Information Technology (Software)
PT MANGGUNG POLAH RAYA,Construction/Building/Engineering
PT Mangku Batin Abadi,Law/Legal
PT Mangli Djaya Raya,Manufacturing/Production
PT Manikam Mega Persada,Construction / Building / Engineering
PT Manito World,Textiles/Garment
PT Manjra Minerals International,Mining
PT MANN AND HUMMEL INDONESIA,Automobile/Automotive Ancillary/Vehicle
PT MANNA BERKAT SOLUSINDO,Computer/Information Technology (Software)
PT Manna Distrindo,Consumer Products / FMCG
