Perusahaan,Sektor
PT Kirana Mitra Pratama,Hotel/Hospitality
PT Kirana Oval Pusaka Indonesia,Food & Beverage/Catering/Restaurant
PT Kirana Pacifik Luas (CLARIS Brands),Manufacturing/Production
PT Kirana Prima Abadi,Consulting (Business & Management)
PT Kirana Raya Cipta,Property/Real Estate
PT Kirana Surya Gemilang,Travel / Tourism
PT Kirana Surya Perkasa,Accounting/Audit/Tax Services
PT Kirana Triputra Persada,General & Wholesale Trading
PT Kirana Triputra Persada,Agricultural / Plantation / Poultry / Fisheries
PT Kirana Yudha Amandari,Agricultural / Plantation / Poultry / Fisheries
PT Kirganadi,Construction / Building / Engineering
PT Kirin - Miwon Foods (Factory Lampung),Manufacturing/Production
PT Kirin Bio Holdings Indonesia,General & Wholesale Trading
PT KISAH DARA NOESANTARA,Retail/Merchandise
PT Kiso Seiko Indonesia,Retail/Merchandise
PT Kisoji Tei Jakarta,Food & Beverage/Catering/Restaurant
PT KIT Megadaya Engineering,Others
PT Kita Bisa Teknologi (Jakarta),Computer/Information Technology (Software)
PT Kita Global Niaga (Chocochips),Retail/Merchandise
PT Kita Hokki,Oil/Gas/Petroleum
PT Kita Joyo Perdana,Advertising/Marketing/Promotion/PR
PT Kita Maju Electric,Electrical & Electronics
PT Kita Maju Niaga (KM Niaga),Electrical & Electronics
PT Kita Maju Niaga (Surabaya),Electrical & Electronics
PT Kitasubur Utama,Hotel / Hospitality
PT Kitchen Perfection Indonesia,Retail/Merchandise
PT KITIC,Construction/Building/Engineering
PT Kitita Alami Propertindo,Property/Real Estate
PT KITO INDONESIA,Manufacturing/Production
PT Kitoshindo International Biotech,BioTechnology/Pharmaceutical/Clinical research
PT KIwi International,Manufacturing / Production
PT Kiwi Wira Niaga,Manufacturing/Production
PT Kiwoom Investment Management Indonesia,Consulting (Business & Management)
PT Kiwoom Securities Indonesia,General & Wholesale Trading
PT Kiyad Industry,Agricultural / Plantation / Poultry / Fisheries
PT Kiyokuni Indonesia,Heavy Industrial/Machinery/Equipment
PT Kiyokuni Technologies,Manufacturing / Production
PT KK Indonesia,Consumer Products/FMCG
PT Klaai Dendan Lestari,Construction/Building/Engineering
PT Klabprima Indonesia,Healthcare / Medical
PT Klaras Pusaka Instrumindo (Klaras Group),Computer / Information Technology (Hardware)
PT Klaras Pusaka Internasional,General & Wholesale Trading
PT Klase Auto Graha,Automobile/Automotive Ancillary/Vehicle
PT Klasse Mitra Internasional,General & Wholesale Trading
PT Klassys IT,"Consulting (IT, Science, Engineering & Technical)"
PT Klasten Indonesia,Construction / Building / Engineering
PT Kleepon Indonesia,Consulting (Business & Management)
PT Klen International Indonesia,Chemical / Fertilizers / Pesticides
PT Klickers,Computer/Information Technology (Software)
PT KLIK ADV JAYA INTERNASIONAL,Advertising/Marketing/Promotion/PR
PT Klik Beres Semua,Computer/Information Technology (Software)
PT Klik Dental Sejahtera,Healthcare/Medical
PT Klik Disini,Printing/Publishing
PT Klik Eat Indonesia,Computer/Information Technology (Software)
PT Klik Inovasi Teknologi,"Consulting (IT, Science, Engineering & Technical)"
PT Klik Kaya Inovasi,Computer/Information Technology (Software)
PT Klik Logistics Putera Harmas,Transportation/Logistics
PT Klik Management,Consulting (Business & Management)
PT Klik Today Indonesia,Advertising / Marketing / Promotion / PR
PT Klikee Digital Interaktif,Arts/Design/Fashion
PT Klikfix Asia International,"Consulting (IT, Science, Engineering & Technical)"
PT Klikfix Asia International,Call Center/IT-Enabled Services/BPO
PT Kliklabs Indo Kreasi (Surabaya),Computer/Information Technology (Software)
PT Kliknbook Internasional,Travel/Tourism
PT Kliknklin Digital Nusantara,Computer/Information Technology (Software)
PT Kline Indonesia,Computer / Information Technology (Software)
PT Kline Total Logistics Indonesia,Transportation/Logistics
PT Klinik Casimira Medical Centre,BioTechnology / Pharmaceutical / Clinical research
PT Klinik Dokter Ayoman Keluarga,Healthcare/Medical
PT Klip Plastik,Polymer/Plastic/Rubber/Tyres
PT Klip Teknologi Indonesia,Computer / Information Technology (Hardware)
PT Kliring Penjaminan Efek Indonesia (KPEI),Banking/Financial Services
